world_key,world_seed,scenario,method,time,event,active_loads,failed_robots,assignment,rounds,messages,bytes,stage_cost,deficit,normalized_deficit,distance,switches,feasible
E8:clustered:r2:s2972778797,2972778797,clustered,myopic_cold,0,initial_job,0,,-1;-1;-1;-1;0,5,74,2804,0.29088015353883645,0.0,0.0,55.88135797453366,1,True
E8:clustered:r2:s2972778797,2972778797,clustered,myopic_cold,1,job_1_arrival,0;1,,1;-1;-1;-1;0,6,107,3936,0.3709960918487928,0.0,0.0,87.66005295537178,1,True
E8:clustered:r2:s2972778797,2972778797,clustered,myopic_cold,2,robot_failure,0;1,4,1;0;-1;0;-1,7,89,3360,0.7783920534160529,0.0,0.0,130.25961025713832,3,True
E8:clustered:r2:s2972778797,2972778797,clustered,myopic_cold,3,job_0_completion,1,4,1;-1;-1;-1;-1,5,57,2284,0.3801159383099564,0.0,0.0,31.778694980838125,2,True
E8:clustered:r2:s2972778797,2972778797,clustered,myopic_cold,4,job_2_arrival,1;2,4,2;-1;1;-1;-1,7,91,3308,0.5300541547456041,0.0,0.0,91.25301365691598,2,True
E8:clustered:r2:s2972778797,2972778797,clustered,myopic_cold,5,job_1_completion,2,4,2;-1;-1;-1;-1,5,55,2200,0.28128754892997176,0.0,0.0,52.07636657872036,1,True
E8:clustered:r2:s2972778797,2972778797,clustered,event_triggered_warm,0,initial_job,0,,-1;-1;-1;-1;0,5,74,2804,0.29088015353883645,0.0,0.0,55.88135797453366,1,True
E8:clustered:r2:s2972778797,2972778797,clustered,event_triggered_warm,1,job_1_arrival,0;1,,1;-1;-1;-1;0,5,57,2284,0.3709960918487928,0.0,0.0,87.66005295537178,1,True
E8:clustered:r2:s2972778797,2972778797,clustered,event_triggered_warm,2,robot_failure,0;1,4,1;0;-1;0;-1,7,82,3108,0.7783920534160529,0.0,0.0,130.25961025713832,3,True
E8:clustered:r2:s2972778797,2972778797,clustered,event_triggered_warm,3,job_0_completion,1,4,1;-1;-1;-1;-1,6,48,1932,0.3801159383099564,0.0,0.0,31.778694980838125,2,True
E8:clustered:r2:s2972778797,2972778797,clustered,event_triggered_warm,4,job_2_arrival,1;2,4,1;2;-1;-1;-1,5,60,2404,0.3864309156937292,0.0,0.0,93.78241224365145,1,True
E8:clustered:r2:s2972778797,2972778797,clustered,event_triggered_warm,5,job_1_completion,2,4,2;-1;-1;-1;-1,6,54,2324,0.4312875489299718,0.0,0.0,52.07636657872036,2,True
E8:clustered:r2:s2972778797,2972778797,clustered,perfect_foresight_dp,0,initial_job,0,,0;-1;0;-1;-1,0,0,0,0.4797496624380925,0.0,0.0,71.29929220112342,2,True
E8:clustered:r2:s2972778797,2972778797,clustered,perfect_foresight_dp,1,job_1_arrival,0;1,,0;-1;0;1;-1,0,0,0,0.4435331079039159,0.008538531674776806,0.0030166392924014743,92.50096872579797,1,False
E8:clustered:r2:s2972778797,2972778797,clustered,perfect_foresight_dp,2,robot_failure,0;1,4,0;-1;0;1;-1,0,0,0,0.2935331079039159,0.008538531674776806,0.0030166392924014743,92.50096872579797,0,False
E8:clustered:r2:s2972778797,2972778797,clustered,perfect_foresight_dp,3,job_0_completion,1,4,0;-1;-1;1;-1,0,0,0,0.3476256510219411,0.008538531674776806,0.0030166392924014743,54.458428340779506,1,False
E8:clustered:r2:s2972778797,2972778797,clustered,perfect_foresight_dp,4,job_2_arrival,1;2,4,2;-1;-1;1;-1,0,0,0,0.3950709943957952,0.008538531674776806,0.0030166392924014743,73.27804310339491,1,False
E8:clustered:r2:s2972778797,2972778797,clustered,perfect_foresight_dp,5,job_1_completion,2,4,2;-1;-1;1;-1,0,0,0,0.18473820854776568,0.0,0.0,73.27804310339491,0,True
E8:clustered:r3:s2682325820,2682325820,clustered,myopic_cold,0,initial_job,0,,0;-1;-1;-1;-1,5,66,2640,0.227373691463964,0.0,0.0,24.156683272698693,1,True
E8:clustered:r3:s2682325820,2682325820,clustered,myopic_cold,1,job_1_arrival,0;1,,1;-1;-1;0;-1,6,106,3992,0.43060181227714445,0.0,0.0,40.77492690766596,2,True
E8:clustered:r3:s2682325820,2682325820,clustered,myopic_cold,2,robot_failure,0;1,2,1;-1;-1;0;-1,6,82,3164,0.13060181227714437,0.0,0.0,40.77492690766596,0,True
E8:clustered:r3:s2682325820,2682325820,clustered,myopic_cold,3,job_0_completion,1,2,1;-1;-1;-1;-1,5,59,2392,0.18177005807163107,0.0,0.0,9.918865390428898,1,True
E8:clustered:r3:s2682325820,2682325820,clustered,myopic_cold,4,job_2_arrival,1;2,2,2;2;-1;1;2,9,143,5460,0.9444843249618518,0.0,0.0,107.55075236895688,4,True
E8:clustered:r3:s2682325820,2682325820,clustered,myopic_cold,5,job_1_completion,2,2,2;2;-1;-1;2,7,100,3772,0.4208454551099558,0.0,0.0,84.56011017631677,1,True
E8:clustered:r3:s2682325820,2682325820,clustered,event_triggered_warm,0,initial_job,0,,0;-1;-1;-1;-1,5,66,2640,0.227373691463964,0.0,0.0,24.156683272698693,1,True
E8:clustered:r3:s2682325820,2682325820,clustered,event_triggered_warm,1,job_1_arrival,0;1,,1;-1;-1;0;-1,6,103,4120,0.43060181227714445,0.0,0.0,40.77492690766596,2,True
E8:clustered:r3:s2682325820,2682325820,clustered,event_triggered_warm,2,robot_failure,0;1,2,1;-1;-1;0;-1,2,14,672,0.13060181227714437,0.0,0.0,40.77492690766596,0,True
E8:clustered:r3:s2682325820,2682325820,clustered,event_triggered_warm,3,job_0_completion,1,2,1;-1;-1;-1;-1,5,37,1628,0.18177005807163107,0.0,0.0,9.918865390428898,1,True
E8:clustered:r3:s2682325820,2682325820,clustered,event_triggered_warm,4,job_2_arrival,1;2,2,2;2;-1;1;2,8,132,5200,0.9444843249618518,0.0,0.0,107.55075236895688,4,True
E8:clustered:r3:s2682325820,2682325820,clustered,event_triggered_warm,5,job_1_completion,2,2,2;2;-1;-1;2,5,42,1784,0.4208454551099558,0.0,0.0,84.56011017631677,1,True
E8:clustered:r3:s2682325820,2682325820,clustered,perfect_foresight_dp,0,initial_job,0,,0;-1;-1;-1;-1,0,0,0,0.227373691463964,0.0,0.0,24.156683272698693,1,True
E8:clustered:r3:s2682325820,2682325820,clustered,perfect_foresight_dp,1,job_1_arrival,0;1,,0;-1;-1;1;-1,0,0,0,0.3010125613158598,0.0,0.0,47.147325465338795,1,True
E8:clustered:r3:s2682325820,2682325820,clustered,perfect_foresight_dp,2,robot_failure,0;1,2,0;-1;-1;1;-1,0,0,0,0.15101256131585977,0.0,0.0,47.147325465338795,0,True
E8:clustered:r3:s2682325820,2682325820,clustered,perfect_foresight_dp,3,job_0_completion,1,2,0;-1;-1;1;-1,0,0,0,0.15101256131585977,0.0,0.0,47.147325465338795,0,True
E8:clustered:r3:s2682325820,2682325820,clustered,perfect_foresight_dp,4,job_2_arrival,1;2,2,2;2;-1;1;2,0,0,0,0.7944843249618516,0.0,0.0,107.55075236895688,3,True
E8:clustered:r3:s2682325820,2682325820,clustered,perfect_foresight_dp,5,job_1_completion,2,2,2;2;-1;1;2,0,0,0,0.34448432496185166,0.0,0.0,107.55075236895688,0,True
E8:clustered:r4:s1493104334,1493104334,clustered,myopic_cold,0,initial_job,0,,0;-1;-1;-1;-1,5,66,2640,0.21362410500032675,0.0,0.0,20.720010666585562,1,True
E8:clustered:r4:s1493104334,1493104334,clustered,myopic_cold,1,job_1_arrival,0;1,,1;-1;0;-1;-1,7,126,4876,0.49517474263880557,0.0,0.0,63.56117306959957,2,True
E8:clustered:r4:s1493104334,1493104334,clustered,myopic_cold,2,robot_failure,0;1,3,1;-1;0;-1;-1,7,98,3920,0.1951747426388055,0.0,0.0,63.56117306959957,0,True
E8:clustered:r4:s1493104334,1493104334,clustered,myopic_cold,3,job_0_completion,1,3,1;-1;-1;-1;-1,5,55,2244,0.2597137088200186,0.0,0.0,35.72968479493384,1,True
E8:clustered:r4:s1493104334,1493104334,clustered,myopic_cold,4,job_2_arrival,1;2,3,1;-1;2;-1;-1,7,61,2456,0.3636537764281263,0.0,0.0,69.57910883814131,1,True
E8:clustered:r4:s1493104334,1493104334,clustered,myopic_cold,5,job_1_completion,2,3,-1;-1;2;-1;-1,5,54,2256,0.2539400676081077,0.0,0.0,33.84942404320747,1,True
E8:clustered:r4:s1493104334,1493104334,clustered,event_triggered_warm,0,initial_job,0,,0;-1;-1;-1;-1,5,66,2640,0.21362410500032675,0.0,0.0,20.720010666585562,1,True
E8:clustered:r4:s1493104334,1493104334,clustered,event_triggered_warm,1,job_1_arrival,0;1,,1;-1;0;-1;-1,6,88,3580,0.49517474263880557,0.0,0.0,63.56117306959957,2,True
E8:clustered:r4:s1493104334,1493104334,clustered,event_triggered_warm,2,robot_failure,0;1,3,1;-1;0;-1;-1,2,14,672,0.1951747426388055,0.0,0.0,63.56117306959957,0,True
E8:clustered:r4:s1493104334,1493104334,clustered,event_triggered_warm,3,job_0_completion,1,3,1;-1;-1;-1;-1,5,37,1628,0.2597137088200186,0.0,0.0,35.72968479493384,1,True
E8:clustered:r4:s1493104334,1493104334,clustered,event_triggered_warm,4,job_2_arrival,1;2,3,1;-1;2;-1;-1,5,56,2388,0.3636537764281263,0.0,0.0,69.57910883814131,1,True
E8:clustered:r4:s1493104334,1493104334,clustered,event_triggered_warm,5,job_1_completion,2,3,-1;-1;2;-1;-1,5,37,1628,0.2539400676081077,0.0,0.0,33.84942404320747,1,True
E8:clustered:r4:s1493104334,1493104334,clustered,perfect_foresight_dp,0,initial_job,0,,-1;-1;0;-1;-1,0,0,0,0.23546103381878694,0.0,0.0,27.83148827466573,1,True
E8:clustered:r4:s1493104334,1493104334,clustered,perfect_foresight_dp,1,job_1_arrival,0;1,,1;-1;0;-1;-1,0,0,0,0.34517474263880554,0.0,0.0,63.56117306959957,1,True
E8:clustered:r4:s1493104334,1493104334,clustered,perfect_foresight_dp,2,robot_failure,0;1,3,1;-1;0;-1;-1,0,0,0,0.1951747426388055,0.0,0.0,63.56117306959957,0,True
E8:clustered:r4:s1493104334,1493104334,clustered,perfect_foresight_dp,3,job_0_completion,1,3,1;-1;0;-1;-1,0,0,0,0.1951747426388055,0.0,0.0,63.56117306959957,0,True
E8:clustered:r4:s1493104334,1493104334,clustered,perfect_foresight_dp,4,job_2_arrival,1;2,3,1;-1;2;-1;-1,0,0,0,0.3636537764281263,0.0,0.0,69.57910883814131,1,True
E8:clustered:r4:s1493104334,1493104334,clustered,perfect_foresight_dp,5,job_1_completion,2,3,1;-1;2;-1;-1,0,0,0,0.21365377642812627,0.0,0.0,69.57910883814131,0,True
E8:clustered:r5:s2016361132,2016361132,clustered,myopic_cold,0,initial_job,0,,-1;-1;-1;-1;0,5,75,3096,0.20109254481682343,0.0,0.0,17.5740627014354,1,True
E8:clustered:r5:s2016361132,2016361132,clustered,myopic_cold,1,job_1_arrival,0;1,,-1;-1;1;-1;0,6,100,3932,0.37641778977377865,0.0,0.0,77.87986385235992,1,True
E8:clustered:r5:s2016361132,2016361132,clustered,myopic_cold,2,robot_failure,0;1,2,0;1;-1;-1;1,8,129,5292,0.8860087603628773,0.0,0.0,98.37709015664413,4,True
E8:clustered:r5:s2016361132,2016361132,clustered,myopic_cold,3,job_0_completion,1,2,-1;1;-1;-1;1,7,111,4588,0.2701426572516669,0.0,0.0,41.32490560467504,1,True
E8:clustered:r5:s2016361132,2016361132,clustered,myopic_cold,4,job_2_arrival,1;2,2,2;1;-1;2;1,7,83,3324,0.7598186575188635,0.0,0.0,158.16166424079816,2,True
E8:clustered:r5:s2016361132,2016361132,clustered,myopic_cold,5,job_1_completion,2,2,-1;2;-1;-1;2,7,115,4756,0.7945667356196453,0.0,0.0,66.92420633288474,4,True
E8:clustered:r5:s2016361132,2016361132,clustered,event_triggered_warm,0,initial_job,0,,-1;-1;-1;-1;0,5,75,3096,0.20109254481682343,0.0,0.0,17.5740627014354,1,True
E8:clustered:r5:s2016361132,2016361132,clustered,event_triggered_warm,1,job_1_arrival,0;1,,-1;-1;1;-1;0,5,77,3236,0.37641778977377865,0.0,0.0,77.87986385235992,1,True
E8:clustered:r5:s2016361132,2016361132,clustered,event_triggered_warm,2,robot_failure,0;1,2,0;1;-1;-1;1,8,121,5064,0.8860087603628773,0.0,0.0,98.37709015664413,4,True
E8:clustered:r5:s2016361132,2016361132,clustered,event_triggered_warm,3,job_0_completion,1,2,-1;1;-1;-1;1,5,44,2048,0.2701426572516669,0.0,0.0,41.32490560467504,1,True
E8:clustered:r5:s2016361132,2016361132,clustered,event_triggered_warm,4,job_2_arrival,1;2,2,2;1;-1;2;1,6,78,3292,0.7598186575188635,0.0,0.0,158.16166424079816,2,True
E8:clustered:r5:s2016361132,2016361132,clustered,event_triggered_warm,5,job_1_completion,2,2,-1;2;-1;-1;2,8,131,5680,0.7945667356196453,0.0,0.0,66.92420633288474,4,True
E8:clustered:r5:s2016361132,2016361132,clustered,perfect_foresight_dp,0,initial_job,0,,0;-1;-1;-1;-1,0,0,0,0.31586610311121044,0.0,0.0,57.05218455196909,1,True
E8:clustered:r5:s2016361132,2016361132,clustered,perfect_foresight_dp,1,job_1_arrival,0;1,,0;1;-1;-1;1,0,0,0,0.5860087603628773,0.0,0.0,98.37709015664413,2,True
E8:clustered:r5:s2016361132,2016361132,clustered,perfect_foresight_dp,2,robot_failure,0;1,2,0;1;-1;-1;1,0,0,0,0.28600876036287726,0.0,0.0,98.37709015664413,0,True
E8:clustered:r5:s2016361132,2016361132,clustered,perfect_foresight_dp,3,job_0_completion,1,2,-1;1;-1;-1;1,0,0,0,0.2701426572516669,0.0,0.0,41.32490560467504,1,True
E8:clustered:r5:s2016361132,2016361132,clustered,perfect_foresight_dp,4,job_2_arrival,1;2,2,2;1;-1;2;1,0,0,0,0.7598186575188635,0.0,0.0,158.16166424079816,2,True
E8:clustered:r5:s2016361132,2016361132,clustered,perfect_foresight_dp,5,job_1_completion,2,2,2;1;-1;2;1,0,0,0,0.4598186575188634,0.0,0.0,158.16166424079816,0,True
E8:separated:r0:s1628399214,1628399214,separated,myopic_cold,0,initial_job,0,,0;-1;-1;-1;-1,5,70,2896,0.24505507092650322,0.0,0.0,61.03030868466404,1,True
E8:separated:r0:s1628399214,1628399214,separated,myopic_cold,1,job_1_arrival,0;1,,1;-1;0;-1;-1,7,102,3944,0.5218043260314538,0.0,0.0,142.4099351391801,2,True
E8:separated:r0:s1628399214,1628399214,separated,myopic_cold,2,robot_failure,0;1,0,-1;0;1;0;1,6,84,3308,3.326775830367091,0.4349243024239948,0.10112597201449071,355.8614837394465,5,False
E8:separated:r0:s1628399214,1628399214,separated,myopic_cold,3,job_0_completion,1,0,-1;-1;1;-1;1,6,86,3420,0.5184688306686673,0.0,0.0,140.26837330956957,2,True
E8:separated:r0:s1628399214,1628399214,separated,myopic_cold,4,job_2_arrival,1;2,0,-1;2;1;2;1,7,88,3456,0.8253978003806933,0.0,0.0,337.3327653847115,2,True
E8:separated:r0:s1628399214,1628399214,separated,myopic_cold,5,job_1_completion,2,0,-1;-1;2;-1;-1,5,60,2556,0.6954477617916026,0.0,0.0,61.28243668247694,4,True
E8:separated:r0:s1628399214,1628399214,separated,event_triggered_warm,0,initial_job,0,,0;-1;-1;-1;-1,5,70,2896,0.24505507092650322,0.0,0.0,61.03030868466404,1,True
E8:separated:r0:s1628399214,1628399214,separated,event_triggered_warm,1,job_1_arrival,0;1,,0;-1;1;-1;1,6,96,3804,0.6135239015951706,0.0,0.0,201.29868199423362,2,True
E8:separated:r0:s1628399214,1628399214,separated,event_triggered_warm,2,robot_failure,0;1,0,0;0;1;0;1,6,68,2844,2.971830901293594,0.4349243024239948,0.10112597201449071,416.8917924241106,2,False
E8:separated:r0:s1628399214,1628399214,separated,event_triggered_warm,3,job_0_completion,1,0,-1;-1;1;-1;1,7,70,2828,0.6684688306686672,0.0,0.0,140.26837330956957,3,True
E8:separated:r0:s1628399214,1628399214,separated,event_triggered_warm,4,job_2_arrival,1;2,0,-1;2;1;2;1,6,60,2508,0.8253978003806933,0.0,0.0,337.3327653847115,2,True
E8:separated:r0:s1628399214,1628399214,separated,event_triggered_warm,5,job_1_completion,2,0,-1;-1;2;-1;-1,8,135,5748,0.6954477617916026,0.0,0.0,61.28243668247694,4,True
E8:separated:r0:s1628399214,1628399214,separated,perfect_foresight_dp,0,initial_job,0,,-1;-1;0;-1;-1,0,0,0,0.2712099565433031,0.0,0.0,77.82310813499105,1,True
E8:separated:r0:s1628399214,1628399214,separated,perfect_foresight_dp,1,job_1_arrival,0;1,,1;-1;0;-1;-1,0,0,0,0.37180432603145375,0.0,0.0,142.4099351391801,1,True
E8:separated:r0:s1628399214,1628399214,separated,perfect_foresight_dp,2,robot_failure,0;1,0,-1;1;0;1;1,0,0,0,2.3211660666111533,0.4906651272226581,0.05856767578095153,353.00830748626555,4,False
E8:separated:r0:s1628399214,1628399214,separated,perfect_foresight_dp,3,job_0_completion,1,0,-1;1;1;1;1,0,0,0,0.673417532988927,0.0,0.0,336.0613305310032,1,True
E8:separated:r0:s1628399214,1628399214,separated,perfect_foresight_dp,4,job_2_arrival,1;2,0,-1;1;1;1;2,0,0,0,0.668265918198081,0.0,0.0,332.753725393841,1,True
E8:separated:r0:s1628399214,1628399214,separated,perfect_foresight_dp,5,job_1_completion,2,0,-1;-1;1;1;2,0,0,0,0.5092306823169754,0.0,0.0,230.64481691628163,1,True
E8:separated:r1:s626783980,626783980,separated,myopic_cold,0,initial_job,0,,-1;-1;-1;-1;0,5,71,2840,0.29483825689782606,0.0,0.0,71.81680421351274,1,True
E8:separated:r1:s626783980,626783980,separated,myopic_cold,1,job_1_arrival,0;1,,-1;1;1;-1;0,10,170,6724,0.5874291290588709,0.0,0.0,142.5192620306331,2,True
E8:separated:r1:s626783980,626783980,separated,myopic_cold,2,robot_failure,0;1,4,0;1;1;-1;-1,8,91,3584,0.6187174543222171,0.0,0.0,158.03330906305195,2,True
E8:separated:r1:s626783980,626783980,separated,myopic_cold,3,job_0_completion,1,4,-1;1;1;-1;-1,6,83,3304,0.2925908721610449,0.0,0.0,70.70245781712035,1,True
E8:separated:r1:s626783980,626783980,separated,myopic_cold,4,job_2_arrival,1;2,4,2;1;1;-1;-1,8,96,3620,0.42480326107816013,0.0,0.0,136.25883396268128,1,True
E8:separated:r1:s626783980,626783980,separated,myopic_cold,5,job_1_completion,2,4,-1;2;-1;-1;-1,5,63,2584,0.5552927567322309,0.0,0.0,52.20850800955167,3,True
E8:separated:r1:s626783980,626783980,separated,event_triggered_warm,0,initial_job,0,,-1;-1;-1;-1;0,5,71,2840,0.29483825689782606,0.0,0.0,71.81680421351274,1,True
E8:separated:r1:s626783980,626783980,separated,event_triggered_warm,1,job_1_arrival,0;1,,-1;1;1;-1;0,6,95,3784,0.5874291290588709,0.0,0.0,142.5192620306331,2,True
E8:separated:r1:s626783980,626783980,separated,event_triggered_warm,2,robot_failure,0;1,4,0;1;1;-1;-1,6,69,2896,0.6187174543222171,0.0,0.0,158.03330906305195,2,True
E8:separated:r1:s626783980,626783980,separated,event_triggered_warm,3,job_0_completion,1,4,-1;1;1;-1;-1,5,36,1664,0.2925908721610449,0.0,0.0,70.70245781712035,1,True
E8:separated:r1:s626783980,626783980,separated,event_triggered_warm,4,job_2_arrival,1;2,4,2;1;1;-1;-1,5,65,2756,0.42480326107816013,0.0,0.0,136.25883396268128,1,True
E8:separated:r1:s626783980,626783980,separated,event_triggered_warm,5,job_1_completion,2,4,-1;2;-1;-1;-1,7,76,3288,0.5552927567322309,0.0,0.0,52.20850800955167,3,True
E8:separated:r1:s626783980,626783980,separated,perfect_foresight_dp,0,initial_job,0,,0;-1;-1;-1;-1,0,0,0,0.3261265821611722,0.0,0.0,87.33085124593158,1,True
E8:separated:r1:s626783980,626783980,separated,perfect_foresight_dp,1,job_1_arrival,0;1,,0;1;1;-1;-1,0,0,0,0.6187174543222171,0.0,0.0,158.03330906305195,2,True
E8:separated:r1:s626783980,626783980,separated,perfect_foresight_dp,2,robot_failure,0;1,4,0;1;1;-1;-1,0,0,0,0.3187174543222171,0.0,0.0,158.03330906305195,0,True
E8:separated:r1:s626783980,626783980,separated,perfect_foresight_dp,3,job_0_completion,1,4,2;1;1;-1;-1,0,0,0,0.42480326107816013,0.0,0.0,136.25883396268128,1,True
E8:separated:r1:s626783980,626783980,separated,perfect_foresight_dp,4,job_2_arrival,1;2,4,2;1;1;-1;-1,0,0,0,0.2748032610781601,0.0,0.0,136.25883396268128,0,True
E8:separated:r1:s626783980,626783980,separated,perfect_foresight_dp,5,job_1_completion,2,4,2;1;1;-1;-1,0,0,0,0.2748032610781601,0.0,0.0,136.25883396268128,0,True
E8:separated:r2:s3356777421,3356777421,separated,myopic_cold,0,initial_job,0,,-1;-1;0;0;-1,7,129,5204,0.5476540904660316,0.0,0.0,141.3260756264563,2,True
E8:separated:r2:s3356777421,3356777421,separated,myopic_cold,1,job_1_arrival,0;1,,1;-1;0;0;-1,8,148,5848,0.51088635919964,0.0,0.0,205.94310716543706,1,True
E8:separated:r2:s3356777421,3356777421,separated,myopic_cold,2,robot_failure,0;1,1,1;-1;0;0;-1,7,95,3748,0.36088635919963996,0.0,0.0,205.94310716543706,0,True
E8:separated:r2:s3356777421,3356777421,separated,myopic_cold,3,job_0_completion,1,1,-1;-1;-1;1;-1,5,67,2840,0.5533738752074883,0.0,0.0,58.991248954869114,3,True
E8:separated:r2:s3356777421,3356777421,separated,myopic_cold,4,job_2_arrival,1;2,1,1;-1;-1;2;-1,6,84,3400,0.553144523937919,0.0,0.0,144.45924178821775,2,True
E8:separated:r2:s3356777421,3356777421,separated,myopic_cold,5,job_1_completion,2,1,-1;-1;-1;2;-1,5,65,2756,0.28991225520431063,0.0,0.0,79.84221024923698,1,True
E8:separated:r2:s3356777421,3356777421,separated,event_triggered_warm,0,initial_job,0,,-1;-1;0;0;-1,7,129,5204,0.5476540904660316,0.0,0.0,141.3260756264563,2,True
E8:separated:r2:s3356777421,3356777421,separated,event_triggered_warm,1,job_1_arrival,0;1,,1;-1;0;0;-1,5,57,2480,0.51088635919964,0.0,0.0,205.94310716543706,1,True
E8:separated:r2:s3356777421,3356777421,separated,event_triggered_warm,2,robot_failure,0;1,1,1;-1;0;0;-1,2,20,960,0.36088635919963996,0.0,0.0,205.94310716543706,0,True
E8:separated:r2:s3356777421,3356777421,separated,event_triggered_warm,3,job_0_completion,1,1,-1;-1;-1;1;-1,7,91,3908,0.5533738752074883,0.0,0.0,58.991248954869114,3,True
E8:separated:r2:s3356777421,3356777421,separated,event_triggered_warm,4,job_2_arrival,1;2,1,-1;-1;2;1;-1,5,64,2816,0.4045466675423356,0.0,0.0,145.25938788192465,1,True
E8:separated:r2:s3356777421,3356777421,separated,event_triggered_warm,5,job_1_completion,2,1,-1;-1;-1;2;-1,6,73,3292,0.43991225520431065,0.0,0.0,79.84221024923698,2,True
E8:separated:r2:s3356777421,3356777421,separated,perfect_foresight_dp,0,initial_job,0,,-1;-1;0;0;-1,0,0,0,0.5476540904660316,0.0,0.0,141.3260756264563,2,True
E8:separated:r2:s3356777421,3356777421,separated,perfect_foresight_dp,1,job_1_arrival,0;1,,1;-1;0;0;-1,0,0,0,0.51088635919964,0.0,0.0,205.94310716543706,1,True
E8:separated:r2:s3356777421,3356777421,separated,perfect_foresight_dp,2,robot_failure,0;1,1,1;-1;0;0;-1,0,0,0,0.36088635919963996,0.0,0.0,205.94310716543706,0,True
E8:separated:r2:s3356777421,3356777421,separated,perfect_foresight_dp,3,job_0_completion,1,1,1;-1;-1;0;-1,0,0,0,0.38080511769306225,0.0,0.0,131.71105495040013,1,True
E8:separated:r2:s3356777421,3356777421,separated,perfect_foresight_dp,4,job_2_arrival,1;2,1,1;-1;-1;2;-1,0,0,0,0.403144523937919,0.0,0.0,144.45924178821775,1,True
E8:separated:r2:s3356777421,3356777421,separated,perfect_foresight_dp,5,job_1_completion,2,1,1;-1;-1;2;-1,0,0,0,0.253144523937919,0.0,0.0,144.45924178821775,0,True
E8:separated:r3:s3033396212,3033396212,separated,myopic_cold,0,initial_job,0,,-1;-1;-1;0;-1,5,75,3096,0.3120081117964939,0.0,0.0,78.95895740257237,1,True
E8:separated:r3:s3033396212,3033396212,separated,myopic_cold,1,job_1_arrival,0;1,,-1;1;-1;1;0,8,152,6028,0.9109912530955049,0.0,0.0,224.67633449027187,3,True
E8:separated:r3:s3033396212,3033396212,separated,myopic_cold,2,robot_failure,0;1,4,1;1;-1;0;-1,7,92,3676,0.9185381900035561,0.0,0.0,228.35453469416817,3,True
E8:separated:r3:s3033396212,3033396212,separated,myopic_cold,3,job_0_completion,1,4,-1;1;-1;1;-1,7,108,4516,0.5700203497164178,0.0,0.0,131.60159114667076,2,True
E8:separated:r3:s3033396212,3033396212,separated,myopic_cold,4,job_2_arrival,1;2,4,2;1;-1;1;-1,9,159,6636,0.5795800604985916,0.0,0.0,209.36725526750328,1,True
E8:separated:r3:s3033396212,3033396212,separated,myopic_cold,5,job_1_completion,2,4,2;-1;-1;-1;-1,5,65,2756,0.45955971078217384,0.0,0.0,77.76566412083251,2,True
E8:separated:r3:s3033396212,3033396212,separated,event_triggered_warm,0,initial_job,0,,-1;-1;-1;0;-1,5,75,3096,0.3120081117964939,0.0,0.0,78.95895740257237,1,True
E8:separated:r3:s3033396212,3033396212,separated,event_triggered_warm,1,job_1_arrival,0;1,,-1;1;-1;1;0,7,129,5332,0.9109912530955049,0.0,0.0,224.67633449027187,3,True
E8:separated:r3:s3033396212,3033396212,separated,event_triggered_warm,2,robot_failure,0;1,4,1;1;-1;0;-1,7,106,4548,0.9185381900035561,0.0,0.0,228.35453469416817,3,True
E8:separated:r3:s3033396212,3033396212,separated,event_triggered_warm,3,job_0_completion,1,4,-1;1;-1;1;-1,6,78,3476,0.5700203497164178,0.0,0.0,131.60159114667076,2,True
E8:separated:r3:s3033396212,3033396212,separated,event_triggered_warm,4,job_2_arrival,1;2,4,2;1;-1;1;-1,5,67,2924,0.5795800604985916,0.0,0.0,209.36725526750328,1,True
E8:separated:r3:s3033396212,3033396212,separated,event_triggered_warm,5,job_1_completion,2,4,2;-1;-1;-1;-1,6,55,2396,0.45955971078217384,0.0,0.0,77.76566412083251,2,True
E8:separated:r3:s3033396212,3033396212,separated,perfect_foresight_dp,0,initial_job,0,,0;-1;-1;-1;-1,0,0,0,0.35,0.0,0.0,97.4753134605463,1,True
E8:separated:r3:s3033396212,3033396212,separated,perfect_foresight_dp,1,job_1_arrival,0;1,,0;1;-1;1;-1,0,0,0,0.7700203497164178,0.0,0.0,229.07690460721707,2,True
E8:separated:r3:s3033396212,3033396212,separated,perfect_foresight_dp,2,robot_failure,0;1,4,0;1;-1;1;-1,0,0,0,0.4700203497164177,0.0,0.0,229.07690460721707,0,True
E8:separated:r3:s3033396212,3033396212,separated,perfect_foresight_dp,3,job_0_completion,1,4,-1;1;-1;1;-1,0,0,0,0.4200203497164177,0.0,0.0,131.60159114667076,1,True
E8:separated:r3:s3033396212,3033396212,separated,perfect_foresight_dp,4,job_2_arrival,1;2,4,2;1;-1;1;-1,0,0,0,0.5795800604985916,0.0,0.0,209.36725526750328,1,True
E8:separated:r3:s3033396212,3033396212,separated,perfect_foresight_dp,5,job_1_completion,2,4,2;1;-1;-1;-1,0,0,0,0.42092963545826484,0.0,0.0,132.0447557102295,1,True
E8:separated:r4:s397947550,397947550,separated,myopic_cold,0,initial_job,0,,-1;-1;0;0;-1,7,129,5204,0.6220575548276647,0.0,0.0,153.91855781105633,2,True
E8:separated:r4:s397947550,397947550,separated,myopic_cold,1,job_1_arrival,0;1,,-1;-1;0;1;0,7,111,4272,0.8092974010695994,0.0,0.0,243.40469675210414,2,True
