experiment_id,scenario_generator,scenario_variant_id,seed,method,passed,assignment_valid,rates_valid,oracle_dominance_valid,message
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4132,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4132,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4132,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4132,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4132,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4132,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4133,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4133,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4133,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4133,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4133,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4133,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4133,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4133,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4133,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4133,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4134,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4134,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4134,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4134,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4134,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4134,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4134,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4134,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4134,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4134,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4135,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4135,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4135,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4135,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4135,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4135,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4135,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4135,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4135,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4135,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4136,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4136,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4136,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4136,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4136,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4136,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4136,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4136,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4136,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4136,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4137,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4137,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4137,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4137,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4137,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4137,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4137,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4137,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4137,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4137,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4138,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4138,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4138,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4138,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4138,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4138,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4138,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4138,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4138,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4138,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4139,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4139,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4139,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4139,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4139,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4139,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4139,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4139,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4139,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4139,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4140,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4140,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4140,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4140,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4140,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4140,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4140,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4140,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4140,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4140,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4141,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4141,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4141,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4141,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4141,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4141,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4141,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4141,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4141,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4141,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4142,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4142,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4142,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4142,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4142,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4142,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4142,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4142,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4142,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4142,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4143,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4143,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4143,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4143,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4143,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4143,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4143,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4143,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4143,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4143,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4144,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4144,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4144,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4144,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4144,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4144,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4144,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4144,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4144,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4144,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4145,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4145,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4145,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4145,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4145,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4145,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4145,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4145,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4145,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4145,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4146,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4146,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4146,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4146,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4146,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4146,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4146,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4146,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4146,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4146,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4147,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4147,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4147,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4147,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4147,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4147,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4147,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4147,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4147,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4147,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4148,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4148,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4148,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4148,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4148,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4148,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4148,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4148,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4148,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4148,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4149,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4149,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4149,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4149,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4149,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4149,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4149,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4149,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4149,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4149,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4150,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4150,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4150,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4150,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4150,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4150,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4150,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4150,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4150,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4150,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4151,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4151,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4151,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4151,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4151,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4151,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4151,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4151,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4151,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4151,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4152,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4152,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4152,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4152,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4152,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4152,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4152,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4152,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4152,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4152,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4153,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4153,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4153,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4153,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4153,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4153,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4153,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4153,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4153,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4153,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4154,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4154,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4154,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4154,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4154,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4154,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4154,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4154,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4154,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4154,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4155,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4155,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4155,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4155,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4155,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4155,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4155,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4155,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4155,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4155,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4156,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4156,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,bar_torque_pure,bar_torque_pure_v00,4156,hungarian_slots,True,True,True,True,
