experiment_id,scenario_generator,scenario_variant_id,seed,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_engine,method_payoff_signal,method_role,method_recommended_phase,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_tuned_parameters,method_uses_neural_policy,method_uses_decoder,n_robots,n_loads,robot_force_n,robot_payload_kg,communication_radius,wrench_tolerance,oracle_runtime_ms,scalar_feasible_rate,wrench_feasible_rate,false_positive_rate,false_positive_given_scalar_rate,wrench_residual_norm,max_wrench_residual_norm,wrench_margin,torque_error_nm,force_error_n,slot_coverage_ratio,complementarity_gain,scalar_wrench_success_gap,slot_conflict_count,assignment_valid,travel_distance_m,estimated_arrival_time_s,energy_proxy_wh,communication_messages,runtime_ms,score_value,oracle_score_value,signed_score_delta_vs_oracle,oracle_dominance_violation,optimality_gap_vs_wrench_oracle,captured_reward,oracle_reward,assigned_robots,idle_robots,mean_assigned_travel_distance_m,max_assigned_travel_distance_m
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4108,oracle_scalar_assignment,Oracle scalar assignment,model_based_oracle,centralized,reference,exact_scalar_capacity_reference,centralized_scalar_reference,oracle,scalar_capacity_only,reference_scalar_false_positive,A,none,centralized_exact_scalar_search,centralized_all_robot_slot_pairs,0,2,False,False,4,1,36.0,28.0,inf,0.05,15.095100039616227,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.2071533809096754,0.0,0,True,2.3358054162435997,2.1807301858596846,12.190714539054731,8,0.6484000477939844,39.715874977735545,39.715874977735545,0.0,False,0.0,2.0,2.0,2,2,1.1679027081217999,1.170736128235243
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4108,hungarian_slots,Hungarian slots,classic,centralized,baseline,hungarian_robot_slot_cost,classic_centralized_baseline,hungarian,robot_slot_cost_only,classic_baseline,A,none,centralized_robot_slot_hungarian,centralized_robot_slot_cost_matrix,0,0,False,False,4,1,36.0,28.0,inf,0.05,15.095100039616227,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.2071533809096754,0.0,0,True,2.3358054162435997,2.1807301858596846,12.190714539054731,8,0.052200048230588436,39.715874977735545,39.715874977735545,0.0,False,0.0,2.0,2.0,2,2,1.1679027081217999,1.170736128235243
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4108,capacity_greedy_slots,Capacity greedy slots,classic,decentralized,baseline,capacity_greedy_slots,classic_decentralized_baseline,greedy,scalar_capacity_only,classic_baseline,A,none,distributed_capacity_slot_rule,local_robot_load_slots,0,0,False,False,4,1,36.0,28.0,inf,0.05,15.095100039616227,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.1666496243590945,0.0,0,True,8.220235010309171,10.951343481972792,45.103641659652965,8,0.15710003208369017,39.62880535904647,39.715874977735545,-0.08706961868907825,False,0.002192312739877666,2.0,2.0,2,2,4.1101175051545855,7.0494988820739275
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4108,cbba_slots,CBBA slots,sota,decentralized,baseline,cbba_slot_wrench_proxy,sota_decentralized_baseline,cbba,marginal_wrench_bid,sota_proxy,A,none,distributed_slot_bundle_auction_proxy,auction_robot_slot_bids,0,3,False,False,4,1,36.0,28.0,inf,0.05,15.095100039616227,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.1666496243590945,0.0,0,True,8.214568170082284,10.951343481972792,44.21536714876408,8,8.277899934910238,39.62931749838463,39.715874977735545,-0.0865574793509154,False,0.0021794176610596882,2.0,2.0,2,2,4.107284085041142,7.0494988820739275
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4108,replicator_wrench_deficit,Replicator wrench deficit,model_based,decentralized,baseline,replicator_wrench_deficit,wrench_dynamics_baseline,replicator,wrench_deficit_minus_rho,engine_ablation,B,none,distributed_replicator_wrench_deficit_rule,local_wrench_deficit_scores,0,4,False,False,4,1,36.0,28.0,inf,0.05,15.095100039616227,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.1666496243590945,0.0,0,True,8.214568170082284,10.951343481972792,44.21536714876408,8,15.957599971443415,39.62931749838463,39.715874977735545,-0.0865574793509154,False,0.0021794176610596882,2.0,2.0,2,2,4.107284085041142,7.0494988820739275
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4108,bnn_wrench_deficit,BNN wrench deficit,model_based,decentralized,baseline,bnn_wrench_deficit,wrench_dynamics_baseline,bnn,positive_excess_wrench_deficit,engine_ablation,B,none,distributed_bnn_wrench_deficit_rule,positive_excess_wrench_scores,0,4,False,False,4,1,36.0,28.0,inf,0.05,15.095100039616227,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.1666496243590945,0.0,0,True,8.214568170082284,10.951343481972792,44.21536714876408,8,12.119199964217842,39.62931749838463,39.715874977735545,-0.0865574793509154,False,0.0021794176610596882,2.0,2.0,2,2,4.107284085041142,7.0494988820739275
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4108,smith_wrench_deficit,Smith-QR wrench deficit,model_based,decentralized,proposed,smith_qr_wrench_deficit,proposed_wrench_deficit,smith,wrench_deficit_minus_rho,main_proposal,A,model_based_tuning_optional,distributed_smith_qr_wrench_deficit_rule,local_wrench_deficit_scores,0,5,False,False,4,1,36.0,28.0,inf,0.05,15.095100039616227,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.1666496243590945,0.0,0,True,8.214568170082284,10.951343481972792,44.21536714876408,8,11.093500070273876,39.62931749838463,39.715874977735545,-0.0865574793509154,False,0.0021794176610596882,2.0,2.0,2,2,4.107284085041142,7.0494988820739275
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4108,smith_wrench_marginal,Smith-QR wrench marginal,model_based,decentralized,proposed,smith_qr_delta_rho_wrench_marginal,proposed_wrench_ablation,smith,delta_rho_marginal,proposal_ablation,A,model_based_tuning_optional,distributed_smith_qr_delta_rho_rule,local_marginal_wrench_scores,0,5,False,False,4,1,36.0,28.0,inf,0.05,15.095100039616227,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.1666496243590945,0.0,0,True,8.214568170082284,10.951343481972792,44.21536714876408,8,11.091700056567788,39.62931749838463,39.715874977735545,-0.0865574793509154,False,0.0021794176610596882,2.0,2.0,2,2,4.107284085041142,7.0494988820739275
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4108,support_dual_wrench_market,Residual-support wrench market,model_based,decentralized,proposed,residual_support_wrench_market,proposed_wrench_market,residual_support_market,current_residual_wrench_direction,main_proposal,A,model_based_tuning_optional,distributed_residual_support_wrench_market,current_residual_wrench_direction,0,5,False,False,4,1,36.0,28.0,inf,0.05,15.095100039616227,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.1666496243590945,0.0,0,True,8.220235010309171,10.951343481972792,45.103641659652965,8,4.393400042317808,39.62880535904647,39.715874977735545,-0.08706961868907825,False,0.002192312739877666,2.0,2.0,2,2,4.1101175051545855,7.0494988820739275
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4109,wrench_oracle,Wrench oracle,model_based_oracle,centralized,reference,exact_role_slot_wrench,centralized_wrench_oracle_reference,oracle,strict_wrench_feasible_score,reference,A,none,centralized_exact_role_slot_search,centralized_all_robot_slot_pairs,0,3,False,False,4,1,36.0,28.0,inf,0.05,8.982399944216013,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.13452521491431746,0.0,0,True,4.305840337679546,3.936108176262736,32.93279688834966,8,9.367799968458712,39.68186351750367,39.68186351750367,0.0,False,0.0,2.0,2.0,2,2,2.152920168839773,2.822890454152117
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4109,oracle_scalar_assignment,Oracle scalar assignment,model_based_oracle,centralized,reference,exact_scalar_capacity_reference,centralized_scalar_reference,oracle,scalar_capacity_only,reference_scalar_false_positive,A,none,centralized_exact_scalar_search,centralized_all_robot_slot_pairs,0,2,False,False,4,1,36.0,28.0,inf,0.05,8.982399944216013,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.13452521491431746,0.0,0,True,4.305840337679546,3.936108176262736,32.93279688834966,8,0.6751000182703137,39.68186351750367,39.68186351750367,0.0,False,0.0,2.0,2.0,2,2,2.152920168839773,2.822890454152117
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4109,hungarian_slots,Hungarian slots,classic,centralized,baseline,hungarian_robot_slot_cost,classic_centralized_baseline,hungarian,robot_slot_cost_only,classic_baseline,A,none,centralized_robot_slot_hungarian,centralized_robot_slot_cost_matrix,0,0,False,False,4,1,36.0,28.0,inf,0.05,8.982399944216013,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.13452521491431746,0.0,0,True,4.305840337679546,3.936108176262736,32.93279688834966,8,0.048200017772614956,39.68186351750367,39.68186351750367,0.0,False,0.0,2.0,2.0,2,2,2.152920168839773,2.822890454152117
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4109,capacity_greedy_slots,Capacity greedy slots,classic,decentralized,baseline,capacity_greedy_slots,classic_decentralized_baseline,greedy,scalar_capacity_only,classic_baseline,A,none,distributed_capacity_slot_rule,local_robot_load_slots,0,0,False,False,4,1,36.0,28.0,inf,0.05,8.982399944216013,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.13452521491431746,0.0,0,True,8.336675560771296,9.731291610223103,55.36614519684062,8,0.1444000517949462,39.622276820672326,39.68186351750367,-0.059586696831345876,False,0.0015016103466275513,2.0,2.0,2,2,4.168337780385648,5.513785106619179
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4109,cbba_slots,CBBA slots,sota,decentralized,baseline,cbba_slot_wrench_proxy,sota_decentralized_baseline,cbba,marginal_wrench_bid,sota_proxy,A,none,distributed_slot_bundle_auction_proxy,auction_robot_slot_bids,0,3,False,False,4,1,36.0,28.0,inf,0.05,8.982399944216013,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.13452521491431746,0.0,0,True,4.305840337679546,3.936108176262736,32.93279688834966,8,9.318300057202578,39.68186351750367,39.68186351750367,0.0,False,0.0,2.0,2.0,2,2,2.152920168839773,2.822890454152117
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4109,replicator_wrench_deficit,Replicator wrench deficit,model_based,decentralized,baseline,replicator_wrench_deficit,wrench_dynamics_baseline,replicator,wrench_deficit_minus_rho,engine_ablation,B,none,distributed_replicator_wrench_deficit_rule,local_wrench_deficit_scores,0,4,False,False,4,1,36.0,28.0,inf,0.05,8.982399944216013,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.13452521491431746,0.0,0,True,4.305840337679546,3.936108176262736,32.93279688834966,8,10.947300004772842,39.68186351750367,39.68186351750367,0.0,False,0.0,2.0,2.0,2,2,2.152920168839773,2.822890454152117
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4109,bnn_wrench_deficit,BNN wrench deficit,model_based,decentralized,baseline,bnn_wrench_deficit,wrench_dynamics_baseline,bnn,positive_excess_wrench_deficit,engine_ablation,B,none,distributed_bnn_wrench_deficit_rule,positive_excess_wrench_scores,0,4,False,False,4,1,36.0,28.0,inf,0.05,8.982399944216013,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.13452521491431746,0.0,0,True,4.305840337679546,3.936108176262736,32.93279688834966,8,12.827300000935793,39.68186351750367,39.68186351750367,0.0,False,0.0,2.0,2.0,2,2,2.152920168839773,2.822890454152117
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4109,smith_wrench_deficit,Smith-QR wrench deficit,model_based,decentralized,proposed,smith_qr_wrench_deficit,proposed_wrench_deficit,smith,wrench_deficit_minus_rho,main_proposal,A,model_based_tuning_optional,distributed_smith_qr_wrench_deficit_rule,local_wrench_deficit_scores,0,5,False,False,4,1,36.0,28.0,inf,0.05,8.982399944216013,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.13452521491431746,0.0,0,True,4.305840337679546,3.936108176262736,32.93279688834966,8,15.885100001469254,39.68186351750367,39.68186351750367,0.0,False,0.0,2.0,2.0,2,2,2.152920168839773,2.822890454152117
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4109,smith_wrench_marginal,Smith-QR wrench marginal,model_based,decentralized,proposed,smith_qr_delta_rho_wrench_marginal,proposed_wrench_ablation,smith,delta_rho_marginal,proposal_ablation,A,model_based_tuning_optional,distributed_smith_qr_delta_rho_rule,local_marginal_wrench_scores,0,5,False,False,4,1,36.0,28.0,inf,0.05,8.982399944216013,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.13452521491431746,0.0,0,True,4.305840337679546,3.936108176262736,32.93279688834966,8,10.951700038276613,39.68186351750367,39.68186351750367,0.0,False,0.0,2.0,2.0,2,2,2.152920168839773,2.822890454152117
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4109,support_dual_wrench_market,Residual-support wrench market,model_based,decentralized,proposed,residual_support_wrench_market,proposed_wrench_market,residual_support_market,current_residual_wrench_direction,main_proposal,A,model_based_tuning_optional,distributed_residual_support_wrench_market,current_residual_wrench_direction,0,5,False,False,4,1,36.0,28.0,inf,0.05,8.982399944216013,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.13452521491431746,0.0,0,True,8.336675560771296,9.731291610223103,55.36614519684062,8,5.259400000795722,39.622276820672326,39.68186351750367,-0.059586696831345876,False,0.0015016103466275513,2.0,2.0,2,2,4.168337780385648,5.513785106619179
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4110,wrench_oracle,Wrench oracle,model_based_oracle,centralized,reference,exact_role_slot_wrench,centralized_wrench_oracle_reference,oracle,strict_wrench_feasible_score,reference,A,none,centralized_exact_role_slot_search,centralized_all_robot_slot_pairs,0,3,False,False,4,1,36.0,28.0,inf,0.05,16.366400057449937,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.1959254166505976,0.0,0,True,1.8931602618539936,1.5059411435066352,11.607407511048404,8,20.790999988093972,39.72147837310223,39.72147837310223,0.0,False,0.0,2.0,2.0,2,2,0.9465801309269968,1.0367224110274804
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4110,oracle_scalar_assignment,Oracle scalar assignment,model_based_oracle,centralized,reference,exact_scalar_capacity_reference,centralized_scalar_reference,oracle,scalar_capacity_only,reference_scalar_false_positive,A,none,centralized_exact_scalar_search,centralized_all_robot_slot_pairs,0,2,False,False,4,1,36.0,28.0,inf,0.05,16.366400057449937,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.1959254166505976,0.0,0,True,1.8931602618539936,1.5059411435066352,11.607407511048404,8,1.6383000183850527,39.72147837310223,39.72147837310223,0.0,False,0.0,2.0,2.0,2,2,0.9465801309269968,1.0367224110274804
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4110,hungarian_slots,Hungarian slots,classic,centralized,baseline,hungarian_robot_slot_cost,classic_centralized_baseline,hungarian,robot_slot_cost_only,classic_baseline,A,none,centralized_robot_slot_hungarian,centralized_robot_slot_cost_matrix,0,0,False,False,4,1,36.0,28.0,inf,0.05,16.366400057449937,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.1959254166505976,0.0,0,True,1.8931602618539936,1.5059411435066352,11.607407511048404,8,0.04650000482797623,39.72147837310223,39.72147837310223,0.0,False,0.0,2.0,2.0,2,2,0.9465801309269968,1.0367224110274804
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4110,capacity_greedy_slots,Capacity greedy slots,classic,decentralized,baseline,capacity_greedy_slots,classic_decentralized_baseline,greedy,scalar_capacity_only,classic_baseline,A,none,distributed_capacity_slot_rule,local_robot_load_slots,0,0,False,False,4,1,36.0,28.0,inf,0.05,16.366400057449937,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.15090497657207003,0.0,0,True,8.39531221585739,10.939467726841455,45.725224594191246,8,0.22379995789378881,39.626393641112614,39.72147837310223,-0.09508473198961553,False,0.002393786331326556,2.0,2.0,2,2,4.197656107928695,7.5388743650308765
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4110,cbba_slots,CBBA slots,sota,decentralized,baseline,cbba_slot_wrench_proxy,sota_decentralized_baseline,cbba,marginal_wrench_bid,sota_proxy,A,none,distributed_slot_bundle_auction_proxy,auction_robot_slot_bids,0,3,False,False,4,1,36.0,28.0,inf,0.05,16.366400057449937,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.15090497657207003,0.0,0,True,8.39531221585739,10.939467726841455,45.725224594191246,8,16.25490002334118,39.626393641112614,39.72147837310223,-0.09508473198961553,False,0.002393786331326556,2.0,2.0,2,2,4.197656107928695,7.5388743650308765
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4110,replicator_wrench_deficit,Replicator wrench deficit,model_based,decentralized,baseline,replicator_wrench_deficit,wrench_dynamics_baseline,replicator,wrench_deficit_minus_rho,engine_ablation,B,none,distributed_replicator_wrench_deficit_rule,local_wrench_deficit_scores,0,4,False,False,4,1,36.0,28.0,inf,0.05,16.366400057449937,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.15090497657207003,0.0,0,True,8.39531221585739,10.939467726841455,45.725224594191246,8,19.209800055250525,39.626393641112614,39.72147837310223,-0.09508473198961553,False,0.002393786331326556,2.0,2.0,2,2,4.197656107928695,7.5388743650308765
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4110,bnn_wrench_deficit,BNN wrench deficit,model_based,decentralized,baseline,bnn_wrench_deficit,wrench_dynamics_baseline,bnn,positive_excess_wrench_deficit,engine_ablation,B,none,distributed_bnn_wrench_deficit_rule,positive_excess_wrench_scores,0,4,False,False,4,1,36.0,28.0,inf,0.05,16.366400057449937,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.15090497657207003,0.0,0,True,8.39531221585739,10.939467726841455,45.725224594191246,8,20.96650004386902,39.626393641112614,39.72147837310223,-0.09508473198961553,False,0.002393786331326556,2.0,2.0,2,2,4.197656107928695,7.5388743650308765
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4110,smith_wrench_deficit,Smith-QR wrench deficit,model_based,decentralized,proposed,smith_qr_wrench_deficit,proposed_wrench_deficit,smith,wrench_deficit_minus_rho,main_proposal,A,model_based_tuning_optional,distributed_smith_qr_wrench_deficit_rule,local_wrench_deficit_scores,0,5,False,False,4,1,36.0,28.0,inf,0.05,16.366400057449937,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.15090497657207003,0.0,0,True,8.39531221585739,10.939467726841455,45.725224594191246,8,15.708199935033917,39.626393641112614,39.72147837310223,-0.09508473198961553,False,0.002393786331326556,2.0,2.0,2,2,4.197656107928695,7.5388743650308765
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4110,smith_wrench_marginal,Smith-QR wrench marginal,model_based,decentralized,proposed,smith_qr_delta_rho_wrench_marginal,proposed_wrench_ablation,smith,delta_rho_marginal,proposal_ablation,A,model_based_tuning_optional,distributed_smith_qr_delta_rho_rule,local_marginal_wrench_scores,0,5,False,False,4,1,36.0,28.0,inf,0.05,16.366400057449937,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.15090497657207003,0.0,0,True,8.39531221585739,10.939467726841455,45.725224594191246,8,21.062999963760376,39.626393641112614,39.72147837310223,-0.09508473198961553,False,0.002393786331326556,2.0,2.0,2,2,4.197656107928695,7.5388743650308765
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4110,support_dual_wrench_market,Residual-support wrench market,model_based,decentralized,proposed,residual_support_wrench_market,proposed_wrench_market,residual_support_market,current_residual_wrench_direction,main_proposal,A,model_based_tuning_optional,distributed_residual_support_wrench_market,current_residual_wrench_direction,0,5,False,False,4,1,36.0,28.0,inf,0.05,16.366400057449937,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.15090497657207003,0.0,0,True,8.39531221585739,10.939467726841455,45.725224594191246,8,4.120599944144487,39.626393641112614,39.72147837310223,-0.09508473198961553,False,0.002393786331326556,2.0,2.0,2,2,4.197656107928695,7.5388743650308765
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4111,wrench_oracle,Wrench oracle,model_based_oracle,centralized,reference,exact_role_slot_wrench,centralized_wrench_oracle_reference,oracle,strict_wrench_feasible_score,reference,A,none,centralized_exact_role_slot_search,centralized_all_robot_slot_pairs,0,3,False,False,4,1,36.0,28.0,inf,0.05,14.819500036537647,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.19714952006684167,0.0,0,True,2.163740283803775,2.2651024097030787,10.812932488376724,8,14.41869989503175,39.71862865035017,39.71862865035017,0.0,False,0.0,2.0,2.0,2,2,1.0818701419018875,1.3534340968252783
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4111,oracle_scalar_assignment,Oracle scalar assignment,model_based_oracle,centralized,reference,exact_scalar_capacity_reference,centralized_scalar_reference,oracle,scalar_capacity_only,reference_scalar_false_positive,A,none,centralized_exact_scalar_search,centralized_all_robot_slot_pairs,0,2,False,False,4,1,36.0,28.0,inf,0.05,14.819500036537647,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.19714952006684167,0.0,0,True,2.163740283803775,2.2651024097030787,10.812932488376724,8,0.7582000689581037,39.71862865035017,39.71862865035017,0.0,False,0.0,2.0,2.0,2,2,1.0818701419018875,1.3534340968252783
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4111,hungarian_slots,Hungarian slots,classic,centralized,baseline,hungarian_robot_slot_cost,classic_centralized_baseline,hungarian,robot_slot_cost_only,classic_baseline,A,none,centralized_robot_slot_hungarian,centralized_robot_slot_cost_matrix,0,0,False,False,4,1,36.0,28.0,inf,0.05,14.819500036537647,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.19714952006684167,0.0,0,True,2.163740283803775,2.2651024097030787,10.812932488376724,8,0.0822999281808734,39.71862865035017,39.71862865035017,0.0,False,0.0,2.0,2.0,2,2,1.0818701419018875,1.3534340968252783
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4111,capacity_greedy_slots,Capacity greedy slots,classic,decentralized,baseline,capacity_greedy_slots,classic_decentralized_baseline,greedy,scalar_capacity_only,classic_baseline,A,none,distributed_capacity_slot_rule,local_robot_load_slots,0,0,False,False,4,1,36.0,28.0,inf,0.05,14.819500036537647,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.19714952006684167,0.0,0,True,2.163740283803775,2.2651024097030787,10.812932488376724,8,0.15279999934136868,39.71862865035017,39.71862865035017,0.0,False,0.0,2.0,2.0,2,2,1.0818701419018875,1.3534340968252783
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4111,cbba_slots,CBBA slots,sota,decentralized,baseline,cbba_slot_wrench_proxy,sota_decentralized_baseline,cbba,marginal_wrench_bid,sota_proxy,A,none,distributed_slot_bundle_auction_proxy,auction_robot_slot_bids,0,3,False,False,4,1,36.0,28.0,inf,0.05,14.819500036537647,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.19714952006684167,0.0,0,True,2.163740283803775,2.2651024097030787,10.812932488376724,8,13.78640008624643,39.71862865035017,39.71862865035017,0.0,False,0.0,2.0,2.0,2,2,1.0818701419018875,1.3534340968252783
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4111,replicator_wrench_deficit,Replicator wrench deficit,model_based,decentralized,baseline,replicator_wrench_deficit,wrench_dynamics_baseline,replicator,wrench_deficit_minus_rho,engine_ablation,B,none,distributed_replicator_wrench_deficit_rule,local_wrench_deficit_scores,0,4,False,False,4,1,36.0,28.0,inf,0.05,14.819500036537647,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.19714952006684167,0.0,0,True,2.163740283803775,2.2651024097030787,10.812932488376724,8,12.288100086152554,39.71862865035017,39.71862865035017,0.0,False,0.0,2.0,2.0,2,2,1.0818701419018875,1.3534340968252783
SP3_MC_wrench_comparison,point_load_degenerate,point_load_degenerate_v00,4111,bnn_wrench_deficit,BNN wrench deficit,model_based,decentralized,baseline,bnn_wrench_deficit,wrench_dynamics_baseline,bnn,positive_excess_wrench_deficit,engine_ablation,B,none,distributed_bnn_wrench_deficit_rule,positive_excess_wrench_scores,0,4,False,False,4,1,36.0,28.0,inf,0.05,14.819500036537647,1.0,1.0,0.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.19714952006684167,0.0,0,True,2.163740283803775,2.2651024097030787,10.812932488376724,8,17.801200039684772,39.71862865035017,39.71862865035017,0.0,False,0.0,2.0,2.0,2,2,1.0818701419018875,1.3534340968252783
