source,request_kind,query_id,window_id,status,http_status,attempts,error,cache_file,url,params,elapsed_ms,retrieved_at_utc
openaire,search,F13,primary,cache_hit,,0,,data\raw\openaire\8a29f768fe8eb3f165b6874fde149649469bbd3d57899b3d1d4fa17cb688ddeb.json,https://api.openaire.eu/search/publications,"{""format"": ""json"", ""fromDateAccepted"": ""2000-01-01"", ""keywords"": ""multi-robot traffic planning carried payload warehouse"", ""page"": 1, ""size"": 25, ""toDateAccepted"": ""2026-12-31""}",0,2026-09-13T02:49:33.090429+00:00
openaire,search,F14,primary,cache_hit,,0,,data\raw\openaire\79e47a3bb7c9bf12739eb2240cc2b4de4de023a4832534a51c5a5570672f2350.json,https://api.openaire.eu/search/publications,"{""format"": ""json"", ""fromDateAccepted"": ""2000-01-01"", ""keywords"": ""multiple robot coalitions congestion coordination logistics"", ""page"": 1, ""size"": 25, ""toDateAccepted"": ""2026-12-31""}",0,2026-09-13T02:49:33.091555+00:00
openaire,search,F15,primary,cache_hit,,0,,data\raw\openaire\7d0f35a606f155c65d4820d9ef9110c183e1575d411b039f10435425f73e4c9e.json,https://api.openaire.eu/search/publications,"{""format"": ""json"", ""fromDateAccepted"": ""2000-01-01"", ""keywords"": ""heterogeneous robot capability heterogeneous load coalition"", ""page"": 1, ""size"": 25, ""toDateAccepted"": ""2026-12-31""}",0,2026-09-13T02:49:33.110629+00:00
openaire,search,F16,primary,cache_hit,,0,,data\raw\openaire\f773d7f022c4d2a5012ec9557045901e2532227da89afc2a0fbda5c233bbeab9.json,https://api.openaire.eu/search/publications,"{""format"": ""json"", ""fromDateAccepted"": ""2000-01-01"", ""keywords"": ""heterogeneous distributed coalition cooperative payload failure recovery"", ""page"": 1, ""size"": 25, ""toDateAccepted"": ""2026-12-31""}",0,2026-09-13T02:49:33.111930+00:00
dblp,search,F01,primary,network_blocked,,1,"ProxyError: HTTPSConnectionPool(host='dblp.org', port=443): Max retries exceeded with url: /search/publ/api?q=multi-robot+coalition+formation&h=25&f=0&format=json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError(""HTTPSConnection(host='127.0.0.1', port=9): Failed to establish a new connection: [WinError 10061] No se puede establecer una conexión ya que el equipo de destino denegó expresamente dicha conexión"")))",data\raw\dblp\ae63e19fcc82a84779f1069dcfe3d4eeea014ee59dcb1779902884ae0c805ae1.json,https://dblp.org/search/publ/api,"{""f"": 0, ""format"": ""json"", ""h"": 25, ""q"": ""multi-robot coalition formation""}",2042,2026-09-13T02:49:35.155690+00:00
dblp,search,F02,primary,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\dblp\1ab3d8393772e1e483af7a4ac16079fdb4e4fd9b0415fbd9823c0628083b7000.json,https://dblp.org/search/publ/api,"{""f"": 0, ""format"": ""json"", ""h"": 25, ""q"": ""heterogeneous multi-robot task allocation""}",0,2026-09-13T02:49:35.156790+00:00
dblp,search,F03,primary,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\dblp\45d181880b2e8573992c381f6defc5e0b5b590502b3e02512a6a290c756c0305.json,https://dblp.org/search/publ/api,"{""f"": 0, ""format"": ""json"", ""h"": 25, ""q"": ""game theoretic multi-robot task allocation""}",0,2026-09-13T02:49:35.157632+00:00
dblp,search,F03,foundational,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\dblp\45d181880b2e8573992c381f6defc5e0b5b590502b3e02512a6a290c756c0305.json,https://dblp.org/search/publ/api,"{""f"": 0, ""format"": ""json"", ""h"": 25, ""q"": ""game theoretic multi-robot task allocation""}",0,2026-09-13T02:49:35.158209+00:00
dblp,search,F04,primary,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\dblp\66c5a99e0a641daf4a46edbd424f271a6057c34e2aa098829c29a41fd60f31dc.json,https://dblp.org/search/publ/api,"{""f"": 0, ""format"": ""json"", ""h"": 25, ""q"": ""distributed auction consensus multi-robot task allocation""}",0,2026-09-13T02:49:35.158724+00:00
dblp,search,F05,primary,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\dblp\fe57217a8ac87b856af4d27fb8ebf1d64a493ff42d9af263f261069e7585fff1.json,https://dblp.org/search/publ/api,"{""f"": 0, ""format"": ""json"", ""h"": 25, ""q"": ""multi-robot cooperative payload transport""}",0,2026-09-13T02:49:35.159221+00:00
dblp,search,F05,foundational,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\dblp\fe57217a8ac87b856af4d27fb8ebf1d64a493ff42d9af263f261069e7585fff1.json,https://dblp.org/search/publ/api,"{""f"": 0, ""format"": ""json"", ""h"": 25, ""q"": ""multi-robot cooperative payload transport""}",0,2026-09-13T02:49:35.159701+00:00
dblp,search,F06,primary,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\dblp\7cc10974a35480dfe827a65ff9b2ec644229da8f9dae6560ae64db5e73ec00ed.json,https://dblp.org/search/publ/api,"{""f"": 0, ""format"": ""json"", ""h"": 25, ""q"": ""multi-robot shared load object transport""}",0,2026-09-13T02:49:35.160170+00:00
dblp,search,F07,primary,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\dblp\7230c87665a196a64b4c6724787e847dc8a5924b92b82f96a3aa871ca7033c51.json,https://dblp.org/search/publ/api,"{""f"": 0, ""format"": ""json"", ""h"": 25, ""q"": ""multi-robot non-prehensile transport caging pushing""}",0,2026-09-13T02:49:35.160764+00:00
dblp,search,F07,foundational,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\dblp\7230c87665a196a64b4c6724787e847dc8a5924b92b82f96a3aa871ca7033c51.json,https://dblp.org/search/publ/api,"{""f"": 0, ""format"": ""json"", ""h"": 25, ""q"": ""multi-robot non-prehensile transport caging pushing""}",0,2026-09-13T02:49:35.161248+00:00
dblp,search,F08,primary,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\dblp\0e52daeb52e53d0c8870a5ff2bcce58fb6c809ec9bd91dadec4ed44d5b6dfcb4.json,https://dblp.org/search/publ/api,"{""f"": 0, ""format"": ""json"", ""h"": 25, ""q"": ""multi-robot wrench contact force feasibility payload""}",0,2026-09-13T02:49:35.161734+00:00
dblp,search,F08,foundational,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\dblp\0e52daeb52e53d0c8870a5ff2bcce58fb6c809ec9bd91dadec4ed44d5b6dfcb4.json,https://dblp.org/search/publ/api,"{""f"": 0, ""format"": ""json"", ""h"": 25, ""q"": ""multi-robot wrench contact force feasibility payload""}",0,2026-09-13T02:49:35.162225+00:00
dblp,search,F09,primary,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\dblp\62b34ae227445e959fee663c64b9b9ac18de2ca21dd11ce853a42102c23477a2.json,https://dblp.org/search/publ/api,"{""f"": 0, ""format"": ""json"", ""h"": 25, ""q"": ""distributed multi-robot formation docking cooperative transport""}",0,2026-09-13T02:49:35.162722+00:00
dblp,search,F09,foundational,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\dblp\62b34ae227445e959fee663c64b9b9ac18de2ca21dd11ce853a42102c23477a2.json,https://dblp.org/search/publ/api,"{""f"": 0, ""format"": ""json"", ""h"": 25, ""q"": ""distributed multi-robot formation docking cooperative transport""}",0,2026-09-13T02:49:35.163180+00:00
dblp,search,F10,primary,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\dblp\4b23ab2b9082c09556b4ed663ee5443a1a79ba7e8b4c01244eadaeee006a71fb.json,https://dblp.org/search/publ/api,"{""f"": 0, ""format"": ""json"", ""h"": 25, ""q"": ""decentralized leaderless multi-robot cooperative transport""}",0,2026-09-13T02:49:35.163625+00:00
dblp,search,F10,foundational,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\dblp\4b23ab2b9082c09556b4ed663ee5443a1a79ba7e8b4c01244eadaeee006a71fb.json,https://dblp.org/search/publ/api,"{""f"": 0, ""format"": ""json"", ""h"": 25, ""q"": ""decentralized leaderless multi-robot cooperative transport""}",0,2026-09-13T02:49:35.164068+00:00
dblp,search,F11,primary,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\dblp\d5c41b4d7aa150b9d2ef211d13e94f8a7dd5a6fb290abe48332007821e0e5f97.json,https://dblp.org/search/publ/api,"{""f"": 0, ""format"": ""json"", ""h"": 25, ""q"": ""multi-robot coordination packet loss delay switching topology""}",0,2026-09-13T02:49:35.164514+00:00
dblp,search,F12,primary,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\dblp\886af0ffafc463274d39cbf9600227ec4619eff0c21116eedea4612a09cc77d0.json,https://dblp.org/search/publ/api,"{""f"": 0, ""format"": ""json"", ""h"": 25, ""q"": ""multi-robot coalition failure recovery robot replacement transport""}",0,2026-09-13T02:49:35.165028+00:00
dblp,search,F13,primary,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\dblp\96b50beb9449d27351f218400b1ba5a923a7d3ae73aa71557ef398dbe4cd20f6.json,https://dblp.org/search/publ/api,"{""f"": 0, ""format"": ""json"", ""h"": 25, ""q"": ""multi-robot traffic planning carried payload warehouse""}",0,2026-09-13T02:49:35.165509+00:00
dblp,search,F14,primary,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\dblp\0f7132e7e40160fa7620c91641ce749e20466a9bff211978c56cf814020420ed.json,https://dblp.org/search/publ/api,"{""f"": 0, ""format"": ""json"", ""h"": 25, ""q"": ""multiple robot coalitions congestion coordination logistics""}",0,2026-09-13T02:49:35.165980+00:00
dblp,search,F15,primary,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\dblp\b5de8f5931f07dd22f17d8b814c76ca408b7f35c35d63160a266449c9750ed95.json,https://dblp.org/search/publ/api,"{""f"": 0, ""format"": ""json"", ""h"": 25, ""q"": ""heterogeneous robot capability heterogeneous load coalition""}",0,2026-09-13T02:49:35.166497+00:00
dblp,search,F16,primary,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\dblp\4d9aa4bd19d680b127d1d1627515fddfb28081ece8ea5b3a8d9265fc9a673641.json,https://dblp.org/search/publ/api,"{""f"": 0, ""format"": ""json"", ""h"": 25, ""q"": ""heterogeneous distributed coalition cooperative payload failure recovery""}",0,2026-09-13T02:49:35.166983+00:00
doaj,search,F01,primary,cache_hit,,0,,data\raw\doaj\dcf2470e20b4ed939853148e1da0133d0fcf42202b7abb371f8059bf3182be23.json,https://doaj.org/api/search/articles/multi-robot%20coalition%20formation,"{""page"": 1, ""pageSize"": 25}",0,2026-09-13T02:49:35.167666+00:00
doaj,search,F02,primary,cache_hit,,0,,data\raw\doaj\96f6000a1c0bf377628cae0219d2c5e5a55d9d6e36072a729f4c68c8188c19a5.json,https://doaj.org/api/search/articles/heterogeneous%20multi-robot%20task%20allocation,"{""page"": 1, ""pageSize"": 25}",0,2026-09-13T02:49:35.169910+00:00
doaj,search,F03,primary,cache_hit,,0,,data\raw\doaj\030ffc59f79f64386a84c4d21f57f3e44263f76d15d644c3f86ea9a423ac2612.json,https://doaj.org/api/search/articles/game%20theoretic%20multi-robot%20task%20allocation,"{""page"": 1, ""pageSize"": 25}",0,2026-09-13T02:49:35.176761+00:00
doaj,search,F03,foundational,cache_hit,,0,,data\raw\doaj\030ffc59f79f64386a84c4d21f57f3e44263f76d15d644c3f86ea9a423ac2612.json,https://doaj.org/api/search/articles/game%20theoretic%20multi-robot%20task%20allocation,"{""page"": 1, ""pageSize"": 25}",0,2026-09-13T02:49:35.177881+00:00
doaj,search,F04,primary,cache_hit,,0,,data\raw\doaj\8be96d0264f87c3ef9a4680abc9b7db24325fd51574bc8657f609f686fdef87a.json,https://doaj.org/api/search/articles/distributed%20auction%20consensus%20multi-robot%20task%20allocation,"{""page"": 1, ""pageSize"": 25}",0,2026-09-13T02:49:35.178781+00:00
doaj,search,F05,primary,cache_hit,,0,,data\raw\doaj\fa6bc9c295dfbfc3bf45a2e30ff1a3e1b6c5aae8b7961aadb71125277ccbc72e.json,https://doaj.org/api/search/articles/multi-robot%20cooperative%20payload%20transport,"{""page"": 1, ""pageSize"": 25}",0,2026-09-13T02:49:35.179687+00:00
doaj,search,F05,foundational,cache_hit,,0,,data\raw\doaj\fa6bc9c295dfbfc3bf45a2e30ff1a3e1b6c5aae8b7961aadb71125277ccbc72e.json,https://doaj.org/api/search/articles/multi-robot%20cooperative%20payload%20transport,"{""page"": 1, ""pageSize"": 25}",0,2026-09-13T02:49:35.180802+00:00
doaj,search,F06,primary,cache_hit,,0,,data\raw\doaj\0bfa3ae3501217cf4b11886ea56c29938281be8fae1085d2706cb90910451b92.json,https://doaj.org/api/search/articles/multi-robot%20shared%20load%20object%20transport,"{""page"": 1, ""pageSize"": 25}",0,2026-09-13T02:49:35.181915+00:00
doaj,search,F07,primary,cache_hit,,0,,data\raw\doaj\8377f45f100f0e653c2d9ce40dbebf6c68375af8dcce80cac3b082afb9e141b4.json,https://doaj.org/api/search/articles/multi-robot%20non-prehensile%20transport%20caging%20pushing,"{""page"": 1, ""pageSize"": 25}",0,2026-09-13T02:49:35.183011+00:00
doaj,search,F07,foundational,cache_hit,,0,,data\raw\doaj\8377f45f100f0e653c2d9ce40dbebf6c68375af8dcce80cac3b082afb9e141b4.json,https://doaj.org/api/search/articles/multi-robot%20non-prehensile%20transport%20caging%20pushing,"{""page"": 1, ""pageSize"": 25}",0,2026-09-13T02:49:35.183852+00:00
doaj,search,F08,primary,cache_hit,,0,,data\raw\doaj\92dc19c711843e84d1eff38bc6603d5bedc84d2b3432d4ebe0918185c9207c77.json,https://doaj.org/api/search/articles/multi-robot%20wrench%20contact%20force%20feasibility%20payload,"{""page"": 1, ""pageSize"": 25}",0,2026-09-13T02:49:35.184722+00:00
doaj,search,F08,foundational,cache_hit,,0,,data\raw\doaj\92dc19c711843e84d1eff38bc6603d5bedc84d2b3432d4ebe0918185c9207c77.json,https://doaj.org/api/search/articles/multi-robot%20wrench%20contact%20force%20feasibility%20payload,"{""page"": 1, ""pageSize"": 25}",0,2026-09-13T02:49:35.185624+00:00
doaj,search,F09,primary,cache_hit,,0,,data\raw\doaj\9e17cf62590673b785d86bfd0f48a36063a647d9c072efbc6050178b18dd91b0.json,https://doaj.org/api/search/articles/distributed%20multi-robot%20formation%20docking%20cooperative%20transport,"{""page"": 1, ""pageSize"": 25}",0,2026-09-13T02:49:35.186521+00:00
doaj,search,F09,foundational,cache_hit,,0,,data\raw\doaj\9e17cf62590673b785d86bfd0f48a36063a647d9c072efbc6050178b18dd91b0.json,https://doaj.org/api/search/articles/distributed%20multi-robot%20formation%20docking%20cooperative%20transport,"{""page"": 1, ""pageSize"": 25}",0,2026-09-13T02:49:35.187395+00:00
doaj,search,F10,primary,cache_hit,,0,,data\raw\doaj\6496f2d7ddbf9e02d6670c499ca862b4c90553534607a3e505e03314693a0188.json,https://doaj.org/api/search/articles/decentralized%20leaderless%20multi-robot%20cooperative%20transport,"{""page"": 1, ""pageSize"": 25}",0,2026-09-13T02:49:35.188233+00:00
doaj,search,F10,foundational,cache_hit,,0,,data\raw\doaj\6496f2d7ddbf9e02d6670c499ca862b4c90553534607a3e505e03314693a0188.json,https://doaj.org/api/search/articles/decentralized%20leaderless%20multi-robot%20cooperative%20transport,"{""page"": 1, ""pageSize"": 25}",0,2026-09-13T02:49:35.215704+00:00
doaj,search,F11,primary,cache_hit,,0,,data\raw\doaj\80a9e079330b8b11478c75dca88462205faa3c7cb8e7c50a19f98632441d40c4.json,https://doaj.org/api/search/articles/multi-robot%20coordination%20packet%20loss%20delay%20switching%20topology,"{""page"": 1, ""pageSize"": 25}",0,2026-09-13T02:49:35.216988+00:00
doaj,search,F12,primary,cache_hit,,0,,data\raw\doaj\31e09d30a5214893927e393daabcfafcae29dde7574f61a4cd266696f43aab83.json,https://doaj.org/api/search/articles/multi-robot%20coalition%20failure%20recovery%20robot%20replacement%20transport,"{""page"": 1, ""pageSize"": 25}",0,2026-09-13T02:49:35.218014+00:00
doaj,search,F13,primary,cache_hit,,0,,data\raw\doaj\92e03fd0b4e176628a161a4a933ca8c130a792da7ddccaaf0d00de25f716733b.json,https://doaj.org/api/search/articles/multi-robot%20traffic%20planning%20carried%20payload%20warehouse,"{""page"": 1, ""pageSize"": 25}",0,2026-09-13T02:49:35.218967+00:00
doaj,search,F14,primary,cache_hit,,0,,data\raw\doaj\4a1c716fbe4ae3200c42e69131667743f636238bd01acbd8712ff3657e9e2f0c.json,https://doaj.org/api/search/articles/multiple%20robot%20coalitions%20congestion%20coordination%20logistics,"{""page"": 1, ""pageSize"": 25}",0,2026-09-13T02:49:35.219869+00:00
doaj,search,F15,primary,cache_hit,,0,,data\raw\doaj\8cfbf983be3d4486d359341a7013ef273953731759238a5edc1d7c5ece98825c.json,https://doaj.org/api/search/articles/heterogeneous%20robot%20capability%20heterogeneous%20load%20coalition,"{""page"": 1, ""pageSize"": 25}",0,2026-09-13T02:49:35.220788+00:00
doaj,search,F16,primary,cache_hit,,0,,data\raw\doaj\10e858933b2985b5dc13cad69c2ac6daf1e85d2ace86f4a0267e9353dfc0d63a.json,https://doaj.org/api/search/articles/heterogeneous%20distributed%20coalition%20cooperative%20payload%20failure%20recovery,"{""page"": 1, ""pageSize"": 25}",0,2026-09-13T02:49:35.221727+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\68e4055c76dec075f97ac87c3fb6bcf031ba6684c91b597acff3f12c647e640e.json,https://api.unpaywall.org/v2/10.1109%2Ftro.2006.878948,{},0,2026-09-13T02:49:35.967438+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\d98cee94cb14b0c578b4ef95bbd9ceea9b1292cf7188b1789a870b553af6ccbf.json,https://api.unpaywall.org/v2/10.1109%2Fmrs66243.2025.11357248,{},0,2026-09-13T02:49:35.968488+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\6bee21dd33be3be5ca7bfa11c626b0d4c37b8095a272aef14814ecd57e99acf1.json,https://api.unpaywall.org/v2/10.1108%2Fijius-12-2020-0070,{},0,2026-09-13T02:49:35.969370+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\066fd0e32a5dc564680d9dd2372898c120a1c3dfccb2101f0e2a8a16912cbfb5.json,https://api.unpaywall.org/v2/10.1109%2Fmrs60187.2023.10416770,{},0,2026-09-13T02:49:35.970257+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\50ce62fb445bf4a3e747ece64498ead3dace4f1c157aeb842d2225948145aafa.json,https://api.unpaywall.org/v2/10.1109%2Fmrs60187.2023.10416771,{},0,2026-09-13T02:49:35.971098+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\3da12e254fcca964e883e2a401092ec6e5affb1b7c04283145110d2df451560d.json,https://api.unpaywall.org/v2/10.1109%2Ficmlc.2006.258820,{},0,2026-09-13T02:49:35.971949+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\4a5ca2dba01b2486e6c3ccf42d8aa4889363f6dff0a121c01540e63356d1c653.json,https://api.unpaywall.org/v2/10.1109%2Faccess.2021.3061149,{},0,2026-09-13T02:49:35.972796+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\d4a33b9d9e4a10a9f3d0663d6028cd690005fe9b4ef63a426b990f212aef777f.json,https://api.unpaywall.org/v2/10.20944%2Fpreprints202505.0606.v1,{},0,2026-09-13T02:49:36.001034+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\2eb1c8ad617d9689b2c2eedbe9a016fed8bfa3bae232103178572567f19fcd93.json,https://api.unpaywall.org/v2/10.1016%2Fj.eswa.2015.05.032,{},0,2026-09-13T02:49:36.002115+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\0b147b7b08faddc6aad369a9e00f6f8eda12c380653fec5216c6dbec0f0740f5.json,https://api.unpaywall.org/v2/10.1007%2Fs10846-025-02287-4,{},0,2026-09-13T02:49:36.003013+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\34f283685e08a3fd674d5d62285391b82abb459118e362f9c45e370e803e204d.json,https://api.unpaywall.org/v2/10.1109%2Ficra.2019.8793855,{},0,2026-09-13T02:49:36.003932+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\1927078e2b9d2124b672b22ad772d95345cb6b76e46b818ec8bc9443a807e5c8.json,https://api.unpaywall.org/v2/10.32473%2Fflairs.37.1.135575,{},0,2026-09-13T02:49:36.004774+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\63cf4fbad9936d6cf6bddc0d3fe42fc871457dd96a03f6922c47623fcb6962a3.json,https://api.unpaywall.org/v2/10.1016%2Fj.robot.2012.06.004,{},0,2026-09-13T02:49:36.005660+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\b7826ab0d91bae1732d9c526730eb33ab10d17cdfe7e7912efa0b25bf84a5afb.json,https://api.unpaywall.org/v2/10.1016%2Fj.eswa.2013.11.044,{},0,2026-09-13T02:49:36.006537+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\ab8fc134b126665ecbb91ea78e8fe55a64d72524c6cc3029829fd1a1e5b4d298.json,https://api.unpaywall.org/v2/10.1145%2F3297280.3297369,{},0,2026-09-13T02:49:36.008272+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\5f89de7fb0d9309c33b418c186ed08a5dadc3bbd3157dd953db94d41fe1dae66.json,https://api.unpaywall.org/v2/10.12700%2Faph.19.10.2022.10.13,{},0,2026-09-13T02:49:36.010926+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\0c2b51324781298ae12a537cf3d1cc70234ebd22576bd64fb64d120b36ecdc32.json,https://api.unpaywall.org/v2/10.1109%2Fsmc.2016.7844232,{},0,2026-09-13T02:49:36.011873+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\f4634c2a166c0dbec06dff9249e9adb278158bcfd2c8363de86d62e67c456f46.json,https://api.unpaywall.org/v2/10.1109%2Flra.2025.3592080,{},0,2026-09-13T02:49:36.012765+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\f5bb37f1312b6f2c52206cb5a0a9f74da57b9c04bd32457f7d38a2165d36fe86.json,https://api.unpaywall.org/v2/10.1109%2Fmesa.2016.7587179,{},0,2026-09-13T02:49:36.013610+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\836320c921515d11956f914b8e1b7edc600625e4724e42d1ffd5c8b998b03cc2.json,https://api.unpaywall.org/v2/10.1109%2Fcase49439.2021.9551582,{},0,2026-09-13T02:49:36.014508+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\69a22b36e75b84ca73cf1d0c1a24aaf53718e75a752bed29c9d55cac102d03dc.json,https://api.unpaywall.org/v2/10.3724%2Fsp.j.1218.2013.00142,{},0,2026-09-13T02:49:36.015412+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\f8abe82c377b3a879c79d2c12295297b20eebea52a3d84d5459fcf79103fc4e4.json,https://api.unpaywall.org/v2/10.1057%2F9781137300744_8,{},0,2026-09-13T02:49:36.016269+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\00cce3cd22d6875d1e5e8398a0fe88d1f3d08cf66d73299525fe9038974c21ca.json,https://api.unpaywall.org/v2/10.3390%2Frobotics14070093,{},0,2026-09-13T02:49:36.017080+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\1fe8e1cfecc43e32b4ee32bd711b824984d29f2168907d207952a1bd67126dff.json,https://api.unpaywall.org/v2/10.1057%2F9781137300744_6,{},0,2026-09-13T02:49:36.018007+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\b88208c8ca961d95b6c11efa798cc28c0c604a45495995f2b59ea70876d3f671.json,https://api.unpaywall.org/v2/10.1007%2Fs10846-012-9654-0,{},0,2026-09-13T02:49:36.051139+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\daf5f20189cf0bbd75784794808f939d01804a1c3a1657ffc3a0ec3d95ce4b5c.json,https://api.unpaywall.org/v2/10.1109%2Fmrs60187.2023.10416795,{},0,2026-09-13T02:49:36.052238+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\50fce413bba00e0c9aed554796aaef8193f30006cf1841dde1c301a6a19817aa.json,https://api.unpaywall.org/v2/10.2139%2Fssrn.4578054,{},0,2026-09-13T02:49:36.053134+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\6c483fbef293640fdc22a52c41e767b0e055f0413638203e7f83ec30bea6e1af.json,https://api.unpaywall.org/v2/10.2139%2Fssrn.4733727,{},0,2026-09-13T02:49:36.054037+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\c7c5ecc70885c301d61d7da072a07ef60e4bfb4447bbb70ca993cf03b18f46bc.json,https://api.unpaywall.org/v2/10.1109%2Fcyberi.2016.7438627,{},0,2026-09-13T02:49:36.054973+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\41c02e2062ce66068b853c8cac800e57bc7926e170e6c04df0ba1952a0694afd.json,https://api.unpaywall.org/v2/10.5220%2F0001633800030013,{},0,2026-09-13T02:49:36.055831+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\d88021703ca77d4c19df498239cecc0c42f1724c3abaff0207fc63b630560581.json,https://api.unpaywall.org/v2/10.3390%2Felectronics15163562,{},0,2026-09-13T02:49:36.059125+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\505d25d093dfecd6daf5590b83ccb52eb0357d7181a537f540362ba7334c86e1.json,https://api.unpaywall.org/v2/10.2139%2Fssrn.5491420,{},0,2026-09-13T02:49:36.060310+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\b474cbaa52b8749d6b3802ca839ee2592470ecb7fd8e4aa5e4e01e5abbca8331.json,https://api.unpaywall.org/v2/10.20944%2Fpreprints202603.1389.v1,{},0,2026-09-13T02:49:36.061213+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\538e069ac05a0643c0458e1e4b8ea96cd890628bca87fc64fc43960a5c641f29.json,https://api.unpaywall.org/v2/10.23919%2Fecc.2019.8795895,{},0,2026-09-13T02:49:36.062118+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\ec017b33293d602bda1b83a0c73c9971264c7cabff4425c8e0a68fd49b498607.json,https://api.unpaywall.org/v2/10.1109%2Firce62232.2024.10739829,{},0,2026-09-13T02:49:36.063109+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\88ae1a90cac6d10495d3d08b357ce9ebe0850c24c72504f4d33e9310be9fc077.json,https://api.unpaywall.org/v2/10.1109%2Ficra57147.2024.10611147,{},0,2026-09-13T02:49:36.064062+00:00
