scenario_generator,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_engine,method_payoff_signal,method_role,method_recommended_phase,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_tuned_parameters,method_uses_neural_policy,method_uses_decoder,n,scalar_feasible_rate_mean,wrench_feasible_rate_mean,false_positive_rate_mean,false_positive_given_scalar_rate_mean,assigned_loads_mean,feasible_assigned_loads_mean,infeasible_assigned_loads_mean,feasible_available_loads_mean,relative_feasibility_mean,feasible_coverage_mean,precision_given_assigned_mean,fp_given_assigned_mean,wrench_residual_norm_mean,max_wrench_residual_norm_mean,wrench_residual_feasible_available_mean,max_wrench_residual_feasible_available_mean,wrench_margin_mean,torque_error_nm_mean,force_error_n_mean,slot_coverage_ratio_mean,complementarity_gain_mean,scalar_wrench_success_gap_mean,slot_conflict_count_mean,assignment_valid_mean,travel_distance_m_mean,estimated_arrival_time_s_mean,energy_proxy_wh_mean,communication_messages_mean,runtime_ms_mean,score_value_mean,oracle_score_value_mean,signed_score_delta_vs_oracle_mean,oracle_dominance_violation_mean,optimality_gap_vs_wrench_oracle_mean,captured_reward_mean,oracle_reward_mean
one_sided_push,replicator_wrench_deficit,Replicator wrench deficit,model_based,decentralized,baseline,replicator_wrench_deficit,wrench_dynamics_baseline,replicator,wrench_deficit_minus_rho,engine_ablation,B,none,distributed_replicator_wrench_deficit_rule,local_wrench_deficit_scores,0,4,False,False,334,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9000000002095475,0.9000000002095475,0.0,0.0,-0.8500000002095476,4.8789180479908955e-20,54.000000012572855,1.0,2.3600549325864107e-17,1.0,0.0,1.0,4.090751302961858,3.370374090595097,23.812090628061256,15.0,27.812235029470063,-12.590995063296505,0.0,-12.590995063296505,0.0,0.24639912061245606,0.0,0.0
one_sided_push,smith_wrench_deficit,Smith-QR wrench deficit,model_based,decentralized,proposed,smith_qr_wrench_deficit,proposed_wrench_deficit,smith,wrench_deficit_minus_rho,main_proposal,A,model_based_tuning_optional,distributed_smith_qr_wrench_deficit_rule,local_wrench_deficit_scores,0,5,False,False,334,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9000000002095475,0.9000000002095475,0.0,0.0,-0.8500000002095476,4.8789180479908955e-20,54.000000012572855,1.0,2.3600549325864107e-17,1.0,0.0,1.0,4.090751302961858,3.370374090595097,23.812090628061256,15.0,27.77839610443735,-12.590995063296505,0.0,-12.590995063296505,0.0,0.24639912061245606,0.0,0.0
one_sided_push,smith_wrench_marginal,Smith-QR wrench marginal,model_based,decentralized,proposed,smith_qr_delta_rho_wrench_marginal,proposed_wrench_ablation,smith,delta_rho_marginal,proposal_ablation,A,model_based_tuning_optional,distributed_smith_qr_delta_rho_rule,local_marginal_wrench_scores,0,5,False,False,334,0.8982035928143712,0.0,0.8982035928143712,0.8982035928143712,0.9970059880239521,0.0,0.9970059880239521,0.0,1.0,1.0,0.0029940119760479044,0.9970059880239521,0.9000000001281873,0.9000000001281873,0.0,0.0,-0.8500000001281873,7.287958181791846e-13,54.000000007691234,0.7864271457085829,6.980444166804876e-18,0.8982035928143712,0.0,1.0,2.388315804391657,2.157316492550378,14.04232994453487,15.0,26.10660987644049,-12.433405506958874,0.0,-12.433405506958874,0.0,0.2433151762614261,0.0,0.0
one_sided_push,support_dual_wrench_market,Residual-support wrench market,model_based,decentralized,proposed,residual_support_wrench_market,proposed_wrench_market,residual_support_market,current_residual_wrench_direction,main_proposal,A,model_based_tuning_optional,distributed_residual_support_wrench_market,current_residual_wrench_direction,0,5,False,False,334,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9000000002061256,0.9000000002061256,0.0,0.0,-0.8500000002061258,5.736726939219281e-14,54.000000012367536,0.9920159680638724,2.3600549325864107e-17,1.0,0.0,1.0,3.99748066920846,3.294965899620729,23.27225829202237,15.0,7.650647305431748,-12.586013085113864,0.0,-12.586013085113864,0.0,0.24630162593177812,0.0,0.0
one_sided_push,wrench_oracle,Wrench oracle,model_based_oracle,centralized,reference,exact_role_slot_wrench,centralized_wrench_oracle_reference,oracle,strict_wrench_feasible_score,reference,A,none,centralized_exact_role_slot_search,centralized_all_robot_slot_pairs,0,3,False,False,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.9000000000000004,0.9000000000000004,0.0,0.0,-0.8499999999999996,0.0,54.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,114.22142125721909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
point_load_degenerate,bnn_wrench_deficit,BNN wrench deficit,model_based,decentralized,baseline,bnn_wrench_deficit,wrench_dynamics_baseline,bnn,positive_excess_wrench_deficit,engine_ablation,B,none,distributed_bnn_wrench_deficit_rule,positive_excess_wrench_scores,0,4,False,False,334,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.049999999999999774,0.0,1.4210854715202004e-14,1.0,0.17498701397938246,0.0,0.0,1.0,3.833908218681762,4.36589279260039,22.30372311047655,8.0,9.244978440783271,39.69284123982059,39.70623439236453,-0.013393152543951034,0.0,0.0003373084593124907,2.0,2.0
point_load_degenerate,capacity_greedy_slots,Capacity greedy slots,classic,decentralized,baseline,capacity_greedy_slots,classic_decentralized_baseline,greedy,scalar_capacity_only,classic_baseline,A,none,distributed_capacity_slot_rule,local_robot_load_slots,0,0,False,False,334,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.049999999999999774,0.0,1.4210854715202004e-14,1.0,0.17363433716115423,0.0,0.0,1.0,6.120374064437624,6.981819268708782,35.789984875322304,8.0,0.14672215336454128,39.658660518789084,39.70623439236453,-0.04757387357544465,0.0,0.0011981029923154244,2.0,2.0
point_load_degenerate,cbba_slots,CBBA slots,sota,decentralized,baseline,cbba_slot_wrench_proxy,sota_decentralized_baseline,cbba,marginal_wrench_bid,sota_proxy,A,none,distributed_slot_bundle_auction_proxy,auction_robot_slot_bids,0,3,False,False,334,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.049999999999999774,0.0,1.4210854715202004e-14,1.0,0.17393296652641368,0.0,0.0,1.0,4.254088204207342,4.986666293377004,24.847408757483166,8.0,7.9810544890267945,39.68652723717077,39.70623439236453,-0.01970715519376147,0.0,0.0004963190625652845,2.0,2.0
point_load_degenerate,hungarian_slots,Hungarian slots,classic,centralized,baseline,hungarian_robot_slot_cost,classic_centralized_baseline,hungarian,robot_slot_cost_only,classic_baseline,A,none,centralized_robot_slot_hungarian,centralized_robot_slot_cost_matrix,0,0,False,False,334,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.049999999999999774,0.0,1.4210854715202004e-14,1.0,0.18381451510154984,0.0,0.0,1.0,2.9383589208602716,2.9746347823010084,17.046603573193472,8.0,0.04472305181207593,39.706216391163075,39.70623439236453,-1.8001201451814004e-05,0.0,4.534603614072495e-07,2.0,2.0
point_load_degenerate,oracle_scalar_assignment,Oracle scalar assignment,model_based_oracle,centralized,reference,exact_scalar_capacity_reference,centralized_scalar_reference,oracle,scalar_capacity_only,reference_scalar_false_positive,A,none,centralized_exact_scalar_search,centralized_all_robot_slot_pairs,0,2,False,False,334,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.049999999999999774,0.0,1.4210854715202004e-14,1.0,0.18382430559782462,0.0,0.0,1.0,2.9383219139571453,2.9731293912486696,17.07091028411265,8.0,0.5979305401606162,39.706204681890455,39.70623439236453,-2.9710474073915678e-05,0.0,7.485491785117008e-07,2.0,2.0
point_load_degenerate,replicator_wrench_deficit,Replicator wrench deficit,model_based,decentralized,baseline,replicator_wrench_deficit,wrench_dynamics_baseline,replicator,wrench_deficit_minus_rho,engine_ablation,B,none,distributed_replicator_wrench_deficit_rule,local_wrench_deficit_scores,0,4,False,False,334,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.049999999999999774,0.0,1.4210854715202004e-14,1.0,0.17532938004588575,0.0,0.0,1.0,3.7556929145476663,4.246927723920724,21.811444028663495,8.0,9.291116768998947,39.6940259630111,39.70623439236453,-0.012208429353435392,0.0,0.00030745962569153694,2.0,2.0
point_load_degenerate,smith_wrench_deficit,Smith-QR wrench deficit,model_based,decentralized,proposed,smith_qr_wrench_deficit,proposed_wrench_deficit,smith,wrench_deficit_minus_rho,main_proposal,A,model_based_tuning_optional,distributed_smith_qr_wrench_deficit_rule,local_wrench_deficit_scores,0,5,False,False,334,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.049999999999999774,0.0,1.4210854715202004e-14,1.0,0.17424768946963712,0.0,0.0,1.0,4.094418731433831,4.739534573594427,23.981518892570847,8.0,9.271561076117312,39.68887621577651,39.70623439236453,-0.017358176588023126,0.0,0.00043715369313603844,2.0,2.0
point_load_degenerate,smith_wrench_marginal,Smith-QR wrench marginal,model_based,decentralized,proposed,smith_qr_delta_rho_wrench_marginal,proposed_wrench_ablation,smith,delta_rho_marginal,proposal_ablation,A,model_based_tuning_optional,distributed_smith_qr_delta_rho_rule,local_marginal_wrench_scores,0,5,False,False,334,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.049999999999999774,0.0,1.4210854715202004e-14,1.0,0.1745509015113763,0.0,0.0,1.0,3.970374827503005,4.564782467300068,23.221572466831606,8.0,9.093417067353998,39.69074471583655,39.70623439236453,-0.015489676527983557,0.0,0.0003901095196041999,2.0,2.0
point_load_degenerate,support_dual_wrench_market,Residual-support wrench market,model_based,decentralized,proposed,residual_support_wrench_market,proposed_wrench_market,residual_support_market,current_residual_wrench_direction,main_proposal,A,model_based_tuning_optional,distributed_residual_support_wrench_market,current_residual_wrench_direction,0,5,False,False,334,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.049999999999999774,0.0,1.4210854715202004e-14,1.0,0.17442950881670846,0.0,0.0,1.0,4.364208004726711,4.948777835702693,25.48121311065746,8.0,2.8831269449141703,39.68488889738795,39.70623439236453,-0.021345494976581152,0.0,0.0005375956292987026,2.0,2.0
point_load_degenerate,wrench_oracle,Wrench oracle,model_based_oracle,centralized,reference,exact_role_slot_wrench,centralized_wrench_oracle_reference,oracle,strict_wrench_feasible_score,reference,A,none,centralized_exact_role_slot_search,centralized_all_robot_slot_pairs,0,3,False,False,334,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.049999999999999774,0.0,1.4210854715202004e-14,1.0,0.18381301550044726,0.0,0.0,1.0,2.9394936717923548,2.976626159787474,16.98336714791985,8.0,8.058257187677626,39.70623439236453,39.70623439236453,0.0,0.0,0.0,2.0,2.0
slot_saturation,bnn_wrench_deficit,BNN wrench deficit,model_based,decentralized,baseline,bnn_wrench_deficit,wrench_dynamics_baseline,bnn,positive_excess_wrench_deficit,engine_ablation,B,none,distributed_bnn_wrench_deficit_rule,positive_excess_wrench_scores,0,4,False,False,334,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0320531787723772,1.0320531787723772,0.0,0.0,-0.9820531787723772,61.88091130571472,1.8437782596512606,1.0,0.4118226459909168,1.0,0.0,1.0,4.2556949695344,5.270783308347967,25.190950221688347,12.0,16.684741914916426,-13.339880280719203,0.0,-13.339880280719203,0.0,0.22196140234141767,0.0,0.0
slot_saturation,capacity_greedy_slots,Capacity greedy slots,classic,decentralized,baseline,capacity_greedy_slots,classic_decentralized_baseline,greedy,scalar_capacity_only,classic_baseline,A,none,distributed_capacity_slot_rule,local_robot_load_slots,0,0,False,False,334,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0230245736666348,1.0230245736666348,0.0,0.0,-0.9730245736666348,61.36872065197846,0.9637357677617843,1.0,0.42085114619537284,1.0,0.0,1.0,6.7881753966719085,7.5972585101636065,40.47112168540187,12.0,0.19148023712621656,-13.26490132414413,0.0,-13.26490132414413,0.0,0.22071383234848801,0.0,0.0
slot_saturation,cbba_slots,CBBA slots,sota,decentralized,baseline,cbba_slot_wrench_proxy,sota_decentralized_baseline,cbba,marginal_wrench_bid,sota_proxy,A,none,distributed_slot_bundle_auction_proxy,auction_robot_slot_bids,0,3,False,False,334,0.9790419161676647,0.0,0.9790419161676647,0.9790419161676647,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.04095784329555,1.04095784329555,0.0,0.0,-0.9909578432955499,62.42594630618525,1.5452031016907612,1.0,0.4029291964203992,0.9790419161676647,0.0,1.0,2.9975263871571167,3.333333515100547,17.450878954644097,12.0,12.547444612830654,-13.409437714174377,0.0,-13.409437714174377,0.0,0.22311876396296798,0.0,0.0
slot_saturation,hungarian_slots,Hungarian slots,classic,centralized,baseline,hungarian_robot_slot_cost,classic_centralized_baseline,hungarian,robot_slot_cost_only,classic_baseline,A,none,centralized_robot_slot_hungarian,centralized_robot_slot_cost_matrix,0,0,False,False,334,0.9970059880239521,0.0,0.9970059880239521,0.9970059880239521,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0435389317018724,1.0435389317018724,0.0,0.0,-0.9935389317018725,62.57983160885032,1.6312489438066418,1.0,0.4003432515831017,0.9970059880239521,0.0,1.0,2.620521640825102,2.710550379579314,15.220274276429173,12.0,0.056749698775681014,-13.432869008811476,0.0,-13.432869008811476,0.0,0.2235086357539347,0.0,0.0
slot_saturation,oracle_scalar_assignment,Oracle scalar assignment,model_based_oracle,centralized,reference,exact_scalar_capacity_reference,centralized_scalar_reference,oracle,scalar_capacity_only,reference_scalar_false_positive,A,none,centralized_exact_scalar_search,centralized_all_robot_slot_pairs,0,2,False,False,334,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0436340421239814,1.0436340421239814,0.0,0.0,-0.9936340421239815,62.58545251689421,1.6352361725435391,1.0,0.40024676162384093,1.0,0.0,1.0,2.620566531903986,2.7140341643122516,15.247367740059769,12.0,1.2355679628706933,-13.433970152112506,0.0,-13.433970152112506,0.0,0.22352695760586533,0.0,0.0
slot_saturation,replicator_wrench_deficit,Replicator wrench deficit,model_based,decentralized,baseline,replicator_wrench_deficit,wrench_dynamics_baseline,replicator,wrench_deficit_minus_rho,engine_ablation,B,none,distributed_replicator_wrench_deficit_rule,local_wrench_deficit_scores,0,4,False,False,334,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0323678854478464,1.0323678854478464,0.0,0.0,-0.9823678854478465,61.90004735996949,1.8422284313526405,1.0,0.4115079802949959,1.0,0.0,1.0,4.146950617450536,5.083634987350198,24.569707379452307,12.0,16.597979041903898,-13.341572157804343,0.0,-13.341572157804343,0.0,0.22198955337444834,0.0,0.0
slot_saturation,smith_wrench_deficit,Smith-QR wrench deficit,model_based,decentralized,proposed,smith_qr_wrench_deficit,proposed_wrench_deficit,smith,wrench_deficit_minus_rho,main_proposal,A,model_based_tuning_optional,distributed_smith_qr_wrench_deficit_rule,local_wrench_deficit_scores,0,5,False,False,334,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0312616513933504,1.0312616513933504,0.0,0.0,-0.9812616513933503,61.83199882712132,1.8832000347587328,1.0,0.41261417301269043,1.0,0.0,1.0,4.692038198278726,5.925425557871261,27.85072187661657,12.0,16.608914073896845,-13.338830322217545,0.0,-13.338830322217545,0.0,0.22194393215004232,0.0,0.0
slot_saturation,smith_wrench_marginal,Smith-QR wrench marginal,model_based,decentralized,proposed,smith_qr_delta_rho_wrench_marginal,proposed_wrench_ablation,smith,delta_rho_marginal,proposal_ablation,A,model_based_tuning_optional,distributed_smith_qr_delta_rho_rule,local_marginal_wrench_scores,0,5,False,False,334,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0314486640703102,1.0314486640703102,0.0,0.0,-0.9814486640703102,61.84343940143188,1.876271453021028,1.0,0.41242716033573057,1.0,0.0,1.0,4.562389472334516,5.715805170258557,27.13445727628917,12.0,16.522174250769492,-13.338762366084001,0.0,-13.338762366084001,0.0,0.22194280143234604,0.0,0.0
slot_saturation,support_dual_wrench_market,Residual-support wrench market,model_based,decentralized,proposed,residual_support_wrench_market,proposed_wrench_market,residual_support_market,current_residual_wrench_direction,main_proposal,A,model_based_tuning_optional,distributed_residual_support_wrench_market,current_residual_wrench_direction,0,5,False,False,334,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0228113346002041,1.0228113346002041,0.0,0.0,-0.9728113346002041,61.35643720736898,0.9398946209576066,1.0,0.42106438526180373,1.0,0.0,1.0,7.121533899350388,7.911844810666966,42.620488795537135,12.0,5.117952396318004,-13.267244261684858,0.0,-13.267244261684858,0.0,0.22075281633419058,0.0,0.0
slot_saturation,wrench_oracle,Wrench oracle,model_based_oracle,centralized,reference,exact_role_slot_wrench,centralized_wrench_oracle_reference,oracle,strict_wrench_feasible_score,reference,A,none,centralized_exact_role_slot_search,centralized_all_robot_slot_pairs,0,3,False,False,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.5833333333333337,1.5833333333333337,0.0,0.0,-1.533333333333333,95.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,36.46861736329473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL_SCENARIOS,bnn_wrench_deficit,BNN wrench deficit,model_based,decentralized,baseline,bnn_wrench_deficit,wrench_dynamics_baseline,bnn,positive_excess_wrench_deficit,engine_ablation,B,none,distributed_bnn_wrench_deficit_rule,positive_excess_wrench_scores,0,4,False,False,2004,1.0,0.5,0.5,0.5,1.1666666666666667,0.6666666666666666,0.5,0.6666666666666666,1.0,1.0,0.5,0.5,0.3551535101238924,0.35515351012389246,8.041162091182282e-17,9.174269806919146e-17,-0.30515351012389236,11.42087315474659,10.959124274198082,1.0,0.3261336563829418,0.5,0.0,1.0,5.353468808094458,4.870202370170594,31.333970157350272,16.833333333333332,25.14792140608118,34.83516507095384,39.969115060781164,-5.133949989827322,0.0,0.09233786291061866,2.0833333333333335,2.0833333333333335
ALL_SCENARIOS,capacity_greedy_slots,Capacity greedy slots,classic,decentralized,baseline,capacity_greedy_slots,classic_decentralized_baseline,greedy,scalar_capacity_only,classic_baseline,A,none,distributed_capacity_slot_rule,local_robot_load_slots,0,0,False,False,2004,0.9995009980039921,0.499500998003992,0.5,0.5,1.1666666666666667,0.6656686626746507,0.500998003992016,0.6666666666666666,0.9995009980039921,0.9995009980039921,0.499500998003992,0.5004990019960079,0.3948493767871158,0.39494964350182643,0.00010026671471070707,0.00020053342942134505,-0.3448493767871157,12.50151839391731,12.871960908422166,0.8887225548902196,0.32223063471305985,0.5,0.0,1.0,8.333702096800794,7.822520709620532,49.06147435134736,16.833333333333332,0.22153567744441285,34.31551555263432,39.969115060781164,-5.653599508146846,0.0,0.10045853414928486,2.0793413173652695,2.0833333333333335
ALL_SCENARIOS,cbba_slots,CBBA slots,sota,decentralized,baseline,cbba_slot_wrench_proxy,sota_decentralized_baseline,cbba,marginal_wrench_bid,sota_proxy,A,none,distributed_slot_bundle_auction_proxy,auction_robot_slot_bids,0,3,False,False,2004,0.6631736526946108,0.5,0.1631736526946108,0.1631736526946108,1.1666666666666667,0.6666666666666666,0.5,0.6666666666666666,1.0,1.0,0.5,0.5,0.37143271630599795,0.37143271630599795,8.034480465437118e-17,9.160906555428815e-17,-0.3214327163059979,11.41214307712552,11.94997457952936,0.7777777777777777,0.3095749568682795,0.1631736526946108,0.0,1.0,4.2760505451336694,4.295254902061994,24.986967726984833,16.833333333333332,22.75063263531449,34.76874582417308,39.969115060781164,-5.200369236608079,0.0,0.09338743755628409,2.0833333333333335,2.0833333333333335
ALL_SCENARIOS,hungarian_slots,Hungarian slots,classic,centralized,baseline,hungarian_robot_slot_cost,classic_centralized_baseline,hungarian,robot_slot_cost_only,classic_baseline,A,none,centralized_robot_slot_hungarian,centralized_robot_slot_cost_matrix,0,0,False,False,2004,0.9995009980039921,0.5,0.499500998003992,0.499500998003992,1.1666666666666667,0.6666666666666666,0.5,0.6666666666666666,1.0,1.0,0.5,0.5,0.36222692647579363,0.36222692647579363,7.863475209080402e-17,8.818896042715384e-17,-0.31222692647579353,11.709730146651342,11.18081770229982,1.0,0.3296532833920354,0.499500998003992,0.0,1.0,3.8073455138023715,3.0447140394581758,22.167836655245985,16.833333333333332,0.07192195529543875,34.780245015236304,39.969115060781164,-5.188870045544858,0.0,0.09338930628160384,2.0833333333333335,2.0833333333333335
ALL_SCENARIOS,oracle_scalar_assignment,Oracle scalar assignment,model_based_oracle,centralized,reference,exact_scalar_capacity_reference,centralized_scalar_reference,oracle,scalar_capacity_only,reference_scalar_false_positive,A,none,centralized_exact_scalar_search,centralized_all_robot_slot_pairs,0,2,False,False,2004,1.0,0.5,0.5,0.5,1.1666666666666667,0.6666666666666666,0.5,0.6666666666666666,1.0,1.0,0.5,0.5,0.3622427782128118,0.3622427782128118,7.863475209080402e-17,8.818896042715384e-17,-0.3122427782128117,11.710666964658655,11.181482240422635,1.0,0.32963883348153783,0.5,0.0,1.0,3.8073035608415284,3.0439818340405376,22.18010992151435,16.833333333333332,18.557787375994483,34.780058205725986,39.969115060781164,-5.189056855055174,0.0,0.09339240999380917,2.0833333333333335,2.0833333333333335
ALL_SCENARIOS,replicator_wrench_deficit,Replicator wrench deficit,model_based,decentralized,baseline,replicator_wrench_deficit,wrench_dynamics_baseline,replicator,wrench_deficit_minus_rho,engine_ablation,B,none,distributed_replicator_wrench_deficit_rule,local_wrench_deficit_scores,0,4,False,False,2004,1.0,0.5,0.5,0.5,1.1666666666666667,0.6666666666666666,0.5,0.6666666666666666,1.0,1.0,0.5,0.5,0.3552315484783369,0.35523154847833693,8.043753038153949e-17,9.179451700862479e-17,-0.3052315484783369,11.42491738639066,10.960141159407014,1.0,0.3261619935107514,0.5,0.0,1.0,5.28719846657511,4.776276737702687,30.958732691407466,16.833333333333332,25.11707320245877,34.83530677021997,39.969115060781164,-5.133808290561183,0.0,0.09233721227476022,2.0833333333333335,2.0833333333333335
ALL_SCENARIOS,smith_wrench_deficit,Smith-QR wrench deficit,model_based,decentralized,proposed,smith_qr_wrench_deficit,proposed_wrench_deficit,smith,wrench_deficit_minus_rho,main_proposal,A,model_based_tuning_optional,distributed_smith_qr_wrench_deficit_rule,local_wrench_deficit_scores,0,5,False,False,2004,1.0,0.5,0.5,0.5,1.1666666666666667,0.6666666666666666,0.5,0.6666666666666666,1.0,1.0,0.5,0.5,0.35498504079933063,0.35498504079933063,8.02507080176737e-17,9.142087228089319e-17,-0.3049850407993306,11.411499975258014,10.963873124720175,1.0,0.32609971921858844,0.5,0.0,1.0,5.551632590329923,5.13296409376785,32.559587323080954,16.833333333333332,25.109720658085696,34.833857745014214,39.969115060781164,-5.135257315766951,0.0,0.09235686511615072,2.0833333333333335,2.0833333333333335
ALL_SCENARIOS,smith_wrench_marginal,Smith-QR wrench marginal,model_based,decentralized,proposed,smith_qr_delta_rho_wrench_marginal,proposed_wrench_ablation,smith,delta_rho_marginal,proposal_ablation,A,model_based_tuning_optional,distributed_smith_qr_delta_rho_rule,local_marginal_wrench_scores,0,5,False,False,2004,0.9830339321357285,0.5,0.48303393213572854,0.48303393213572854,1.1661676646706587,0.6666666666666666,0.499500998003992,0.6666666666666666,1.0,1.0,0.5004990019960079,0.499500998003992,0.3550224665826372,0.3550224665826372,8.030252695710702e-17,9.152451015975985e-17,-0.30502246658263715,11.413615789366423,10.963030190904481,0.9644045242847638,0.32612817249524795,0.48303393213572854,0.0,1.0,5.20855754406804,4.843804266085292,30.56531371545503,16.833333333333332,22.893742214959904,34.86063913325897,39.969115060781164,-5.108475927522199,0.0,0.09183336649569775,2.0833333333333335,2.0833333333333335
ALL_SCENARIOS,support_dual_wrench_market,Residual-support wrench market,model_based,decentralized,proposed,residual_support_wrench_market,proposed_wrench_market,residual_support_market,current_residual_wrench_direction,main_proposal,A,model_based_tuning_optional,distributed_residual_support_wrench_market,current_residual_wrench_direction,0,5,False,False,2004,0.9663173652694611,0.5,0.5,0.5,1.1666666666666667,0.6666666666666666,0.5,0.6666666666666666,1.0,1.0,0.5,0.5,0.3535590231042921,0.3535590231042921,7.170503666618369e-17,7.83183548160874e-17,-0.30355902310429206,11.331650621354559,10.805776852547348,0.9874417831004658,0.32994019658984913,0.4663173652694611,0.0,1.0,8.11423772366657,7.302973629674931,47.69874144241968,16.833333333333332,7.479565918209503,34.67401199330534,39.969115060781164,-5.295103067475819,0.0,0.09354883132655029,2.0833333333333335,2.0833333333333335
ALL_SCENARIOS,wrench_oracle,Wrench oracle,model_based_oracle,centralized,reference,exact_role_slot_wrench,centralized_wrench_oracle_reference,oracle,strict_wrench_feasible_score,reference,A,none,centralized_exact_role_slot_search,centralized_all_robot_slot_pairs,0,3,False,False,2004,0.5,0.5,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.603918126405412,0.603918126405412,7.86606615605207e-17,8.824077936658717e-17,-0.5539181264054119,22.833333333333332,18.0,0.5,0.2469599974131059,0.0,0.0,1.0,2.072753012668856,1.5800563807260801,12.023806133622182,16.833333333333332,112.79560169558266,39.969115060781164,39.969115060781164,0.0,0.0,0.0,2.0833333333333335,2.0833333333333335
