world_key,world_id,world_seed,world_digest,scenario,scenario_label,capacity_cv,realized_cv,pressure,N,K,total_capacity,total_demand,critical_radius_m
E3:clustered:p0.85:cv0.0:r2,clustered-p0.85-r2,1123875039,41bb747bcd3e9f141b17182805b927b79f13d5994e2025da775963343161ddb8,clustered,Agrupado,0.0,0.0,0.85,16,5,80.0,68.0,41.36594007376771
E3:clustered:p0.85:cv0.0:r3,clustered-p0.85-r3,107126130,24229b23d5757ccd5767d95fd4ab7e11c2bb9f25cb3191db86f29ad9e6373bf3,clustered,Agrupado,0.0,0.0,0.85,16,5,80.0,68.0,34.55224082107397
E3:clustered:p0.85:cv0.0:r4,clustered-p0.85-r4,2809747370,8f4f5faa33576fe05d19cc79dd1c38f8c5e7fe45b62d8368bcf913e59a090b97,clustered,Agrupado,0.0,0.0,0.85,16,5,80.0,68.0,35.50157664791604
E3:clustered:p0.85:cv0.0:r5,clustered-p0.85-r5,2051352074,08609bba8fc020e58d3ab9ddba87fd72473fc72cebc5f468e66696fc031cb62f,clustered,Agrupado,0.0,0.0,0.85,16,5,80.0,68.0,36.273392289279336
E3:clustered:p0.85:cv0.0:r6,clustered-p0.85-r6,2889023815,a5af4b8844962c13ad7f1bf2a66e327cafe5876098dde4c913407e9893f6d5cc,clustered,Agrupado,0.0,0.0,0.85,16,5,80.0,68.0,39.62258636232952
E3:clustered:p0.85:cv0.0:r7,clustered-p0.85-r7,396166023,acc7fc06320a9fa8eee825617172b971dd278e7928de2dd2b2604e0dae289ba1,clustered,Agrupado,0.0,0.0,0.85,16,5,80.0,68.0,25.90663928869441
E3:clustered:p0.85:cv0.0:r8,clustered-p0.85-r8,2728756387,ea9075093b6ec69d749c3ce4b712263b145072ce2b058a446497d438449e3b6c,clustered,Agrupado,0.0,0.0,0.85,16,5,80.0,68.0,29.219531745554463
E3:clustered:p0.85:cv0.0:r9,clustered-p0.85-r9,1608769885,ac5bb0fd47ff99446d79cbe4b7123da5463af2f7c5ca0850f8afed6ded91abe4,clustered,Agrupado,0.0,0.0,0.85,16,5,80.0,68.0,37.68504836588647
E3:clustered:p0.85:cv0.0:r10,clustered-p0.85-r10,21509733,1c42ef893f6bd04c09efabe59b1d993a679e97a7805db90e2855dce1156ca853,clustered,Agrupado,0.0,0.0,0.85,16,5,80.0,68.0,29.055461078149094
E3:clustered:p0.85:cv0.0:r11,clustered-p0.85-r11,2907725158,0eaf3c8aa169600c0685c56e33092d67c2e5de86d05fcaf502bdbeb1f2949a18,clustered,Agrupado,0.0,0.0,0.85,16,5,80.0,68.0,33.89467856610481
E3:clustered:p0.85:cv0.0:r12,clustered-p0.85-r12,2987381468,a9cb64a0766699df42bce84309eaccea57c527827b79c2c8f98e853eb4ef2039,clustered,Agrupado,0.0,0.0,0.85,16,5,80.0,68.0,31.366525819673058
E3:clustered:p0.85:cv0.0:r13,clustered-p0.85-r13,2596342906,6a6795a9641f55cb41b69a9df82d94e2eb522bcd773d300b2fddbff911956a2e,clustered,Agrupado,0.0,0.0,0.85,16,5,80.0,68.0,40.13955033763209
E3:clustered:p0.85:cv0.0:r14,clustered-p0.85-r14,1912662737,d717f6a28d37ac3903be73d8789b3cfa1c653b0dc7251d69dc7d281f31854af3,clustered,Agrupado,0.0,0.0,0.85,16,5,80.0,67.99999999999999,32.124945958946434
E3:clustered:p0.85:cv0.0:r15,clustered-p0.85-r15,3435383441,1bf8f81a29de0b27f89b9960cf89691dfd0b402ca19f4de95e1790cef8cb5fdd,clustered,Agrupado,0.0,0.0,0.85,16,5,80.0,68.0,31.3308084000613
E3:clustered:p0.85:cv0.0:r16,clustered-p0.85-r16,1958566807,79a32a4c54c1a4b512b90be86d40a8faafea19b461211af9e8b9a43da608437e,clustered,Agrupado,0.0,0.0,0.85,16,5,80.0,68.0,39.9006333754985
E3:clustered:p0.85:cv0.0:r17,clustered-p0.85-r17,3185836363,cefebab7ddca3edb74b9fdb4473da54d749a33c5758851b5f8a6fb98ca508777,clustered,Agrupado,0.0,0.0,0.85,16,5,80.0,68.0,34.1265610799001
E3:clustered:p0.85:cv0.0:r18,clustered-p0.85-r18,1534178996,a2cae586f37ad0cdaaca727aaa3b0c76503e8252925538ab17135f4e88cecbe2,clustered,Agrupado,0.0,0.0,0.85,16,5,80.0,68.0,37.31105621461612
E3:clustered:p0.85:cv0.0:r19,clustered-p0.85-r19,1674883341,1a3bb43c1d0f5f5caef5bfcbea636ddb8bffe484f2e3c277807af67b734af253,clustered,Agrupado,0.0,0.0,0.85,16,5,80.0,68.0,32.38600239109971
E3:clustered:p0.85:cv0.0:r20,clustered-p0.85-r20,332858125,870d627de0241f9bf5fbd8d2d12fc04032456f02a0c61d0ec5652602c1410e65,clustered,Agrupado,0.0,0.0,0.85,16,5,80.0,67.99999999999999,40.80394282623392
E3:clustered:p0.85:cv0.0:r21,clustered-p0.85-r21,2451802501,8f9c5511e8c20330b6020f089cd168f4b0a1a19e4024f4f029cd1263fbda94d5,clustered,Agrupado,0.0,0.0,0.85,16,5,80.0,67.99999999999999,32.88512553520027
E3:clustered:p0.85:cv0.0:r22,clustered-p0.85-r22,3653268038,4895bc305092b5b627fa336b4f0d609c893b1f0085fad2afe5d92fc5e9d1efc0,clustered,Agrupado,0.0,0.0,0.85,16,5,80.0,68.0,27.7322376351368
E3:clustered:p0.85:cv0.0:r23,clustered-p0.85-r23,1099018563,abe9f34a4a66fe3bbc7df42bc5049c8d46d43d1e8964a2bdefc9d29a8d65cef6,clustered,Agrupado,0.0,0.0,0.85,16,5,80.0,68.0,30.298517011542643
E3:clustered:p0.85:cv0.0:r24,clustered-p0.85-r24,248758653,ead85dae8909396ebd15c3326b567091eab8e6c8a68572ab5e51c1a2f7e3a603,clustered,Agrupado,0.0,0.0,0.85,16,5,80.0,68.0,30.595707794957185
E3:clustered:p0.85:cv0.0:r25,clustered-p0.85-r25,2929525871,a3e5bac6bf3c3c4d0c00abfee4d0ad673fbcae3bed9cc06c0993e26dff8af4e1,clustered,Agrupado,0.0,0.0,0.85,16,5,80.0,68.00000000000001,36.22296596805935
E3:clustered:p0.85:cv0.0:r26,clustered-p0.85-r26,2269271099,0d5873b369317dcbbe31ae4dfcd734ec90222c880c92055eb548f4c81061ef36,clustered,Agrupado,0.0,0.0,0.85,16,5,80.0,68.0,37.9271573873522
E3:clustered:p0.85:cv0.0:r27,clustered-p0.85-r27,1378885857,16f5490cb109291bc32a1a89cdfb1899c318d9039aa0630deae36dcd69f6f58a,clustered,Agrupado,0.0,0.0,0.85,16,5,80.0,68.0,27.768068873808144
E3:clustered:p0.85:cv0.0:r28,clustered-p0.85-r28,714985002,f31d83c4c90e45fab234ce94a98ae28b477277465f3dc79257ec6bc4c3dfe0f6,clustered,Agrupado,0.0,0.0,0.85,16,5,80.0,68.00000000000001,36.38462457554232
E3:clustered:p0.85:cv0.0:r29,clustered-p0.85-r29,2600016739,4d70cd1945c9121a404615d847ae954039feacf6fb58c3d0f78647bbeede67f6,clustered,Agrupado,0.0,0.0,0.85,16,5,80.0,68.00000000000001,31.8365275540635
E3:clustered:p0.7:cv0.35:r0,clustered-p0.7-r0,2740995697,b13066369cf8b6413fc514f912b05ea8bcacd4ceb3140e10644737ea014d8bb2,clustered,Agrupado,0.35,0.3830748541483826,0.7,16,5,80.0,56.0,35.57044014407708
E3:clustered:p0.7:cv0.35:r1,clustered-p0.7-r1,1963205955,4c1d9a092bf9cd64b3e158db56df3912e355baee3616fd5942e7fe387b74ef05,clustered,Agrupado,0.35,0.2579828830793224,0.7,16,5,80.0,56.0,30.126666353828536
E3:clustered:p0.7:cv0.35:r2,clustered-p0.7-r2,1118387564,0cde17eca756b053d8b94f7170f88df4557ad270b513e3c8c4d5e85c549af822,clustered,Agrupado,0.35,0.2917687431610163,0.7,16,5,80.0,55.99999999999999,40.15699724443644
E3:clustered:p0.7:cv0.35:r3,clustered-p0.7-r3,2411643392,9a0a90149bb0d8cf45887adc95cb998bb9f2d66b8e566f90d1263096253b1ce6,clustered,Agrupado,0.35,0.3090464991095175,0.7,16,5,80.00000000000001,56.000000000000014,26.668052098433304
E3:clustered:p0.7:cv0.35:r4,clustered-p0.7-r4,630155675,a9e539355df0d4a6de9d67b53b5fd4fef8fe8b3e21884058f223778b287c3f5e,clustered,Agrupado,0.35,0.2503107959440515,0.7,16,5,80.0,56.0,34.818313347540816
E3:clustered:p0.7:cv0.35:r5,clustered-p0.7-r5,2073823809,bd6e94dcb0e7651183d65ec201278de322df408b5f229132b09c37a3783a78c9,clustered,Agrupado,0.35,0.2074845250525828,0.7,16,5,80.00000000000001,56.00000000000001,25.21071568491472
E3:clustered:p0.7:cv0.35:r6,clustered-p0.7-r6,836220195,160eadb3b5abd340ff9597878a7c6aae6d58f3f4ad520b647c0d9ba99fd85a5d,clustered,Agrupado,0.35,0.2939495713989803,0.7,16,5,80.0,56.0,51.29167226597666
E3:clustered:p0.7:cv0.35:r7,clustered-p0.7-r7,1305592889,9587d19f17f7facd01e1ddb1854cd01cdb2d87afda2ba708d8c13069bf2ec9e8,clustered,Agrupado,0.35,0.2980977784157061,0.7,16,5,80.0,56.00000000000001,35.89503003454673
E3:clustered:p0.7:cv0.35:r8,clustered-p0.7-r8,2033991165,9b9dcc64ddabfc8011b75630da972a042e13a83b49e22ada78f7ae12b3d8263b,clustered,Agrupado,0.35,0.4427357827480824,0.7,16,5,80.00000000000001,56.0,38.00861192854844
E3:clustered:p0.7:cv0.35:r9,clustered-p0.7-r9,3241760457,d0c627fecbaefed6262bdb1ed4b8ed8cc0bb408095a7d0f4af4694da75c5c856,clustered,Agrupado,0.35,0.3114187808552847,0.7,16,5,80.0,55.99999999999999,26.153760707874003
E3:clustered:p0.7:cv0.35:r10,clustered-p0.7-r10,3379527504,35375e106e1c58cf7f3ef1d80be9673b0f44c98bb37edd1cc9b30ab770c2cf0c,clustered,Agrupado,0.35,0.2483123894866456,0.7,16,5,80.00000000000001,56.00000000000001,29.24002862687684
E3:clustered:p0.7:cv0.35:r11,clustered-p0.7-r11,1563327330,485aeae246c42fd1ab433862fdb79d09cc91b6a33f5dbd93e3e750bf39cf8ef3,clustered,Agrupado,0.35,0.2798337057334391,0.7,16,5,80.00000000000001,56.000000000000014,45.43363483514893
E3:clustered:p0.7:cv0.35:r12,clustered-p0.7-r12,2441075953,bf0f8e3aafb894a0cd38568f44bad81f7f583bf9f39d03859a1534407a71cf66,clustered,Agrupado,0.35,0.266860292174767,0.7,16,5,79.99999999999999,56.00000000000001,30.454284536012604
E3:clustered:p0.7:cv0.35:r13,clustered-p0.7-r13,3167094121,96e39201a3d6ce518298a64de723b249a06dda8218f7372d345713ad94f6d956,clustered,Agrupado,0.35,0.2400563397245869,0.7,16,5,79.99999999999999,56.0,43.29814038699801
E3:clustered:p0.7:cv0.35:r14,clustered-p0.7-r14,2732908252,3d22494187d1ff0ab0951d607bbc5234501f8a6232e75ce2770d10ce84a31c6e,clustered,Agrupado,0.35,0.2825311080273366,0.7,16,5,80.0,56.000000000000014,43.85703194436803
E3:clustered:p0.7:cv0.35:r15,clustered-p0.7-r15,3846953599,2be1645d122a885447a3cddfb5ffb85dfed1b41cbeb75a2594067e822e09cee9,clustered,Agrupado,0.35,0.3190657240522652,0.7,16,5,80.00000000000001,56.0,33.7518450736229
E3:clustered:p0.7:cv0.35:r16,clustered-p0.7-r16,2552720052,08e6c19dc80d991898b6169a4a25f015631385611a3b0ce33ad920d460dbd372,clustered,Agrupado,0.35,0.2899204408102284,0.7,16,5,80.0,56.0,52.0861910848817
E3:clustered:p0.7:cv0.35:r17,clustered-p0.7-r17,3231926979,db24d42349997b9c6bfdad72d03fe3f66f4a3b9afc2818bfd3215755f1c7aabe,clustered,Agrupado,0.35,0.2277863703183135,0.7,16,5,80.0,56.000000000000014,53.32195567413787
E3:clustered:p0.7:cv0.35:r18,clustered-p0.7-r18,2146648384,b2137568c182598bb93d3b42bdeb3e77808a64622f692c00c91f10e71b35c336,clustered,Agrupado,0.35,0.3307595551750346,0.7,16,5,80.0,56.0,37.88112087273703
E3:clustered:p0.7:cv0.35:r19,clustered-p0.7-r19,1249738459,561c68b875eac95d6ca97fcf22a6d0203c95ff011a9932ad7f6f4d112c3dc20e,clustered,Agrupado,0.35,0.3742466808535029,0.7,16,5,80.0,56.0,39.66781465809096
E3:clustered:p0.7:cv0.35:r20,clustered-p0.7-r20,1402622875,275d92ec4c8bd9f92f57142e48c56c7606114f4a7532f1816ae0cbd50187ba1f,clustered,Agrupado,0.35,0.4729165640231941,0.7,16,5,80.0,56.0,43.80713076189876
E3:clustered:p0.7:cv0.35:r21,clustered-p0.7-r21,2884050580,85c11746f249570341b1a6dd9f370478924e0fb50f0baa5f58833206599aa37a,clustered,Agrupado,0.35,0.3085393430050342,0.7,16,5,80.00000000000003,56.0,37.47211798406138
E3:clustered:p0.7:cv0.35:r22,clustered-p0.7-r22,2668705582,8a5caafcf54288ea2e5152f7a3b8b39e3c8770c739641edc96ee141a5f5c109e,clustered,Agrupado,0.35,0.3260543638456504,0.7,16,5,80.0,56.00000000000001,37.30964967174707
E3:clustered:p0.7:cv0.35:r23,clustered-p0.7-r23,1897494695,868ea15989b8aa446d49fe2cf0b241a67887e3037458aa34e89e01dbce8b5e25,clustered,Agrupado,0.35,0.3059054436883372,0.7,16,5,80.0,56.0,39.7628117912427
E3:clustered:p0.7:cv0.35:r24,clustered-p0.7-r24,1705526903,b80597b6eef07d9abf2150e8c0127c602e463b892076ea963eee0a5c3f8058bd,clustered,Agrupado,0.35,0.3245163529230782,0.7,16,5,80.0,56.0,29.738245739366597
E3:clustered:p0.7:cv0.35:r25,clustered-p0.7-r25,2117271888,782fb57b782615b0936d2da4af4056ebab4a04c3b40502ce2a6ed2bc759f37db,clustered,Agrupado,0.35,0.3427781666744242,0.7,16,5,80.0,56.0,30.334063108151515
E3:clustered:p0.7:cv0.35:r26,clustered-p0.7-r26,1988816673,ac8459f51abae5096e549e110dc142d87ee48ca0326db193730906868675eacb,clustered,Agrupado,0.35,0.3695634023224433,0.7,16,5,80.0,56.00000000000001,40.60820704442805
E3:clustered:p0.7:cv0.35:r27,clustered-p0.7-r27,1591029825,9b59dc01a48bba4c4f06d89e39aa1f8c85fbc5af16a3ba25919170160997e7ed,clustered,Agrupado,0.35,0.3592758529958103,0.7,16,5,80.0,56.0,36.264330365833146
E3:clustered:p0.7:cv0.35:r28,clustered-p0.7-r28,4252403446,3f7e1db1906c513de4969022ccf4f2a154a78ce478cdd4f94ade3439a4d0cf42,clustered,Agrupado,0.35,0.2143130473363876,0.7,16,5,80.0,56.00000000000001,44.41421838958117
E3:clustered:p0.7:cv0.35:r29,clustered-p0.7-r29,1585106483,328d54035083c903540759535eecf9c8658fb0cd12c5462903f052817c31c72d,clustered,Agrupado,0.35,0.2496630314548968,0.7,16,5,79.99999999999999,56.0,37.38782530797528
E3:clustered:p0.85:cv0.35:r0,clustered-p0.85-r0,3162324271,135be5d8480bb91a6af77e4b34255e4921b7f1bcf9e81ec2bf6f4b14909928a1,clustered,Agrupado,0.35,0.2747060639394558,0.85,16,5,80.0,68.0,39.92266830084663
E3:clustered:p0.85:cv0.35:r1,clustered-p0.85-r1,10887581,eb64bca44c3ee9ca6de6951c14d165e1d91d1ee91a0477fd788331ca9302d829,clustered,Agrupado,0.35,0.3139912835387876,0.85,16,5,80.0,68.0,35.891274460328404
E3:clustered:p0.85:cv0.35:r2,clustered-p0.85-r2,1123875039,ec8ae0b2731642a43367b84544d8f5679a286a8648eef3df170da37b61737b89,clustered,Agrupado,0.35,0.4458360101188685,0.85,16,5,80.00000000000001,68.0,41.36594007376771
E3:clustered:p0.85:cv0.35:r3,clustered-p0.85-r3,107126130,8bca926d5cadad340bc710f3efb5126719b686643983a672aa3adb44ee98f7f1,clustered,Agrupado,0.35,0.3935306553263188,0.85,16,5,79.99999999999999,68.0,34.55224082107397
E3:clustered:p0.85:cv0.35:r4,clustered-p0.85-r4,2809747370,6ac22dea77da42d42416ec900ee6950297f0351f9764415bd0d95ccacf9663df,clustered,Agrupado,0.35,0.3029161703791213,0.85,16,5,80.0,68.0,35.50157664791604
E3:clustered:p0.85:cv0.35:r5,clustered-p0.85-r5,2051352074,e9c953e0532d78b2ca70453cb60bbedf428365171e11b3065246515f65b60940,clustered,Agrupado,0.35,0.2414595631552508,0.85,16,5,79.99999999999999,68.0,36.273392289279336
E3:clustered:p0.85:cv0.35:r6,clustered-p0.85-r6,2889023815,d17ef2d385a1fbb1818d1c1d8458183530f36e688a530a0af4dd52c446f6ca7e,clustered,Agrupado,0.35,0.3762689547762234,0.85,16,5,80.0,68.0,39.62258636232952
E3:clustered:p0.85:cv0.35:r7,clustered-p0.85-r7,396166023,152e6e27700677203dce272e3117152ada0d76fa60b8fa2996ddaddee437351f,clustered,Agrupado,0.35,0.3919782675122263,0.85,16,5,80.00000000000001,68.0,25.90663928869441
E3:clustered:p0.85:cv0.35:r8,clustered-p0.85-r8,2728756387,86413167fc4b4a413ea6d92ff209d2c6a7f58d4d18fd6fdac70546edaff86d86,clustered,Agrupado,0.35,0.34427515031871,0.85,16,5,80.0,68.0,29.219531745554463
E3:clustered:p0.85:cv0.35:r9,clustered-p0.85-r9,1608769885,b241e21d5903d897e473c76b4a8d8e4ed93d95797ec5983807f08a6cd75b57ea,clustered,Agrupado,0.35,0.3517336779753439,0.85,16,5,80.0,68.0,37.68504836588647
E3:clustered:p0.85:cv0.35:r10,clustered-p0.85-r10,21509733,79d45b25eee292bf618068c400f803edebd74623431198aa411dd1598d119a6c,clustered,Agrupado,0.35,0.305480215100271,0.85,16,5,80.0,68.0,29.055461078149094
E3:clustered:p0.85:cv0.35:r11,clustered-p0.85-r11,2907725158,35ccbfda906f23aca66506c5f7e0da91c70ed03ffa6e2a4d8e178d81edb00853,clustered,Agrupado,0.35,0.4095636173993314,0.85,16,5,80.0,68.0,33.89467856610481
E3:clustered:p0.85:cv0.35:r12,clustered-p0.85-r12,2987381468,f92ea5c1f10dc224cb721ab7fa6385d88f4a1b0dfa49e14c3b8bc6ee00c34f5b,clustered,Agrupado,0.35,0.2486932049061899,0.85,16,5,80.0,68.0,31.366525819673058
E3:clustered:p0.85:cv0.35:r13,clustered-p0.85-r13,2596342906,6be023e60cfe9db14c3dc47ecc1e374fd7f419327f0e73b4bc7fc8cd060dd2e7,clustered,Agrupado,0.35,0.3566997438438682,0.85,16,5,80.0,68.0,40.13955033763209
E3:clustered:p0.85:cv0.35:r14,clustered-p0.85-r14,1912662737,8acb1119bb69355255b232e8f7a125c14de3f7043b0ea87776f5d32ac8d5378f,clustered,Agrupado,0.35,0.2676444134173025,0.85,16,5,80.00000000000001,67.99999999999999,32.124945958946434
E3:clustered:p0.85:cv0.35:r15,clustered-p0.85-r15,3435383441,567774e2a7778fed10a52ab8f5664fe2557caaca5a9b861f3d96a49cd09e0efb,clustered,Agrupado,0.35,0.3307104167206869,0.85,16,5,79.99999999999997,68.0,31.3308084000613
E3:clustered:p0.85:cv0.35:r16,clustered-p0.85-r16,1958566807,5bdd901f5cfdf56e2ab7f24f6919e56b2fda9342b13c9e072b80757ec1376cd3,clustered,Agrupado,0.35,0.2155063543541414,0.85,16,5,80.0,68.0,39.9006333754985
E3:clustered:p0.85:cv0.35:r17,clustered-p0.85-r17,3185836363,e8494511133e07cb12ea34161699b6f070d6f5f146c9a8c8f92c0201643fc6da,clustered,Agrupado,0.35,0.3232743986706582,0.85,16,5,80.0,68.0,34.1265610799001
E3:clustered:p0.85:cv0.35:r18,clustered-p0.85-r18,1534178996,e628eb90b9d3d47d87b1450b6ce6fcd2ae1d06f5ff0e55fccc4c4bde94b0ec02,clustered,Agrupado,0.35,0.29492901882885,0.85,16,5,80.00000000000001,68.0,37.31105621461612
E3:clustered:p0.85:cv0.35:r19,clustered-p0.85-r19,1674883341,bfe6b88cf773f569e3b4e46facb478b929ff4930d32056091814dce0af755672,clustered,Agrupado,0.35,0.3505660946063482,0.85,16,5,80.00000000000001,68.0,32.38600239109971
E3:clustered:p0.85:cv0.35:r20,clustered-p0.85-r20,332858125,7b9eb0824d16ad35822051f410a75174dcb01e7ae8f2a026e1c7ee443596863f,clustered,Agrupado,0.35,0.4395901783166107,0.85,16,5,80.0,67.99999999999999,40.80394282623392
E3:clustered:p0.85:cv0.35:r21,clustered-p0.85-r21,2451802501,cbd3e5da4d450fec7b4c093de1b333d6b24fd2f6945ec315d4af57e3cf13a6d1,clustered,Agrupado,0.35,0.4958152589040525,0.85,16,5,80.0,67.99999999999999,32.88512553520027
E3:clustered:p0.85:cv0.35:r22,clustered-p0.85-r22,3653268038,7ac21d9226ce98a3fcda11ee9889a92edf9894a3409b876be7b322d2fb91382f,clustered,Agrupado,0.35,0.2587065517681233,0.85,16,5,80.00000000000001,68.0,27.7322376351368
E3:clustered:p0.85:cv0.35:r23,clustered-p0.85-r23,1099018563,3542bff0dbbf505404d9a9f68763999f12f4533051becedb2fe66f57abd69a73,clustered,Agrupado,0.35,0.3146579057002664,0.85,16,5,80.0,68.0,30.298517011542643
E3:clustered:p0.85:cv0.35:r24,clustered-p0.85-r24,248758653,1bb6bf4e0e3028119f49b056e6d97cbf01f50e33c5a80e688a2825a29079f543,clustered,Agrupado,0.35,0.2641300343914282,0.85,16,5,80.0,68.0,30.595707794957185
E3:clustered:p0.85:cv0.35:r25,clustered-p0.85-r25,2929525871,dffff40271ee78daf8c22f579e3948c0b30191c52fe0f10582e63df9bf0a7599,clustered,Agrupado,0.35,0.3887247504646137,0.85,16,5,80.0,68.00000000000001,36.22296596805935
E3:clustered:p0.85:cv0.35:r26,clustered-p0.85-r26,2269271099,50cd0ba631cbb44838734ab784a6fea74602f371fcbb38106802ae1f43c4c62e,clustered,Agrupado,0.35,0.2982920899274133,0.85,16,5,80.00000000000001,68.0,37.9271573873522
E3:clustered:p0.85:cv0.35:r27,clustered-p0.85-r27,1378885857,1ea07247fb3f1f1eea99eb88098048753cf24003eba749b472be3a4c0433a810,clustered,Agrupado,0.35,0.3894026238229211,0.85,16,5,80.0,68.0,27.768068873808144
E3:clustered:p0.85:cv0.35:r28,clustered-p0.85-r28,714985002,cbcca751466348aeb10038c2cc477059921af680d65b4607adec7bb2d76807f5,clustered,Agrupado,0.35,0.3340678910482234,0.85,16,5,80.0,68.00000000000001,36.38462457554232
E3:clustered:p0.85:cv0.35:r29,clustered-p0.85-r29,2600016739,3ba58d117acd77bb4926378e3f4c646eb41a19e7a70d9638a271ec3c30b369f0,clustered,Agrupado,0.35,0.2302037025402616,0.85,16,5,80.00000000000001,68.00000000000001,31.8365275540635
E3:clustered:p0.7:cv0.65:r0,clustered-p0.7-r0,2740995697,86d0ea8baa773fb2fd420222da52a01ffb60681f69433a33f199edbeaaa65451,clustered,Agrupado,0.65,0.5119451426573052,0.7,16,5,80.0,56.0,35.57044014407708
E3:clustered:p0.7:cv0.65:r1,clustered-p0.7-r1,1963205955,46dabb4071a293c4a703789ac859cdb4de2692e0f44f0284d8d10a4ca6a5e2af,clustered,Agrupado,0.65,0.5804080925698968,0.7,16,5,80.0,56.0,30.126666353828536
E3:clustered:p0.7:cv0.65:r2,clustered-p0.7-r2,1118387564,98029060004cff87054a3fb946116e7ed8ba43a2784cbfe81ef674bdc796942c,clustered,Agrupado,0.65,0.5529215264573761,0.7,16,5,80.0,55.99999999999999,40.15699724443644
E3:clustered:p0.7:cv0.65:r3,clustered-p0.7-r3,2411643392,9aa4a9a82606e0b46c63de02e8fd2c125aa00bfc034bccb2ac789f940825f49c,clustered,Agrupado,0.65,0.766295620202302,0.7,16,5,80.0,56.000000000000014,26.668052098433304
E3:clustered:p0.7:cv0.65:r4,clustered-p0.7-r4,630155675,bb0f7cca1faaf6b67f81fb026ac48dfa912719245c5c82fc86b18a06e93b14fe,clustered,Agrupado,0.65,0.441313357215357,0.7,16,5,80.0,56.0,34.818313347540816
E3:clustered:p0.7:cv0.65:r5,clustered-p0.7-r5,2073823809,761bb0380c64238fa4f42f765376704e1ed16ac2482d0f618a24b70a3e8b130d,clustered,Agrupado,0.65,0.4988845924776754,0.7,16,5,80.0,56.00000000000001,25.21071568491472
E3:clustered:p0.7:cv0.65:r6,clustered-p0.7-r6,836220195,811c9db0ad84c5d04356b9fa5991bd69d6fab760497693716131e05d92d64292,clustered,Agrupado,0.65,0.4405463392108661,0.7,16,5,80.0,56.0,51.29167226597666
E3:clustered:p0.7:cv0.65:r7,clustered-p0.7-r7,1305592889,889755f39bbb0ce0394b7b7a42bc2a8b1f99098eb93db9847342c583cc00e78e,clustered,Agrupado,0.65,0.6469888226755308,0.7,16,5,80.0,56.00000000000001,35.89503003454673
E3:clustered:p0.7:cv0.65:r8,clustered-p0.7-r8,2033991165,1f9b8c88ef25e6e6b60cc2c2b6b9f3c7288f38e1a26c4759b66fa54170944600,clustered,Agrupado,0.65,0.6709187589522468,0.7,16,5,80.0,56.0,38.00861192854844
E3:clustered:p0.7:cv0.65:r9,clustered-p0.7-r9,3241760457,94a50fb2ea37887efe46c7f6ed351587357db107dbd8df3fdf4b95236f2fc9f9,clustered,Agrupado,0.65,0.6914782281677583,0.7,16,5,80.0,55.99999999999999,26.153760707874003
E3:clustered:p0.7:cv0.65:r10,clustered-p0.7-r10,3379527504,ea013fda16aaaffdfa90d10ec7ac9232263738be46da0dcb948823b07ea83fda,clustered,Agrupado,0.65,0.6704638129475843,0.7,16,5,80.0,56.00000000000001,29.24002862687684
E3:clustered:p0.7:cv0.65:r11,clustered-p0.7-r11,1563327330,57bd49a79f1946a51947f5b7c682c59c8e058bf588e30b4177d23b3a83155101,clustered,Agrupado,0.65,0.5138779142908537,0.7,16,5,80.0,56.000000000000014,45.43363483514893
E3:clustered:p0.7:cv0.65:r12,clustered-p0.7-r12,2441075953,d1ea2168def90565d653d24a3682522a4a46d539ea7443a7e6817a5e645303fe,clustered,Agrupado,0.65,0.6827461932495535,0.7,16,5,80.0,56.00000000000001,30.454284536012604
E3:clustered:p0.7:cv0.65:r13,clustered-p0.7-r13,3167094121,7483904abad0d06ac81d32e88ec5e5e485c2cffebb4c17013de351e70972d731,clustered,Agrupado,0.65,0.4908214884862808,0.7,16,5,80.0,56.0,43.29814038699801
E3:clustered:p0.7:cv0.65:r14,clustered-p0.7-r14,2732908252,a6c8df1981c463d8b460311d0222230021a1db9f4bfa1c284550f672cc419282,clustered,Agrupado,0.65,0.4032018987945429,0.7,16,5,80.0,56.000000000000014,43.85703194436803
E3:clustered:p0.7:cv0.65:r15,clustered-p0.7-r15,3846953599,b3ad1a6ad1f6c8f418974d67daf8ec6a16532c7a6fa834264ad8e6b4a63e0a21,clustered,Agrupado,0.65,0.6304755638464733,0.7,16,5,80.0,56.0,33.7518450736229
E3:clustered:p0.7:cv0.65:r16,clustered-p0.7-r16,2552720052,9401b9077a1388eff0c1c25272db2dc5b8b56fd3650bac59714aff71ac09c557,clustered,Agrupado,0.65,0.4876719592753072,0.7,16,5,80.0,56.0,52.0861910848817
E3:clustered:p0.7:cv0.65:r17,clustered-p0.7-r17,3231926979,6d9930936a50b1a7e021ecfa0784efd43d4abcb018c59ff3808a604e28aa6a54,clustered,Agrupado,0.65,0.5644093840004417,0.7,16,5,80.00000000000001,56.000000000000014,53.32195567413787
E3:clustered:p0.7:cv0.65:r18,clustered-p0.7-r18,2146648384,c0f461fc704b4c723cc07b98ce6cbf1335a4048ca47d1035fbc32cdaefa41e42,clustered,Agrupado,0.65,0.3942968152343397,0.7,16,5,80.0,56.0,37.88112087273703
E3:clustered:p0.7:cv0.65:r19,clustered-p0.7-r19,1249738459,b4fa415e6b6a4580060651a9dea7e379349b7f2cefa34ca9613a38d3d45dd71b,clustered,Agrupado,0.65,0.7707066101380189,0.7,16,5,80.0,56.0,39.66781465809096
