source_path,locator,label,type,assumptions,domain,units,proof_status,dependencies,counterexample_check,claim_id,evidence_id,verdict,rationale,auditor,result_id,title,recommended_destination
"paper/sec_fundamentos.tex","L63-L81","pr:pose","proposicion","Error euclideo de cada pose acotado por epsilon_p y distancia segura basada solo en posicion.","Separacion par a par en R^2; no cubre huellas orientadas ni error angular.","Todas las distancias y epsilon_p en m; h usa m^2.","COMPLETE: desigualdad triangular con dos errores.","s:pose.","No se encontro contraejemplo para discos/posiciones; con huellas no circulares se requiere incluir orientacion.","NONE_IN_DOCS_04","SOURCE_PROOF_ONLY:paper/sec_fundamentos.tex:L63-L81","PASS","El estrechamiento 2epsilon_p es una condicion suficiente correcta para separacion posicional bajo error acotado.","formal_audit_b","PAPER-FR-0082-pr:pose","Estrechamiento de la barrera por error de pose","monograph"
"paper/sec_informacion.tex","L8-L44","pr:implementable","proposicion","El mecanismo debe depender solo de vecinos y datos disponibles en un salto, no solo poder identificar aristas; esa premisa queda implicita.","Calculabilidad local de grafos de proximidad euclideos.","No aplica unidad fisica salvo R_com en m.","MISSING: cita Prop. 2.9 para los grafos, sin prueba ni extension a todo el mecanismo.","def:espacialmente; bullo2009distributed.","Un mecanismo puede tener grafo localmente calculable y payoff dependiente de un estado global; entonces el grafo se conoce en un salto pero el mecanismo no es implementable con esa informacion. La observacion L92-L105 lo reconoce.","NONE_IN_DOCS_04","SOURCE_STATEMENT_ONLY:paper/sec_informacion.tex:L8-L44","LIMITED","La conclusion es valida para construir la vecindad, no para toda la evaluacion del payoff sin una hipotesis adicional de localidad de datos.","formal_audit_b","PAPER-FR-0083-pr:implementable","Condicion de implementabilidad","background"
"paper/sec_informacion.tex","L49-L67","th:jerarquia-grafos","teorema","Puntos euclideos distintos, convenciones para empates/general position y definiciones exactas de RN, Gabriel, Delaunay y LD; no se declaran.","Teorema bibliografico sobre grafos de proximidad y corte por disco.","R_com en m; inclusiones y conectividad son adimensionales.","MISSING: no hay proof; se remite a bullo2009distributed sin localizar cada inciso.","bullo2009distributed.","Degeneraciones cocirculares pueden hacer no unico el Delaunay y alterar inclusiones segun convencion; deben fijarse empates.","NONE_IN_DOCS_04","SOURCE_STATEMENT_ONLY:paper/sec_informacion.tex:L49-L67","LIMITED","La jerarquia es estandar bajo convenciones geometricas, pero no es una demostracion propia y el enunciado omite degeneraciones.","formal_audit_b","PAPER-FR-0084-th:jerarquia-grafos","Orden, conectividad y localidad","background"
"paper/sec_informacion2.tex","L11-L31","pr:monotonia-info","proposicion","Estado, compromiso y problema congelados; Theta_2 subconjunto de Theta_1.","Interseccion robusta de conjuntos de acciones, sin afirmacion sobre identificacion correcta de Theta.","No mezcla magnitudes: es inclusion de conjuntos.","COMPLETE: monotonia de intersecciones por inclusion del conjunto indice.","eq:factibilidad-robusta.","No se encontro contraejemplo; una reduccion incorrecta que excluya el parametro real viola la premisa de incertidumbre valida, no el teorema.","NONE_IN_DOCS_04","SOURCE_PROOF_ONLY:paper/sec_informacion2.tex:L11-L31","PASS","Resultado elemental pero formalmente correcto; solo afirma ampliacion del certificado robusto al reducir validamente la incertidumbre.","formal_audit_b","PAPER-FR-0085-pr:monotonia-info","Monotonia de la informacion","monograph"
"paper/sec_informacion2.tex","L33-L46","co:medir","corolario","No se define una metrica de ampliacion, transicion de creencias, coste de riesgo ni potencial comun.","Propuesta de accion informativa en el juego hibrido.","La ampliacion de un conjunto no es un escalar con unidad de payoff; tiempo y riesgo requieren pesos.","MISSING: no hay proof y la conclusion no se sigue solo de pr:monotonia-info.","pr:monotonia-info; def:estrategia.","Dos acciones pueden ampliar conjuntos no comparables por inclusion; no existe pago escalar ni identidad de potencial sin una funcion de valor explicita.","NONE_IN_DOCS_04","SOURCE_STATEMENT_ONLY:paper/sec_informacion2.tex:L33-L46","CONJECTURE","Es una direccion de diseno plausible, no un corolario matematico. Debe formular valor de informacion, dinamica de creencias y externalidades.","formal_audit_b","PAPER-FR-0086-co:medir","Medir es una accion del juego","monograph"
"paper/sec_informacion2.tex","L102-L139","pr:euler-diverge","proposicion","Silla bilineal, h>0 y norma euclidea; para extragradiente se restringe 0<h<1.","Ejemplo lineal no restringido; prueba un contraejemplo a Euler simultaneo, no convergencia general de extragradiente.","Variables normalizadas; h adimensional en el ejemplo.","COMPLETE: matrices de rotacion/escalado y normas desarrolladas exactamente.","eq:operador-silla.","No se encontro contraejemplo; en h=1 el factor extragradiente es uno y para h>1 crece, conforme al limite.","NONE_IN_DOCS_04","SOURCE_PROOF_ONLY:paper/sec_informacion2.tex:L102-L139","PASS","El ejemplo demuestra correctamente divergencia de Euler para todo h>0 y contraccion del extragradiente solo en 0<h<1.","formal_audit_b","PAPER-FR-0087-pr:euler-diverge","El paso de Euler simultaneo diverge","monograph"
"paper/sec_mision.tex","L11-L51","pr:anidados","proposicion","Los tres K deben vivir en un espacio ambiente comun y las guardas de transicion deben conservar restricciones anteriores; no se definen.","Fases con modos, contactos y variables diferentes.","No aplica directamente; restricciones cinematicas y fisicas mezclan unidades pero solo se afirma inclusion.","PARTIAL: el proof dice que se anaden restricciones, aunque la propia redaccion indica que algunas desigualdades se sustituyen por igualdades.","def:automata; pr:cota; th:rigidizacion; pr:barrera-compuesta.","Si FORM y TRANS se representan en espacios/modos distintos no hay inclusion literal. Un reset de contacto puede satisfacer rigidez y perder una restriccion anterior si no se exige preservacion.","NONE_IN_DOCS_04","SOURCE_PROOF_ONLY:paper/sec_mision.tex:L11-L51","LIMITED","La intuicion de conjuntos anidados necesita una incrustacion comun y un mapa de reset; anadir la etiqueta de fase no basta para una inclusion formal.","formal_audit_b","PAPER-FR-0088-pr:anidados","Los conjuntos admisibles se anidan","monograph"
"paper/sec_mision.tex","L53-L115","pr:rigidez","proposicion","Contacto en el eje de traccion, marcos coherentes y rigidez planar ideal; la observacion posterior revela que el contacto real fuera del eje cambia la condicion.","Compatibilidad cinematica instantanea de twists, no factibilidad dinamica.","Filas de A combinan coeficientes adimensionales y brazo en m para mapear m/s,m/s,rad/s a m/s; consistente si r y e estan en el mismo marco.","PARTIAL: derivacion algebraica correcta en un marco comun, pero el enunciado declara r en marco de carga y usa theta mundial sin rotacion explicita.","Modelo diferencial y pr:fuera-eje, citado en la autocritica.","Para punto de contacto adelantado a>0, el mapa de entradas puede realizar velocidad planar arbitraria dentro de saturacion; A_kin xi=0 deja de ser la restriccion correcta, como L91-L115 reconoce.","NONE_IN_DOCS_04","SOURCE_PROOF_ONLY:paper/sec_mision.tex:L53-L115","LIMITED","Es valido solo para el punto controlado sobre el eje y con marcos corregidos; no describe la interfaz Pioneer Cargo posterior.","formal_audit_b","PAPER-FR-0089-pr:rigidez","Restriccion de rigidez","background"
"paper/sec_mision.tex","L118-L140","le:astop","lema","Obstaculo estatico, movimiento colineal, deceleracion realizable constante y sin otras restricciones; no se enuncian.","Distancia de frenado escalar de un AMR; se extrapola a todas las barreras y todo estado.","v m/s, a m/s^2 y holguras m; consistente si h_min es distancia, pero h suele denotar funcion de barrera y queda ambiguo.","INVALID_OVERCLAIM: demuestra una distancia de parada unidimensional, no factibilidad simultanea de todas las barreras.","pr:hocbf.","Un vecino que se aproxima, un obstaculo lateral en una trayectoria curva o una restriccion de contacto pueden hacer que frenar recto viole otra barrera aunque la distancia frontal satisfaga la formula.","NONE_IN_DOCS_04","SOURCE_PROOF_ONLY:paper/sec_mision.tex:L118-L140","FAIL","La cota cinetica es correcta en 1D estatico, pero no descarga la factibilidad de un programa multiobstaculo, no holonomo y acoplado.","formal_audit_b","PAPER-FR-0090-le:astop","Cota de velocidad por frenado","archive-only"
"paper/sec_mision.tex","L142-L148","co:invariancia-incondicional","corolario","Depende de le:astop y pr:hocbf; no trata muestreo, obstaculos moviles, resets ni autoridad.","Invariancia global de toda fase y toda decision superior.","No se especifica la barrera ni sus unidades.","MISSING_AND_DEPENDS_ON_FAIL: no hay proof y le:astop no garantiza factibilidad conjunta.","le:astop; pr:hocbf.","Cualquier escenario de contraejemplo de le:astop con obstaculo movil o restriccion conflictiva invalida la independencia respecto de capas superiores.","NONE_IN_DOCS_04","SOURCE_STATEMENT_ONLY:paper/sec_mision.tex:L142-L148","FAIL","La prioridad lexicografica no crea una accion segura cuando el conjunto es vacio; incondicional es una sobreafirmacion.","formal_audit_b","PAPER-FR-0091-co:invariancia-incondicional","Invariancia incondicional","archive-only"
"paper/sec_mision.tex","L161-L223","th:astop-cuerpo","teorema","W(C) compacto, F_fren>0, fuerza pura opuesta disponible, direccion/autoridad constantes, entorno estatico y contactos preservados; faltan varias.","Frenado planar de cuerpo compuesto mediante funcion soporte de un conjunto de wrench.","m v^2/F es m; fuerza en N y masa kg son consistentes. La direccion -vhat debe incrustarse en el espacio wrench con componente de par especificada.","INVALID: el proof identifica el maximo de fuerza lineal con una deceleracion pura y omite el par, la rotacion y esfuerzos externos.","th:robusto para W(C); no auditado aqui.","El wrench que maximiza fuerza opuesta puede tener par no nulo; entonces cambia orientacion y holgura, y no se sigue dot|V|=-F/m. Si F_fren=0 la barrera ni siquiera esta definida.","NONE_IN_DOCS_04","SOURCE_PROOF_ONLY:paper/sec_mision.tex:L161-L223","FAIL","La funcion soporte debe restringirse a wrenches compatibles con par/rigidez y modelar la dinamica completa antes de afirmar invariancia.","formal_audit_b","PAPER-FR-0092-th:astop-cuerpo","Frenado del cuerpo compuesto","archive-only"
"paper/sec_mision.tex","L261-L287","pr:extincion","proposicion","Se requiere tambien dot xi_d->0, estabilidad del lazo de precio, ausencia de otros pagos de permanencia y politica fisica de liberacion; no se enuncian.","Seguimiento asintotico y disolucion estrategica; no ejecuta desacoplamiento.","M dot xi y D xi son wrench; precio/payoff normalizados no se conectan dimensionalmente.","INVALID: el proof solo identifica un reposo para demanda cero y no prueba convergencia ni una desviacion estricta a libre.","eq:tatonnement; th:potencial.","xi_d->0 no implica dot xi_d->0: por ejemplo xi_d(t)=sin(t^3)/t tiende a cero pero su derivada no. Aun con precio cero, costes de salida o beneficios de permanencia pueden impedir disolucion.","NONE_IN_DOCS_04","SOURCE_PROOF_ONLY:paper/sec_mision.tex:L261-L287","FAIL","La cadena demanda cero -> precio cero -> pago cero -> liberacion contiene tres implicaciones no demostradas y omite el desacoplamiento fisico.","formal_audit_b","PAPER-FR-0093-pr:extincion","Extincion del precio y disolucion","archive-only"
"paper/sec_mision.tex","L299-L345","th:testigo","teorema","Testigo completo seguro, envolvente de coste restante decreciente, resets composables, no Zeno y reemplazos no crecientes.","Ejecucion concurrente con optimizacion; los objetos testigo, coste y tubo se definen solo verbalmente.","V es coste, ell_0 debe ser coste/s y delta coste; consistente si se declara.","MISSING: no hay proof; seguridad, tiempo y coste se afirman desde una definicion informal sin desigualdad telescopica formal.","def:testigo; mayorga2026m1.","Si V decrece por tiempo pero no contabiliza el coste acumulado, T<=V0/ell0 no implica J<=V0. Un reset seguro por tramo no asegura composicion sin mapa de entrada-salida preciso.","NONE_IN_DOCS_04","SOURCE_STATEMENT_ONLY:paper/sec_mision.tex:L299-L345","CONJECTURE","La idea puede convertirse en un teorema de MPC seguro, pero requiere definir la funcion de valor, la telescopia de coste y los mapas de reset; hoy no tiene prueba completa.","formal_audit_b","PAPER-FR-0094-th:testigo","Seguridad y progreso con testigo vigente","monograph"
"paper/sec_mision.tex","L356-L404","th:bellman-residual","teorema","W no negativa y fija, costes/duraciones no negativos, tau>=tau_min>0, ell_0>rho>=0, integrabilidad y ejecucion continuable hasta objetivo.","Proceso de decision semi-Markov hasta hitting time; no hereda seguridad fisica.","c y W son coste, ell_0 y rho coste/s, tau s; las cotas resultan s y coste.","COMPLETE: telescopia por esperanza iterada, cota de coste/duracion y convergencia monotona.","def:testigo solo para la interpretacion de seguridad.","No se encontro contraejemplo bajo integrabilidad y tau_min; si W cambia durante la ejecucion o hay parada no terminal, el argumento no aplica.","NONE_IN_DOCS_04","SOURCE_PROOF_ONLY:paper/sec_mision.tex:L356-L404","PASS","Las cotas esperadas y llegada casi segura se siguen del residual por unidad de tiempo bajo el contrato semi-Markov declarado.","formal_audit_b","PAPER-FR-0095-th:bellman-residual","Progreso esperado con residual por unidad de duracion","monograph"
"paper/sec_mision.tex","L406-L428","pr:presupuesto-error","proposicion","P y P_hat deben ser kernels/filas estocasticas con norma l1 igual a uno; W y W_hat acotadas en el mismo espacio. La condicion sobre P_hat se omite.","Error de un residual de Bellman discreto/local.","Todos los terminos son coste; epsilon_P es adimensional.","MISSING: no hay proof; la cota se obtiene solo si ||P_hat||_1<=1 para controlar P_hat(W_hat-W).","th:bellman-residual.","Si P_hat no es estocastica, puede tener norma l1 arbitraria aunque ||P_hat-P|| sea pequena respecto de una escala no fijada; el coeficiente epsilon_V deja de ser uno.","NONE_IN_DOCS_04","SOURCE_STATEMENT_ONLY:paper/sec_mision.tex:L406-L428","LIMITED","La desigualdad es correcta para kernels de probabilidad normalizados, pero ese supuesto esencial y la convencion de norma deben explicitarse.","formal_audit_b","PAPER-FR-0096-pr:presupuesto-error","Presupuesto de error de una evaluacion local","monograph"
"paper/sec_mision.tex","L445-L486","th:mision","teorema","Acumula admision, conectividad, compatibilidad, guarda espectral, frenado y small-gain; no declara mapas de reset ni una condicion de progreso/entrega.","Sistema hibrido completo a traves de todas las fases.","Mezcla margenes, espectros y tiempos sin una funcion comun o normalizacion.","INVALID_DEPENDENCY_CHAIN: el proof solo remite a resultados previos, incluidos pr:anidados, le:astop, co:invariancia-incondicional, co:guarda y pr:extincion con fallos materiales.","pr:factorizada; pr:rigidez; co:guarda; le:astop; th:smallgain; th:dwell; pr:extincion.","Seguridad por fase no garantiza seguridad de los resets; precio que tiende a cero no implica entrega ni liberacion. Los contraejemplos de le:astop y pr:extincion rompen (i) y (iv).","NONE_IN_DOCS_04","SOURCE_PROOF_ONLY:paper/sec_mision.tex:L445-L486","FAIL","El teorema de sistema no se obtiene concatenando referencias locales; faltan invariancia de guardas/reset, progreso y una prueba hibrida autocontenida.","formal_audit_b","PAPER-FR-0097-th:mision","Propiedades de la mision encadenada","archive-only"
"paper/sec_modelo_fisico.tex","L73-L113","pr:disco-friccion","proposicion","M positiva definida, A fijo durante el subpaso, normales/impulsos normales conocidos, D producto de discos compacto y paso de impulso sin impacto normal.","Subproblema convexo de friccion de maxima disipacion para dos ruedas; no es integrador completo de contacto.","j en N s, A v en m/s y AM^-1A^T produce energia; radio mu N Delta t en N s.","MISSING_DERIVATION: no hay proof; la formulacion coincide con minimizar energia cinetica postimpulso, pero esa equivalencia no se desarrolla.","Modelo lagrangiano local; mayorga2026m1.","Con normales variables, impacto/restitucion o acoplamiento simultaneo a otros contactos, congelar D puede no representar el paso fisico completo; el texto lo limita.","NONE_IN_DOCS_04","SOURCE_STATEMENT_ONLY:paper/sec_modelo_fisico.tex:L73-L113","LIMITED","QP plausible y dimensionalmente correcto para el subpaso congelado, pero necesita derivacion variacional y no debe llamarse implementacion completa de impulso-momento.","formal_audit_b","PAPER-FR-0098-pr:disco-friccion","Paso de friccion de maxima disipacion","monograph"
"paper/sec_modelo_fisico.tex","L117-L164","pr:propiedades-el","proposicion","Modelo mecanico estandar, coordenadas en dominio compacto o cota uniforme de M, C de Christoffel y parametros inerciales constantes; varios no se enuncian.","Propiedades de dinamica rigida Euler-Lagrange; no todo sistema arbitrario con friccion/potencial es lineal en un Theta finito conocido.","M y C conservan unidades generalizadas; YTheta debe igualar fuerza generalizada. La mezcla traslacion-rotacion requiere matrices con unidades por coordenada.","MISSING: no hay proof; se cita una fuente y una comprobacion numerica de un ejemplo.","cai2022cooperative; eq:lagrange.","M(q) positiva definida punto a punto no implica una cota uniforme k_m>0 en dominio no compacto. Una fuerza no parametrizada linealmente rompe (iii).","NONE_IN_DOCS_04","SOURCE_STATEMENT_ONLY:paper/sec_modelo_fisico.tex:L117-L164","LIMITED","Las propiedades son validas para una clase mecanica estandar bien definida, no para el modelo generico tal como esta escrito; deben acotarse dominio y parametrizacion.","formal_audit_b","PAPER-FR-0099-pr:propiedades-el","Propiedades estructurales","background"
"paper/sec_modelo_fisico.tex","L166-L218","pr:balance-adaptativo","proposicion","Rama regular, entrada realizable, M positiva definida, parametrizacion lineal exacta, antisimetria, K y Gamma positivas, referencia diferenciable.","Control adaptativo continuo de una planta Euler-Lagrange; no prueba convergencia de parametros, ISS completo ni actuacion subactuada.","V es energia generalizada; K y Gamma deben llevar unidades compatibles. s^T r es potencia y la desigualdad es consistente.","COMPLETE: derivacion cancela Coriolis y error parametrico; Young da la ultima cota.","pr:propiedades-el(iii), pero aqui sus propiedades se asumen expresamente.","No se encontro contraejemplo bajo entrada realizable; sin excitacion persistente tilde theta no converge, limitacion declarada.","NONE_IN_DOCS_04","SOURCE_PROOF_ONLY:paper/sec_modelo_fisico.tex:L166-L218","PASS","La identidad de almacenamiento es correcta bajo sus supuestos explicitos y evita afirmar estabilidad del vector completo o identificacion.","formal_audit_b","PAPER-FR-0100-pr:balance-adaptativo","Balance adaptativo condicionado","monograph"
