candidate_id,title,title_original,title_norm,authors,authors_original,authors_norm,year,year_original,venue,venue_original,doi,doi_original,doi_norm,abstract,document_type,source_ids,provenance,provenance_sources,provenance_queries,verification_status,metadata_verification_status,evidence_status,screening_status,legacy_seed_id,wos_ut,citation_count,citation_count_source,retrieved_at_utc,duplicate_status,dedup_status,dedup_parent_candidate_id,notes,seed_raw,screening_decision,exclusion_reason,screening_reason,screening_basis,screening_protocol,screening_method,screening_relevant_axes,problem_family,method_family,coordination_architecture,robot_type,heterogeneity,coalition_or_team,physical_transport,contact_or_wrench,local_communication,robustness_or_failures,industrial_context,theoretical_guarantees_claimed,experimental_platform,manual_audit_status,manual_audit_decision,manual_audit_correction,manual_audit_reviewer,doi_recovery_status,doi_recovery_method,doi_recovery_candidates,snowball_anchor_ids,snowball_directions,doi_recovered,identity_resolution,version_relationship,alias_candidate_ids,alias_dois,alias_titles,alias_source_ids
CA98E2B54192C,On multi-robot task allocation,On multi-robot task allocation,on multi robot task allocation,Maja J. Matarić; Brian Gerkey,Maja J. Matarić; Brian Gerkey,maja j. matarić; brian gerkey,2003,2003,,,,,,,article,openalex:https://openalex.org/W2113526719,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,85,openalex,2026-09-13T22:43:16.535572+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition,task_allocation,unclear,unclear,mobile_robot,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CCE288522BB14,backward,,new_snowball_candidate,,,,,
CE11C785A7309,Map making by cooperating mobile robots,Map making by cooperating mobile robots,map making by cooperating mobile robots,K. Singh; Kikuo Fujimura,K. Singh; Kikuo Fujimura,k. singh; kikuo fujimura,2002,2002,,,10.1109/robot.1993.292155,https://doi.org/10.1109/robot.1993.292155,10.1109/robot.1993.292155,,conference-paper,openalex:https://openalex.org/W2106583732,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,80,openalex,2026-09-13T22:43:16.537952+00:00,unique,unique,,,,maybe_fulltext,,"A multi-robot signal is explicit, but the available metadata does not identify a specific TFM coordination axis; full-text inspection is required.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,mobile_robot,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CCE288522BB14,backward,,new_snowball_candidate,,,,,
CDCB7EFD7F76A,Minimizing complexity in controlling a mobile robot population,Minimizing complexity in controlling a mobile robot population,minimizing complexity in controlling a mobile robot population,Maja J. Matarić,Maja J. Matarić,maja j. matarić,2003,2003,,,10.1109/robot.1992.220192,https://doi.org/10.1109/robot.1992.220192,10.1109/robot.1992.220192,,conference-paper,openalex:https://openalex.org/W2117065246,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,198,openalex,2026-09-13T22:43:16.540803+00:00,unique,unique,,,,exclude,no_multi_robot_component,The available metadata describes a single-robot problem without a relevant multi-robot component.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CCE288522BB14,backward,,new_snowball_candidate,,,,,
C5D8B07DC1C4B,Analysis of adaptation and environment,Analysis of adaptation and environment,analysis of adaptation and environment,Ian Horswill,Ian Horswill,ian horswill,1995,1995,Artificial Intelligence,Artificial Intelligence,10.1016/0004-3702(94)00057-8,https://doi.org/10.1016/0004-3702(94)00057-8,10.1016/0004-3702(94)00057-8,,article,openalex:https://openalex.org/W2023811001,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,62,openalex,2026-09-13T22:43:16.543576+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CCE288522BB14,backward,,new_snowball_candidate,,,,,
CB024F2438275,Evaluating success in autonomous multi-robot teams: experiences from ALLIANCE architecture implementations,Evaluating success in autonomous multi-robot teams: experiences from ALLIANCE architecture implementations,evaluating success in autonomous multi robot teams experiences from alliance architecture implementations,Lynne E. Parker,Lynne E. Parker,lynne e. parker,2001,2001,Journal of Experimental & Theoretical Artificial Intelligence,Journal of Experimental & Theoretical Artificial Intelligence,10.1080/09528130121269,https://doi.org/10.1080/09528130121269,10.1080/09528130121269,,article,openalex:https://openalex.org/W1993485135,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,36,openalex,2026-09-13T22:43:16.547332+00:00,unique,unique,,,,maybe_fulltext,,"A multi-robot signal is explicit, but the available metadata does not identify a specific TFM coordination axis; full-text inspection is required.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,mobile_robot,unclear,team,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CCE288522BB14,backward,,new_snowball_candidate,,,,,
C5CC5FA9618EB,Artificial Intelligence Models of Emotion,Artificial Intelligence Models of Emotion,artificial intelligence models of emotion,Rolf Pfeifer,Rolf Pfeifer,rolf pfeifer,1988,1988,,,10.1007/978-94-009-2792-6_12,https://doi.org/10.1007/978-94-009-2792-6_12,10.1007/978-94-009-2792-6_12,,book-chapter,openalex:https://openalex.org/W73738511,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,85,openalex,2026-09-13T22:43:16.551719+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CCE288522BB14,backward,,new_snowball_candidate,,,,,
CE64F439C42BA,Reflective negotiating agents for real-time multisensor target tracking,Reflective negotiating agents for real-time multisensor target tracking,reflective negotiating agents for real time multisensor target tracking,Leen‐Kiat Soh; Costas Tsatsoulis,Leen‐Kiat Soh; Costas Tsatsoulis,leen‐kiat soh; costas tsatsoulis,2001,2001,,,,,,,article,openalex:https://openalex.org/W2108232579,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,72,openalex,2026-09-13T22:43:16.554372+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CCE288522BB14,backward,,new_snowball_candidate,,,,,
C2E96E205C01E,PETEEI,PETEEI,peteei,Magy Seif El‐Nasr; Thomas R. Ioerger; John Yen,Magy Seif El‐Nasr; Thomas R. Ioerger; John Yen,magy seif el‐nasr; thomas r. ioerger; john yen,1999,1999,,,10.1145/301136.301150,https://doi.org/10.1145/301136.301150,10.1145/301136.301150,,conference-paper,openalex:https://openalex.org/W1997427965,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,58,openalex,2026-09-13T22:43:16.557028+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CCE288522BB14,backward,,new_snowball_candidate,,,,,
C52CA60D5E645,Communication in the autonomous and decentralized robot system ACTRESS,Communication in the autonomous and decentralized robot system ACTRESS,communication in the autonomous and decentralized robot system actress,Akihiro Matsumoto; Hajime Asama; Yuji Ishida; Koichi OZAKI; Itaru Endo,Akihiro Matsumoto; Hajime Asama; Yuji Ishida; Koichi OZAKI; Itaru Endo,akihiro matsumoto; hajime asama; yuji ishida; koichi ozaki; itaru endo,2002,2002,,,10.1109/iros.1990.262503,https://doi.org/10.1109/iros.1990.262503,10.1109/iros.1990.262503,,conference-paper,openalex:https://openalex.org/W2109860555,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,58,openalex,2026-09-13T22:43:16.559671+00:00,unique,unique,,,,exclude,no_multi_robot_component,The available metadata describes a single-robot problem without a relevant multi-robot component.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CCE288522BB14,backward,,new_snowball_candidate,,,,,
C7E590CD7A80F,Integration of multiple sensors into a robotic system and its performance evaluation,Integration of multiple sensors into a robotic system and its performance evaluation,integration of multiple sensors into a robotic system and its performance evaluation,Yuan Zheng,Yuan Zheng,yuan zheng,1989,1989,IEEE Transactions on Robotics and Automation,IEEE Transactions on Robotics and Automation,10.1109/70.88083,https://doi.org/10.1109/70.88083,10.1109/70.88083,,article,openalex:https://openalex.org/W2076319705,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,51,openalex,2026-09-13T22:43:16.564365+00:00,unique,unique,,,,exclude,no_multi_robot_component,The available metadata describes a single-robot problem without a relevant multi-robot component.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CCE288522BB14,backward,,new_snowball_candidate,,,,,
C330846BCC799,"Confluence of navigation, communication, and control in distributed spacecraft systems","Confluence of navigation, communication, and control in distributed spacecraft systems",confluence of navigation communication and control in distributed spacecraft systems,Patrick Stadter; A.A. Chacos; R.J. Heins; G. Ty Moore; Eric A. Olsen; M.S. Asher; John Bristow,Patrick Stadter; A.A. Chacos; R.J. Heins; G. Ty Moore; Eric A. Olsen; M.S. Asher; John Bristow,patrick stadter; a.a. chacos; r.j. heins; g. ty moore; eric a. olsen; m.s. asher; john bristow,2002,2002,IEEE Aerospace and Electronic Systems Magazine,IEEE Aerospace and Electronic Systems Magazine,10.1109/62.1001989,https://doi.org/10.1109/62.1001989,10.1109/62.1001989,,article,openalex:https://openalex.org/W2100696585,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,34,openalex,2026-09-13T22:43:16.568284+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination;safety_or_navigation,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CCE288522BB14,backward,,new_snowball_candidate,,,,,
C57EF968801EF,A new architecture for distributed sensor integration,A new architecture for distributed sensor integration,a new architecture for distributed sensor integration,Deepak Nadig; S. Sitharama Iyengar; D.N. Jayasimha,Deepak Nadig; S. Sitharama Iyengar; D.N. Jayasimha,deepak nadig; s. sitharama iyengar; d.n. jayasimha,2002,2002,,,10.1109/secon.1993.465662,https://doi.org/10.1109/secon.1993.465662,10.1109/secon.1993.465662,,conference-paper,openalex:https://openalex.org/W1891959326,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,28,openalex,2026-09-13T22:43:16.571156+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CCE288522BB14,backward,,new_snowball_candidate,,,,,
C331D8FC133B4,A swarm intelligence based approach to the mine detection problem,A swarm intelligence based approach to the mine detection problem,a swarm intelligence based approach to the mine detection problem,M. Vinoth Kumar; Ferat Sahin,M. Vinoth Kumar; Ferat Sahin,m. vinoth kumar; ferat sahin,2003,2003,,,10.1109/icsmc.2002.1176013,https://doi.org/10.1109/icsmc.2002.1176013,10.1109/icsmc.2002.1176013,,conference-paper,openalex:https://openalex.org/W1879961973,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,19,openalex,2026-09-13T22:43:16.573832+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CCE288522BB14,backward,,new_snowball_candidate,,,,,
C165CEA93A82C,Resource scheduling and load balancing in distributed robotic control systems,Resource scheduling and load balancing in distributed robotic control systems,resource scheduling and load balancing in distributed robotic control systems,Colin McMillen; Kristen Stubbs; Paul E. Rybski; S.A. Stoeter; Maria Gini; Nikolaos Papanikolopoulos,Colin McMillen; Kristen Stubbs; Paul E. Rybski; S.A. Stoeter; Maria Gini; Nikolaos Papanikolopoulos,colin mcmillen; kristen stubbs; paul e. rybski; s.a. stoeter; maria gini; nikolaos papanikolopoulos,2003,2003,Robotics and Autonomous Systems,Robotics and Autonomous Systems,10.1016/s0921-8890(03)00075-7,https://doi.org/10.1016/s0921-8890(03)00075-7,10.1016/s0921-8890(03)00075-7,,article,openalex:https://openalex.org/W2007278145,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,11,openalex,2026-09-13T22:43:16.576612+00:00,unique,unique,,,,exclude,no_multi_robot_component,The available metadata describes a single-robot problem without a relevant multi-robot component.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CCE288522BB14,backward,,new_snowball_candidate,,,,,
CFCBC651DF2D3,Sensor Scheduling in Mobile Robots Using Incomplete Information via Min-Conflict With Happiness,Sensor Scheduling in Mobile Robots Using Incomplete Information via Min-Conflict With Happiness,sensor scheduling in mobile robots using incomplete information via min conflict with happiness,A. Gage; Robin R. Murphy,A. Gage; Robin R. Murphy,a. gage; robin r. murphy,2004,2004,IEEE Transactions on Systems Man and Cybernetics Part B (Cybernetics),IEEE Transactions on Systems Man and Cybernetics Part B (Cybernetics),10.1109/tsmcb.2003.817048,https://doi.org/10.1109/tsmcb.2003.817048,10.1109/tsmcb.2003.817048,,article,openalex:https://openalex.org/W2114416260,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,11,openalex,2026-09-13T22:43:16.580683+00:00,unique,unique,,,,maybe_fulltext,,"A multi-robot signal is explicit, but the available metadata does not identify a specific TFM coordination axis; full-text inspection is required.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,planning,unclear,mobile_robot,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CCE288522BB14,backward,,new_snowball_candidate,,,,,
CD27695E530AD,Analyzing teams of cooperating mobile robots,Analyzing teams of cooperating mobile robots,analyzing teams of cooperating mobile robots,Bruce R. Donald; James W. Jennings; Daniela Rus,Bruce R. Donald; James W. Jennings; Daniela Rus,bruce r. donald; james w. jennings; daniela rus,2002,2002,,,10.1109/robot.1994.351185,https://doi.org/10.1109/robot.1994.351185,10.1109/robot.1994.351185,,conference-paper,openalex:https://openalex.org/W1887320802,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,75,openalex,2026-09-13T22:43:16.584011+00:00,unique,unique,,,,maybe_fulltext,,"A multi-robot signal is explicit, but the available metadata does not identify a specific TFM coordination axis; full-text inspection is required.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,mobile_robot,unclear,team,unclear,unclear,unclear,unclear,unclear,unclear,unclear,selected_single_reviewer,maybe_fulltext,none_recorded,codex_agent_manual_pass,,,,CCE288522BB14,backward,,new_snowball_candidate,,,,,
C7C73E4A5DD05,Stagnation recovery behaviours for collective robotics,Stagnation recovery behaviours for collective robotics,stagnation recovery behaviours for collective robotics,C. Ronald Kube; Hong Zhang,C. Ronald Kube; Hong Zhang,c. ronald kube; hong zhang,2002,2002,,,10.1109/iros.1994.407603,https://doi.org/10.1109/iros.1994.407603,10.1109/iros.1994.407603,,conference-paper,openalex:https://openalex.org/W1595992183,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,25,openalex,2026-09-13T22:43:16.587259+00:00,unique,unique,,,,maybe_fulltext,,Topic signal plausible but full-text inspection is required.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,robustness_or_communication,robustness_communication,unclear,unclear,unclear,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,explicit_fault_recovery,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CCE288522BB14,backward,,new_snowball_candidate,,,,,
C440F44AFE578,Optimal auctions revisited,Optimal auctions revisited,optimal auctions revisited,Dov Monderer; Moshe Tennenholtz,Dov Monderer; Moshe Tennenholtz,dov monderer; moshe tennenholtz,2000,2000,Artificial Intelligence,Artificial Intelligence,10.1016/s0004-3702(00)00024-2,https://doi.org/10.1016/s0004-3702(00)00024-2,10.1016/s0004-3702(00)00024-2,,article,openalex:https://openalex.org/W1943899478,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,24,openalex,2026-09-13T22:43:16.590564+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;game_or_distributed_optimization,task_allocation,auction_market,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,explicit_theory_or_guarantee_terms,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CCE288522BB14,backward,,new_snowball_candidate,,,,,
C61B6D4FB0D36,Experiences with an autonomous robot attending AAAI,Experiences with an autonomous robot attending AAAI,experiences with an autonomous robot attending aaai,François Michaud; Jean‐Nicolas Audet; Dominic Létourneau; Luc Lussier; C. Theberge-Turmel; S. Caron,François Michaud; Jean‐Nicolas Audet; Dominic Létourneau; Luc Lussier; C. Theberge-Turmel; S. Caron,françois michaud; jean‐nicolas audet; dominic létourneau; luc lussier; c. theberge-turmel; s. caron,2001,2001,IEEE Intelligent Systems,IEEE Intelligent Systems,10.1109/5254.956078,https://doi.org/10.1109/5254.956078,10.1109/5254.956078,,article,openalex:https://openalex.org/W2106962227,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,26,openalex,2026-09-13T22:43:16.598545+00:00,unique,unique,,,,exclude,no_multi_robot_component,The available metadata describes a single-robot problem without a relevant multi-robot component.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CCE288522BB14,backward,,new_snowball_candidate,,,,,
CF02CE08E854B,Information sharing among multiple robots for cooperation in cellular robotic system,Information sharing among multiple robots for cooperation in cellular robotic system,information sharing among multiple robots for cooperation in cellular robotic system,A.H. Cai; Toshio Fukuda; Fumihito Arai,A.H. Cai; Toshio Fukuda; Fumihito Arai,a.h. cai; toshio fukuda; fumihito arai,2002,2002,,,10.1109/iros.1997.656600,https://doi.org/10.1109/iros.1997.656600,10.1109/iros.1997.656600,,conference-paper,openalex:https://openalex.org/W1918801858,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,18,openalex,2026-09-13T22:43:16.601413+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,unclear,unclear,unclear,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CCE288522BB14,backward,,new_snowball_candidate,,,,,
CAC74929615FD,New data fusion and tracking approaches in multiple targets/distributed sensors network contexts,New data fusion and tracking approaches in multiple targets/distributed sensors network contexts,new data fusion and tracking approaches in multiple targets distributed sensors network contexts,F. Martinerie,F. Martinerie,f. martinerie,1993,1993,IEEE International Conference on Acoustics Speech and Signal Processing,IEEE International Conference on Acoustics Speech and Signal Processing,10.1109/icassp.1993.319102,https://doi.org/10.1109/icassp.1993.319102,10.1109/icassp.1993.319102,,conference-paper,openalex:https://openalex.org/W2118012800,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,5,openalex,2026-09-13T22:43:16.604521+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CCE288522BB14,backward,,new_snowball_candidate,,,,,
CB518820523D1,Communication architecture to support distributed sensors,Communication architecture to support distributed sensors,communication architecture to support distributed sensors,Don Gossink; Jason Scholz; M.C. Gill,Don Gossink; Jason Scholz; M.C. Gill,don gossink; jason scholz; m.c. gill,2002,2002,,,10.1109/acssc.1998.750931,https://doi.org/10.1109/acssc.1998.750931,10.1109/acssc.1998.750931,,conference-paper,openalex:https://openalex.org/W1486684304,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,2,openalex,2026-09-13T22:43:16.607732+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CCE288522BB14,backward,,new_snowball_candidate,,,,,
C8279CEBA0681,Transputer control and sensing architectures for mobile robots,Transputer control and sensing architectures for mobile robots,transputer control and sensing architectures for mobile robots,P.J. Probert; Huosheng Hu,P.J. Probert; Huosheng Hu,p.j. probert; huosheng hu,1990,1990,,,,,,,article,openalex:https://openalex.org/W1942664461,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,2,openalex,2026-09-13T22:43:16.610970+00:00,unique,unique,,,,maybe_fulltext,,"A multi-robot signal is explicit, but the available metadata does not identify a specific TFM coordination axis; full-text inspection is required.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,mobile_robot,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CCE288522BB14,backward,,new_snowball_candidate,,,,,
C1F8029D08422,Environmental exploration: an autonomous sensory systems approach,Environmental exploration: an autonomous sensory systems approach,environmental exploration an autonomous sensory systems approach,Peter Wide; Alessandro Saffiotti; Hans-H. Bothe,Peter Wide; Alessandro Saffiotti; Hans-H. Bothe,peter wide; alessandro saffiotti; hans-h. bothe,1999,1999,IEEE Instrumentation & Measurement Magazine,IEEE Instrumentation & Measurement Magazine,10.1109/5289.783109,https://doi.org/10.1109/5289.783109,10.1109/5289.783109,,article,openalex:https://openalex.org/W2001358256,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,1,openalex,2026-09-13T22:43:16.613776+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CCE288522BB14,backward,,new_snowball_candidate,,,,,
C483ED9B07E60,Path Planning and Control for Modular Self-assembling Robots on Rough Terrain,Path Planning and Control for Modular Self-assembling Robots on Rough Terrain,path planning and control for modular self assembling robots on rough terrain,Haiyuan Li; Haoyu Wang; Bin Zhang; Qinjian Zhang,Haiyuan Li; Haoyu Wang; Bin Zhang; Qinjian Zhang,haiyuan li; haoyu wang; bin zhang; qinjian zhang,2022,2022,2022 IEEE International Conference on Robotics and Biomimetics (ROBIO),2022 IEEE International Conference on Robotics and Biomimetics (ROBIO),10.1109/robio55434.2022.10012016,https://doi.org/10.1109/robio55434.2022.10012016,10.1109/robio55434.2022.10012016,,conference-paper,openalex:https://openalex.org/W4317384052,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_CCE288522BB14,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-13T22:43:16.616532+00:00,unique,unique,,,,exclude,no_multi_robot_component,The available metadata describes a single-robot problem without a relevant multi-robot component.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,safety_or_navigation,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CCE288522BB14,forward,,new_snowball_candidate,,,,,
