timestamp_utc,anchor_candidate_id,anchor_openalex_id,hop,direction,source,candidate_openalex_id,candidate_id,candidate_title,candidate_doi,stage1a_match_candidate_id,discovery_status,topic_relevance,preliminary_screening_decision,notes
2026-09-12T20:41:58.528602+00:00,C20FBE73D7292,W3005448462,one,forward,openalex,W4406736652,CB7C08FBA20A0,A graph reinforcement learning framework for real-time distributed multi-robot task allocation,10.1007/s42401-024-00334-w,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
2026-09-12T20:41:58.530636+00:00,C20FBE73D7292,W3005448462,one,forward,openalex,W4406583589,CCE323687A942,Integrating collision avoidance strategies into multi-robot task allocation for inspection,10.1177/01423312241295828,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
2026-09-12T20:41:58.532614+00:00,C20FBE73D7292,W3005448462,one,forward,openalex,W4413318865,CD7CD6D73CF89,Generation of Critical Information and Sharing Mechanism for Multi-Robot Mission Success,10.1109/access.2025.3600319,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-12T20:41:58.534501+00:00,C20FBE73D7292,W3005448462,one,forward,openalex,W4409992246,C6E20FEF3D3A5,Enhanced CBBA with Multi-Condition Evaluation for Multi-Robot Collaborative Exploration,10.1109/icarce63054.2024.00009,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-12T20:41:58.536280+00:00,C20FBE73D7292,W3005448462,one,forward,openalex,W4404938554,CB7DD3D73E7B9,Comparative study of metaheuristic algorithms in the identification of structural damage in composite beams,10.46223/hcmcoujs.acs.en.15.1.64.2025,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.537737+00:00,C20FBE73D7292,W3005448462,one,forward,openalex,W4405166130,C508DCA76EC3F,"MPPI-based Integrated Task Assignment, Path Planning, and Control for Unmanned Ground Vehicles",10.1007/s12555-024-0543-7,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-12T20:41:58.539385+00:00,C20FBE73D7292,W3005448462,one,forward,openalex,W4405490795,C1A9D15E4DF66,Task Allocation for Heterogeneous Robots in Office Environments Using Large Language Models,10.1109/iciibms62405.2024.10792681,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
2026-09-12T20:41:58.541595+00:00,C20FBE73D7292,W3005448462,one,forward,openalex,W4404387927,CAEB29D206544,A reinforcement learning-enhanced multi-objective iterated greedy algorithm for weeding-robot operation scheduling problems,10.1016/j.eswa.2024.125760,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.543579+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W1601649239,C200AD81C4A8B,The Vehicle Routing Problem,10.1137/1.9780898718515,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.545566+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W2040678783,C59D20A796674,A New Optimization Algorithm for the Vehicle Routing Problem with Time Windows,10.1287/opre.40.2.342,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.547551+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W2050819731,C9B02A8E8D7BB,The multiple traveling salesman problem: an overview of formulations and solution procedures,10.1016/j.omega.2004.10.004,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.548451+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W1971441460,C2532A0E421AE,Methods for task allocation via agent coalition formation,10.1016/s0004-3702(98)00045-9,C2532A0E421AE,already_in_stage1b,relevant_or_plausible,maybe_fulltext,match_method=doi_exact;score=100.0
2026-09-12T20:41:58.550450+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W2007401074,CFFBA7A586C21,Metastrategy simulated annealing and tabu search algorithms for the vehicle routing problem,10.1007/bf02023004,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.551910+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W1980402561,CA00AFE69E057,The dial-a-ride problem: models and algorithms,10.1007/s10479-007-0170-8,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.553185+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W2014369282,C91ED09387460,An approximation algorithm for the generalized assignment problem,10.1007/bf01585178,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.554544+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W2051358678,C7DA1F7433928,A Branch-and-Cut Algorithm for the Dial-a-Ride Problem,10.1287/opre.1060.0283,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.556200+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W2048314949,CC06A5729DBD9,The pickup and delivery problem with time windows,10.1016/0377-2217(91)90319-q,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.557714+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W2035231387,CC2D287E468E7,"Exact algorithms for the vehicle routing problem, based on spanning tree and shortest path relaxations",10.1007/bf01589353,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.559060+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W2031612682,CE94DD2FFDB5E,Scheduling independent tasks to reduce mean finishing time,10.1145/361011.361064,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.560262+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W1832534480,C2921A6F63E87,Coordination for Multi-Robot Exploration and Mapping,,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
2026-09-12T20:41:58.561603+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W2001341021,CA04C67ACA381,Set Partitioning: A survey,10.1137/1018115,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.563095+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W2013031437,C2E87FF000120,A parallel route building algorithm for the vehicle routing and scheduling problem with time windows,10.1016/0377-2217(93)90221-8,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.563673+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W1967965037,CB2FD1B8520EC,The Home Care Crew Scheduling Problem: Preference-based visit clustering and temporal dependencies,10.1016/j.ejor.2011.10.048,CB2FD1B8520EC,already_in_stage1b,not_relevant_under_v1,exclude,match_method=doi_exact;score=100.0
2026-09-12T20:41:58.565116+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W1552111937,C7EB8F7EB67FA,Combined vehicle routing and scheduling with temporal precedence and synchronization constraints,10.1016/j.ejor.2007.07.033,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.566468+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W1973565128,CCF9645B83E00,2-Path Cuts for the Vehicle Routing Problem with Time Windows,10.1287/trsc.33.1.101,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.567821+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W132615951,C4F52459AAEDC,1. An Overview of Vehicle Routing Problems,10.1137/1.9780898718515.ch1,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.568315+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W1594393406,CB38BB6A5CF85,M+: a scheme for multi-robot cooperation through negotiated task allocation and achievement,10.1109/robot.1999.772530,CB38BB6A5CF85,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-12T20:41:58.569764+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W1965089786,C2A89DE68F319,Parallel Tabu search heuristics for the dynamic multi-vehicle dial-a-ride problem,10.1016/j.parco.2003.12.001,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.570958+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W1595882479,CE2FCCC3FF19C,6. Metaheuristics for the Capacitated VRP,10.1137/1.9780898718515.ch6,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.573584+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W1987132101,CA7004C4DCB72,Heuristic Algorithms for the Handicapped Persons Transportation Problem,10.1287/trsc.31.1.60,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.575676+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W1522982136,C07B0D615406B,Dynamic control of plans with temporal uncertainty,,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.577774+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W2047890429,CFB0EFF123EF1,A parallel tabu search heuristic for the vehicle routing problem with time windows,10.1016/s0968-090x(97)00005-3,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.578591+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W1950636128,CFE80E994AC44,Coalition formation with spatial and temporal constraints,10.5555/1838186.1838191,CFE80E994AC44,already_in_stage1b,relevant_or_plausible,maybe_fulltext,match_method=doi_exact;score=100.0
2026-09-12T20:41:58.580492+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W1487871107,C482C98418F17,5. Classical Heuristics for the Capacitated VRP,10.1137/1.9780898718515.ch5,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.582326+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W173758486,CDFA28452CD71,Task allocation via coalition formation among autonomous agents,,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-12T20:41:58.584274+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W2001944236,C96EB6706BC55,Vehicle Routing with Time Windows: Two Optimization Algorithms,10.1287/opre.45.3.488,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.585973+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W1986867012,CB09A0EBA6B6D,The savings algorithm for the vehicle routing problem,10.1016/0377-2217(88)90154-3,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.587304+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W2017577149,CF281AD3A9CCA,A Computational Modification to the Savings Method of Vehicle Scheduling,10.1057/jors.1970.52,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.588628+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W1972646085,CDEB4F29C5579,A Request Clustering Algorithm for Door-to-Door Handicapped Transportation,10.1287/trsc.29.1.63,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.590298+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W1497640433,C32E23B86AE0C,9. VRP with Pickup and Delivery,10.1137/1.9780898718515.ch9,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.591998+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W2005969524,CE7A7FD324CAF,The vehicle routing problem with time windows and temporal dependencies,10.1002/net.20472,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.593575+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W42384017,CBD6C61E1C090,Heterogeneous multirobot coordination with spatial and temporal constraints,,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
2026-09-12T20:41:58.595216+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W1985854448,C118569DAA8A8,Distributed management of flexible times schedules,10.1145/1329125.1329215,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.596830+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W1505473261,C16FAC7BCC956,8. VRP with Backhauls,10.1137/1.9780898718515.ch8,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.598212+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W134369107,C05A67C67CDB1,Sequential bundle-bid single-sale auction algorithms for decentralized control,,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-12T20:41:58.599593+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W1983148611,C7C595BC3616A,A personnel assignment problem,10.1016/0196-6774(84)90043-9,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.601057+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W1676141733,CE7B529870CE2,Distributed coordination of mobile agent teams: the advantage of planning ahead,10.5555/1838206.1838380,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.602388+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W90525255,C386A1931D874,Large Scale Multi-Vehicle Dial-a-Ride Problems,,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.603936+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W92675384,C2EE821AB4FCE,4. Set-Covering-Based Algorithms for the Capacitated VRP,10.1137/1.9780898718515.ch4,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.606022+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W1976231547,C4C2DF36B391D,Traveling salesman path problems,10.1007/s10107-006-0046-8,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.608781+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W1552645109,C6F1DDA6A5474,Plays as Effective Multiagent Plans Enabling Opponent-Adaptive Play Selection,10.1184/r1/6558128,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.610195+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W1484665340,CFFA76C34BCF2,A tabu search heuristic for the single vehicle pickup and delivery problem with time windows,10.1023/a:1012204504849,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.611611+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W1983847461,CDBB05178D574,Minimizing makespan in a multimode multiprocessor shop scheduling problem,10.1002/(sici)1520-6750(199912)46:8<893::aid-nav2>3.0.co;2-7,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.613005+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W1524613043,C20EEF4592927,A market-based framework for tightly-coupled planned coordination in multirobot teams,,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
2026-09-12T20:41:58.614637+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W213027254,CD1A11F2C65AC,Continuous-Field Path Planning with Constrained Path-Dependent State Variables,10.1184/r1/6552401,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.616057+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W2050088783,C8C2AD0EF6E06,An Exact Solution Method for the MTSP,10.1057/jors.1989.73,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.617299+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W110737430,CF6ABD5A17D47,An Algorithm for Mini-Clustering in Handicapped Transport,,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.618573+00:00,CD3F5AE83E98C,W2107469507,one,backward,openalex,W1487486353,C04171A79D15B,Multi-Agent Negotiation using Combinatorial Auctions with Precedence Constraints,,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-12T20:41:58.619938+00:00,CD3F5AE83E98C,W2107469507,one,forward,openalex,W4412561886,C471C97D60AF4,Multi-robot Task Allocation with Complex Dependencies—A Branch-and-Price Approach,10.1007/978-3-031-58405-3_1,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
2026-09-12T20:41:58.621407+00:00,CD3F5AE83E98C,W2107469507,one,forward,openalex,W4403420638,C48E8441F119A,Toward Parallel Task Allocation in Multi-Robot Environment Based on Auction Mechanism with Deadlock Constrains,10.1109/iiai-aai63651.2024.00142,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
2026-09-12T20:41:58.623149+00:00,CD3F5AE83E98C,W2107469507,one,forward,openalex,W4398172795,C7A4D9D57B954,A distributed multi-robot task allocation method for time-constrained dynamic collective transport,10.1016/j.robot.2024.104722,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
2026-09-12T20:41:58.625018+00:00,CD3F5AE83E98C,W2107469507,one,forward,openalex,W4398249528,C120BB21DF6B4,Distributed Allocation and Scheduling of Tasks With Cross-Schedule Dependencies for Heterogeneous Multi-Robot Teams,10.1109/access.2024.3404823,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
2026-09-12T20:41:58.627032+00:00,CD3F5AE83E98C,W2107469507,one,forward,openalex,W4394628373,C6365F8118DEA,Parallel Task Allocation in Multi-Robot Environment Under Uncertainty Based on Auction Mechanism,10.1109/iiai-aai-winter61682.2023.00026,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
2026-09-12T20:41:58.628668+00:00,CD3F5AE83E98C,W2107469507,one,forward,openalex,W4387681930,C0584DF8C0ED6,Structured Ecological Cultivation With Autonomous Robots in Agriculture: Toward a Fully Autonomous Robotic Indoor Farming System,10.1109/mra.2023.3315934,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.630229+00:00,CD3F5AE83E98C,W2107469507,one,forward,openalex,W3200874089,C822E18710195,Distributed Mission Planning of Complex Tasks for Heterogeneous Multi-Robot Teams,10.48550/arxiv.2109.10106,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
2026-09-12T20:41:58.632071+00:00,CD3F5AE83E98C,W2107469507,one,forward,openalex,W3198264347,C666BA5A274C6,Distributed Allocation and Scheduling of Tasks with Cross-Schedule Dependencies for Heterogeneous Multi-Robot Teams,10.48550/arxiv.2109.03089,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
2026-09-12T20:41:58.633297+00:00,CD3F5AE83E98C,W2107469507,one,forward,openalex,W3157966438,CD9C08FD2C4A8,Multi-Agent Routing and Scheduling Through Coalition Formation,10.48550/arxiv.2105.00451,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
2026-09-12T20:41:58.634934+00:00,CD3F5AE83E98C,W2107469507,one,forward,openalex,W3138187926,C57D2CD295BB2,Anytime and Efficient Multi-agent Coordination for Disaster Response,10.1007/s42979-021-00523-w,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-12T20:41:58.636392+00:00,CD3F5AE83E98C,W2107469507,one,forward,openalex,W3112080259,C75382BCA64AA,Generosity-Based Schedule Deconfliction in Communication-Limited Environments,10.1007/s10846-020-01294-x,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.637716+00:00,CD3F5AE83E98C,W2107469507,one,forward,openalex,W3022826494,C61F3AAF823A5,Multi-Robot Task Allocation and Scheduling Considering Cooperative Tasks and Precedence Constraints,10.1109/smc42975.2020.9283215,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
2026-09-12T20:41:58.639778+00:00,CD3F5AE83E98C,W2107469507,one,forward,openalex,W3007556850,CEC9D2870E927,Yard crane and AGV scheduling in automated container terminal: A multi-robot task allocation framework,10.1016/j.trc.2020.02.012,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
2026-09-12T20:41:58.642137+00:00,CD3F5AE83E98C,W2107469507,one,forward,openalex,W3013986085,C06C41AFDC1F1,Anytime and Efficient Coalition Formation with Spatial and Temporal Constraints,10.1007/978-3-030-66412-1_38,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-12T20:41:58.643549+00:00,CD3F5AE83E98C,W2107469507,one,forward,openalex,W2972650779,CBE18E767463B,FA–QABC–MRTA: a solution for solving the multi-robot task allocation problem,10.1007/s11370-019-00291-w,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
2026-09-12T20:41:58.644803+00:00,CD3F5AE83E98C,W2107469507,one,forward,openalex,W2973397728,C55DFC51DAA27,Conflict Resolution for Heterogeneous Teams in Communication-limited Environments: A Generous Agent Approach,10.1109/coase.2019.8843021,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.646015+00:00,CD3F5AE83E98C,W2107469507,one,forward,openalex,W2949064563,C335D027CB830,Personalized Apprenticeship Learning from Heterogeneous Decision-Makers.,,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.647264+00:00,CD3F5AE83E98C,W2107469507,one,forward,openalex,W3093964511,C3106CB4444EA,Interpretable and Personalized Apprenticeship Scheduling: Learning Interpretable Scheduling Policies from Heterogeneous User Demonstrations,10.48550/arxiv.1906.06397,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.647646+00:00,CD3F5AE83E98C,W2107469507,one,forward,openalex,W2942394565,CF1B86C7C2CEE,A distributed method for dynamic multi-robot task allocation problems with critical time constraints,10.1016/j.robot.2019.04.012,CF1B86C7C2CEE,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-12T20:41:58.648808+00:00,CD3F5AE83E98C,W2107469507,one,forward,openalex,W2802779358,C68BB63FA65C5,Agent‐based simulation framework and consensus algorithm for observing systems with adaptive modularity,10.1002/sys.21433,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-12T20:41:58.649258+00:00,CD3F5AE83E98C,W2107469507,one,forward,openalex,W2786533237,CB227066FEB0E,Fast Scheduling of Robot Teams Performing Tasks With Temporospatial Constraints,10.1109/tro.2018.2795034,CB227066FEB0E,already_in_stage1b,relevant_or_plausible,maybe_fulltext,match_method=doi_exact;score=100.0
2026-09-12T20:41:58.650431+00:00,CD3F5AE83E98C,W2107469507,one,forward,openalex,W2793030468,C8017BDCF0FCA,Optimizing Makespan and Ergonomics in Integrating Collaborative Robots Into Manufacturing Processes,10.1109/tase.2018.2789820,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-12T20:41:58.651602+00:00,CD3F5AE83E98C,W2107469507,one,forward,openalex,W2797358850,C8EE8FED1A218,FA-SETPOWER-MRTA: A Solution for Solving the Multi-Robot Task Allocation Problem,10.1007/978-3-319-89743-1_28,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
2026-09-12T20:41:58.651706+00:00,CD3F5AE83E98C,W2107469507,one,forward,openalex,W2591473830,C9A98F3EFEE56,Decentralized allocation of tasks with temporal and precedence constraints to a team of robots,10.1109/simpar.2016.7862396,C9A98F3EFEE56,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-12T20:41:58.652158+00:00,CD3F5AE83E98C,W2107469507,one,forward,openalex,W2537545174,C79E45398E38A,A taxonomy for task allocation problems with temporal and ordering constraints,10.1016/j.robot.2016.10.008,C79E45398E38A,already_in_stage1b,relevant_or_plausible,maybe_fulltext,match_method=doi_exact;score=100.0
2026-09-12T20:41:58.652651+00:00,C1E34C4925F5C,W4385155193,one,backward,openalex,W2222512263,CA79A1A1447E3,The Hungarian method for the assignment problem,10.1002/nav.3800020109,CA79A1A1447E3,already_in_stage1b,not_relevant_under_v1,exclude,match_method=doi_exact;score=100.0
2026-09-12T20:41:58.653814+00:00,C1E34C4925F5C,W4385155193,one,backward,openalex,W2141461755,CC5D006DFABC6,Algorithms for the Assignment and Transportation Problems,10.1137/0105003,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.655018+00:00,C1E34C4925F5C,W4385155193,one,backward,openalex,W2069323107,CE35123E7111B,Combinatorial optimization:Algorithms and complexity,10.1109/tassp.1984.1164450,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.657052+00:00,C1E34C4925F5C,W4385155193,one,backward,openalex,W2004617458,C93F3C8DCABCB,Metaheuristics in combinatorial optimization,10.1145/937503.937505,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.657769+00:00,C1E34C4925F5C,W4385155193,one,backward,openalex,W2157488300,C826369480662,A Formal Analysis and Taxonomy of Task Allocation in Multi-Robot Systems,10.1177/0278364904045564,C826369480662,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-12T20:41:58.658231+00:00,C1E34C4925F5C,W4385155193,one,backward,openalex,W2137714578,CF1EAD312F701,ALLIANCE: an architecture for fault tolerant multirobot cooperation,10.1109/70.681242,CF1EAD312F701,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-12T20:41:58.658916+00:00,C1E34C4925F5C,W4385155193,one,backward,openalex,W2050819731,C9B02A8E8D7BB,The multiple traveling salesman problem: an overview of formulations and solution procedures,10.1016/j.omega.2004.10.004,C9B02A8E8D7BB,already_in_stage1b,not_relevant_under_v1,exclude,match_method=doi_exact;score=100.0
2026-09-12T20:41:58.658982+00:00,C1E34C4925F5C,W4385155193,one,backward,openalex,W2142544818,C4B439BC6A12D,Consensus-Based Decentralized Auctions for Robust Task Allocation,10.1109/tro.2009.2022423,C4B439BC6A12D,already_in_stage1b,relevant_or_plausible,maybe_fulltext,match_method=doi_exact;score=100.0
2026-09-12T20:41:58.659585+00:00,C1E34C4925F5C,W4385155193,one,backward,openalex,W2113257089,C1F9F6F71FB03,Sold!: auction methods for multirobot coordination,10.1109/tra.2002.803462,C1F9F6F71FB03,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-12T20:41:58.660093+00:00,C1E34C4925F5C,W4385155193,one,backward,openalex,W2144827113,C8AD2678DBB24,Market-Based Multirobot Coordination: A Survey and Analysis,10.1109/jproc.2006.876939,C8AD2678DBB24,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-12T20:41:58.661332+00:00,C1E34C4925F5C,W4385155193,one,backward,openalex,W1964317936,C0833EA3C670C,A survey of recent research on location-routing problems,10.1016/j.ejor.2014.01.005,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-12T20:41:58.661906+00:00,C1E34C4925F5C,W4385155193,one,backward,openalex,W1972391046,C1C7038247100,A comprehensive taxonomy for multi-robot task allocation,10.1177/0278364913496484,C1C7038247100,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-12T20:41:58.662416+00:00,C1E34C4925F5C,W4385155193,one,backward,openalex,W1963938442,CCA77A4E2710B,The team orienteering problem,10.1016/0377-2217(94)00289-4,CCA77A4E2710B,already_in_stage1b,not_relevant_under_v1,exclude,match_method=doi_exact;score=100.0
