candidate_id,attempt,url,source,access_route,http_status,outcome,bytes,mime_type,message,elapsed_ms,timestamp_utc
CDC8254E6706A,0,http://xplorestaging.ieee.org/ielx7/6221021/9325575/08611289.pdf?arnumber=8611289,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:33:57.968998+00:00
CBC46F50D7147,0,https://link.springer.com/content/pdf/10.1023/A:1008814708459.pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:33:59.270321+00:00
C408473F9FC6A,0,https://journals.sagepub.com/doi/pdf/10.1177/0278364906065378,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:00.147243+00:00
CA593E3457FAB,0,https://journals.sagepub.com/doi/full-xml/10.1177/0278364913515307,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:01.845995+00:00
CA593E3457FAB,0,https://journals.sagepub.com/doi/pdf/10.1177/0278364913515307,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:01.845995+00:00
CB0896E8E7F0E,0,http://xplorestaging.ieee.org/ielx7/7128761/7138973/07139863.pdf?arnumber=7139863,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:03.351526+00:00
C338B710ADB6A,0,https://api.elsevier.com/content/article/PII:S092188901300095X?httpAccept=text/plain,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:05.325653+00:00
C338B710ADB6A,0,https://api.elsevier.com/content/article/PII:S092188901300095X?httpAccept=text/xml,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:05.325653+00:00
C23321E2E41F3,0,http://link.springer.com/content/pdf/10.1007/3-540-44568-4_2,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:07.174471+00:00
C192B5B59DFB3,0,http://xplorestaging.ieee.org/ielx7/7126877/7148334/07148524.pdf?arnumber=7148524,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:08.218583+00:00
C1E9E3855712E,0,http://link.springer.com/content/pdf/10.1007/11552246_13,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:09.766385+00:00
C6A69C90351AA,0,http://xplorestaging.ieee.org/ielx5/5501116/5509124/05509993.pdf?arnumber=5509993,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:10.926389+00:00
C840E0F305525,0,https://api.elsevier.com/content/article/PII:S092188901100011X?httpAccept=text/plain,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:12.858974+00:00
C840E0F305525,0,https://api.elsevier.com/content/article/PII:S092188901100011X?httpAccept=text/xml,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:12.858974+00:00
CA707C5881034,0,http://oa.upm.es/21243/,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:15.193646+00:00
C959B826CC1F5,0,http://xplorestaging.ieee.org/ielx7/6599416/6632775/06632825.pdf?arnumber=6632825,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:16.166089+00:00
CEF5847D8E8F1,0,http://xplorestaging.ieee.org/ielx3/3951/11431/00525645.pdf?arnumber=525645,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:17.789874+00:00
C54230CF75E44,0,http://xplorestaging.ieee.org/ielx5/7440/20223/00934381.pdf?arnumber=934381,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:18.968883+00:00
CE9B5194F1180,0,http://xplorestaging.ieee.org/ielx5/9577/30276/01389594.pdf?arnumber=1389594,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:19.987428+00:00
CDE37C2FC4D88,0,https://api.elsevier.com/content/article/PII:S0925231214009242?httpAccept=text/plain,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:22.391057+00:00
CDE37C2FC4D88,0,https://api.elsevier.com/content/article/PII:S0925231214009242?httpAccept=text/xml,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:22.391057+00:00
CBE1688409104,0,http://xplorestaging.ieee.org/ielx5/9126/29022/01307448.pdf?arnumber=1307448,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:23.448693+00:00
CB21936FFD601,0,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.704.5029,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:39.753279+00:00
CB21936FFD601,0,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.711.3993,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:39.753279+00:00
CB21936FFD601,0,https://doi.org/10.1109/is.2012.6335251,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:39.753279+00:00
CB21936FFD601,0,https://hal.science/hal-02316406v1/document,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:39.753279+00:00
C800A2A635C33,0,http://xplorestaging.ieee.org/ielx7/7128761/7138973/07139955.pdf?arnumber=7139955,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:40.750768+00:00
CFF00F1003C6D,0,http://xplorestaging.ieee.org/ielx5/6233112/6242916/06244022.pdf?arnumber=6244022,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:41.994404+00:00
CA3A57A7192C4,0,http://link.springer.com/content/pdf/10.1007/978-3-642-20217-9_27,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:45.634922+00:00
C1E0CF3627C14,0,http://link.springer.com/content/pdf/10.1007/3-540-48119-2_14,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:48.635376+00:00
C292F161C5A64,0,http://link.springer.com/content/pdf/10.1007/978-4-431-65941-9_17.pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:50.008332+00:00
CBA3778710D4C,0,https://link.springer.com/content/pdf/10.1007/BFb0035194,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:51.608181+00:00
CAE2BDFE207E9,0,http://link.springer.com/content/pdf/10.1007/978-4-431-65941-9_16.pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:53.299896+00:00
CB3A968E3DD24,0,http://xplorestaging.ieee.org/ielx5/8811/27880/01244622.pdf?arnumber=1244622,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:54.948153+00:00
CD2039684761C,0,http://xplorestaging.ieee.org/ielx5/6503/17356/00801131.pdf?arnumber=801131,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:56.550992+00:00
CEFD7C8AAFD1D,0,http://xplorestaging.ieee.org/ielx2/3225/9177/00409906.pdf?arnumber=409906,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:57.649906+00:00
C2C39A78D55AD,0,http://link.springer.com/content/pdf/10.1007/978-4-431-65941-9_18.pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:34:59.146474+00:00
CD63122A5F116,0,http://xplorestaging.ieee.org/ielx5/70/22928/01067988.pdf?arnumber=1067988,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:35:00.696693+00:00
C34D66FD9B816,0,https://doi.org/10.1007/s10846-026-02404-x,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:35:01.597652+00:00
CB519E50A7942,0,https://doi.org/10.1016/j.rico.2026.100745,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:35:03.342399+00:00
C2A4C241C5C92,0,http://xplorestaging.ieee.org/ielx8/11563989/11565068/11565365.pdf?arnumber=11565365,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:35:04.810648+00:00
C92D77FC2D721,0,https://journals-sol.sbc.org.br/index.php/reic/article/download/7176/3922,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:35:11.854901+00:00
C5586A15723BD,0,https://www.mdpi.com/2076-3417/16/7/3600/pdf?version=1775569268,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:35:14.730926+00:00
C5586A15723BD,0,https://doaj.org/article/80892d39d7fa4e6a987da9a8dcad4ca9,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:35:14.730926+00:00
C5586A15723BD,0,https://doi.org/10.3390/app16073600,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:35:14.730926+00:00
C864CB0643301,0,https://doaj.org/article/5d635fb8a3304d5d8a7eff84408bbe7c,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:35:17.331287+00:00
C864CB0643301,0,https://doi.org/10.3390/drones10040232,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:35:17.331287+00:00
CC6A105ED3EA4,0,https://doi.org/10.1088/2631-8695/ae50ad,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:35:20.210868+00:00
C117CF74D4716,0,https://link.springer.com/content/pdf/10.1007/978-3-032-11791-5_33,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:35:21.730205+00:00
CADD0FA582124,0,https://link.springer.com/content/pdf/10.1007/978-3-032-22292-3_29,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:35:23.358315+00:00
CB1C2C6018338,0,http://xplorestaging.ieee.org/ielx8/7782633/11370312/11556226.pdf?arnumber=11556226,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:35:24.764988+00:00
CD32B733F3A7D,0,https://doaj.org/article/a9671f7069c54bd6b4ca9a34fccd1ae6,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:35:27.449232+00:00
CD32B733F3A7D,0,https://doi.org/10.1109/access.2026.3723185,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:35:27.449232+00:00
C883322E7C26C,0,http://hdl.handle.net/10044/1/62734,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:36:01.108823+00:00
C883322E7C26C,0,http://hdl.handle.net/10149/621812,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:36:01.108823+00:00
C883322E7C26C,0,https://doi.org/10.1109/wf-iot.2016.7845517,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:36:01.108823+00:00
C883322E7C26C,0,https://research.tees.ac.uk/en/publications/8dbf09bc-2c32-4e17-9237-2eae91729f67,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:36:01.108823+00:00
CD243EB66DFE9,0,https://arxiv.org/pdf/1808.00490,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:36:04.301541+00:00
C7AA66F0CC8AB,0,http://bura.brunel.ac.uk/bitstream/2438/20259/2/FullText.pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:36:15.806944+00:00
CFD37258434D9,0,https://arxiv.org/pdf/1905.05217,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:36:16.470458+00:00
CD3234DECF563,0,http://xplorestaging.ieee.org/ielx7/71/7383375/07051215.pdf?arnumber=7051215,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:36:18.134313+00:00
C76544AA5A029,0,https://arxiv.org/pdf/2002.06215,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:36:21.706362+00:00
C87C6F0F5E71B,0,https://api.elsevier.com/content/article/PII:S0743731506001432?httpAccept=text/plain,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:36:24.336877+00:00
C87C6F0F5E71B,0,https://api.elsevier.com/content/article/PII:S0743731506001432?httpAccept=text/xml,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:36:24.336877+00:00
CAF7131D3E002,0,https://arxiv.org/pdf/2001.03929,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:36:26.550836+00:00
C1B75D14892A4,0,https://api.elsevier.com/content/article/PII:S0957417408005034?httpAccept=text/plain,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:36:28.476005+00:00
C1B75D14892A4,0,https://api.elsevier.com/content/article/PII:S0957417408005034?httpAccept=text/xml,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:36:28.476005+00:00
C0AD50456ED15,0,https://link.springer.com/content/pdf/10.1007/s40866-018-0052-y.pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:36:31.952445+00:00
C707603D73D65,0,https://arxiv.org/pdf/1909.02682,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:36:34.575381+00:00
C019EB785A3A4,0,https://api.elsevier.com/content/article/PII:S1389128626007413?httpAccept=text/plain,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:36:36.841934+00:00
C019EB785A3A4,0,https://api.elsevier.com/content/article/PII:S1389128626007413?httpAccept=text/xml,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:36:36.841934+00:00
C043550553C11,0,https://link.springer.com/content/pdf/10.1007/s10791-026-10499-x.pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:36:41.577690+00:00
C7DEDA979D613,0,https://www.nature.com/articles/s43247-026-03962-6.pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:36:43.619051+00:00
C1374B353B7A5,0,https://api.elsevier.com/content/article/PII:S2214209626000720?httpAccept=text/plain,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:36:45.685865+00:00
C1374B353B7A5,0,https://api.elsevier.com/content/article/PII:S2214209626000720?httpAccept=text/xml,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:36:45.685865+00:00
C44BF69BB2371,0,https://link.springer.com/content/pdf/10.1007/s12597-026-01243-6.pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:36:47.277902+00:00
C9CF21CD49CEA,0,https://api.elsevier.com/content/article/PII:S0921889026003490?httpAccept=text/plain,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:36:51.938319+00:00
C9CF21CD49CEA,0,https://api.elsevier.com/content/article/PII:S0921889026003490?httpAccept=text/xml,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:36:51.938319+00:00
CD9056FE02876,0,https://www.worldscientific.com/doi/pdf/10.1142/S0218001426590330,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:36:53.043117+00:00
CE56C1D6A8F6F,0,https://doi.org/10.1145/3795095.3805146,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:36:54.217359+00:00
CEAD0DEAAB091,0,https://doi.org/10.48175/ijarsct-37367,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:36:59.041527+00:00
CAA3C1C64A429,0,http://xplorestaging.ieee.org/ielx8/11632282/11631803/11632571.pdf?arnumber=11632571,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:37:00.239070+00:00
C20496EC2E808,0,http://xplorestaging.ieee.org/ielx8/11661598/11662351/11662352.pdf?arnumber=11662352,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:37:01.277290+00:00
CF9E3FDF84778,0,https://ms.copernicus.org/articles/17/671/2026/ms-17-671-2026.pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:37:05.066621+00:00
CC5BAA189BFA4,0,http://link.springer.com/content/pdf/10.1007/BF00735341.pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:37:09.305744+00:00
CC5BAA189BFA4,0,http://link.springer.com/article/10.1007/BF00735341/fulltext.html,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:37:09.305744+00:00
CC5BAA189BFA4,0,http://link.springer.com/content/pdf/10.1007/BF00735341,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:37:09.305744+00:00
CD0C4805D863E,0,http://link.springer.com/content/pdf/10.1007/BF00240651.pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:37:11.071529+00:00
C2BAC81D6898B,0,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.138.370,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:37:32.885368+00:00
C2BAC81D6898B,0,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.19.4554,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:37:32.885368+00:00
C2BAC81D6898B,0,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.80.5690,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:37:32.885368+00:00
C2BAC81D6898B,0,https://doi.org/10.1016/s0921-8890(97)00033-x,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:37:32.885368+00:00
C2BAC81D6898B,0,https://dspace.library.uu.nl/handle/1874/18349,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:37:32.885368+00:00
C07C4B22A3D43,0,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2F(SICI)1097-4563(199603)13:3%3C127::AID-ROB1%3E3.0.CO,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:37:35.228383+00:00
C07C4B22A3D43,0,2-U,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:37:35.228383+00:00
C07C4B22A3D43,0,https://onlinelibrary.wiley.com/doi/full/10.1002/(SICI)1097-4563(199603)13:3%3C127::AID-ROB1%3E3.0.CO,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:37:35.228383+00:00
C07C4B22A3D43,0,2-U,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:37:35.228383+00:00
CED10661BE3A0,0,http://link.springer.com/content/pdf/10.1007/978-4-431-35873-2_39.pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:37:36.932660+00:00
C7748341199FB,0,https://link.springer.com/content/pdf/10.1023/A:1020598107671.pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:37:38.329854+00:00
C4C868FAE3C37,0,http://link.springer.com/content/pdf/10.1007/3-540-45118-8_33.pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:37:39.846862+00:00
C2F91E5E11EC4,0,https://journals.sagepub.com/doi/pdf/10.1243/095965105X9470,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:37:40.966032+00:00
C026C1F31E643,0,http://link.springer.com/content/pdf/10.1007/10992388_1,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:37:42.690555+00:00
CC79E491E2C0A,0,http://xplorestaging.ieee.org/ielx5/5/35292/01677950.pdf?arnumber=1677950,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:37:44.377934+00:00
CC0DB6B4E5E7B,0,http://xplorestaging.ieee.org/ielx5/10495/33250/01570374.pdf?arnumber=1570374,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:37:45.413536+00:00
CCE63F5ADFDBC,0,http://xplorestaging.ieee.org/ielx3/4495/12997/00594222.pdf?arnumber=594222,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:37:46.749912+00:00
C6CB698DEDBF4,0,http://xplorestaging.ieee.org/ielx1/56/816/00020433.pdf?arnumber=20433,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:37:47.647132+00:00
C80B76CD0200A,0,http://link.springer.com/content/pdf/10.1007/978-3-642-72198-4_5.pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:37:49.650910+00:00
C4DBDF4342B7B,0,https://api.elsevier.com/content/article/PII:S0921889099000482?httpAccept=text/plain,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:37:55.075091+00:00
C4DBDF4342B7B,0,https://api.elsevier.com/content/article/PII:S0921889099000482?httpAccept=text/xml,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:37:55.075091+00:00
C89802BB9705F,0,https://digital.library.unt.edu/ark:/67531/metadc688404/m2/1/high_res_d/32500.pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:38:18.111078+00:00
C89802BB9705F,0,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.14.755,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:38:18.111078+00:00
C89802BB9705F,0,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.52.5570,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:38:18.111078+00:00
C89802BB9705F,0,https://digital.library.unt.edu/ark:/67531/metadc675941/,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:38:18.111078+00:00
C89802BB9705F,0,https://digital.library.unt.edu/ark:/67531/metadc688404/,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:38:18.111078+00:00
