study,seed,N,N_original,K,M,size_N_plus_M,matrix_elements,rho_M_over_N,requested_delta,observed_delta,capacity_delta,quota_mode,spatial_mode,capacity_mode,treatment,failure_count,failed_robot_was_assigned,total_capacity_kg,total_demand_kg,capacity_mean_kg,capacity_std_kg,capacity_cv,capacity_min_kg,capacity_max_kg,quota_cv,quota_asymmetry_cv,distance_matrix_asymmetry_cv,structurally_feasible,milp_feasible,mission_feasible,milp_complete_load_fraction,milp_missing_load_count,milp_optimal,milp_status,milp_message,milp_mip_gap,milp_node_count,milp_assigned_robot_count,milp_idle_robot_count,milp_robot_utilization,milp_idle_fraction,milp_total_distance,milp_mean_distance_per_assigned_robot,milp_normalized_mean_distance_per_assigned_robot,milp_distance_per_nominal_slot,milp_normalized_distance_p95,milp_assignment_distance_p50,milp_assignment_distance_p95,milp_assignment_distance_max,milp_assignment_distance_std,milp_assignment_distance_cv,milp_assignment_distance_gini,milp_assignment_distance_jain,milp_normalized_assignment_distance_max,milp_load_mean_distance_cv,milp_total_excess_kg,milp_objective_value,milp_matrix_bytes,milp_binary_variable_count,milp_constraint_count,milp_solver_wall_ns,milp_total_wall_ns,milp_total_cpu_ns,milp_matrix_wall_ns,milp_model_wall_ns,milp_post_wall_ns,milp_solver_ns_per_binary_variable,hungarian_feasible,hungarian_coverage,hungarian_assigned_robot_count,hungarian_total_distance,hungarian_mean_distance_per_slot,hungarian_normalized_distance_p95,hungarian_solver_wall_ns,hungarian_total_wall_ns,hungarian_matrix_bytes,both_feasible,same_capacity_model,milp_to_hungarian_distance_ratio,milp_minus_hungarian_assigned_robots,milp_to_hungarian_solver_ratio,base_milp_total_distance,relative_distance_increase,assignment_churn,failure_rate,recovery_feasible,central_logical_messages,central_communication_bytes,central_communication_rounds,retry_messages,nonresponding_count
balance,1921542105,780,780,7,20,800,5460,0.02564102564102564,0.95,0.95,0.9614502147082467,symmetric,uniform,homogeneous,none,0,False,3900.0,76.64949204953467,5.0,0.0,0.0,5.0,5.0,0.12247448713915891,0.12247448713915891,0.46225396056473345,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,760,0.02564102564102564,0.9743589743589743,61.465540729810925,3.073277036490546,0.021731350329673618,3.073277036490546,0.03238092379506062,3.488933999554013,4.57935415931444,4.863866898787975,1.08184020707668,0.3520151923277509,0.18850497443605474,0.8897472413952783,0.0343927326692176,0.23855445800029057,23.35050795046532,67.32316771742725,243504,5460,794,385947200,396463100,421875000,439100,6925200,2047100,70686.30036630036,True,1.0,20,61.465540729810925,3.073277036490546,0.03238092379506062,135700,19893400,124800,True,True,1.0,0,2844.1208548268237,nan,nan,nan,0.0,True,800,78813,2,0,0
asymmetry,2595176108,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.29750217351486763,symmetric,uniform,homogeneous,none,0,False,150.0,81.21348551371996,5.0,0.0,0.0,5.0,5.0,0.12247448713915893,0.12247448713915893,0.5002484160954939,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,278.368011648298,13.9184005824149,0.09841795435096368,13.9184005824149,0.2009596125464049,13.61866057106528,28.41998095523682,29.232613892889724,7.814054788428836,0.5614190180947547,0.31868977946848487,0.7603456542387098,0.20670579515470403,0.4284620515847237,18.78651448628004,283.08464026986803,9504,210,44,4136700,5065600,0,45700,669400,164600,19698.571428571428,True,1.0,20,278.368011648298,13.9184005824149,0.2009596125464049,22800,827700,4800,True,True,1.0,0,181.43421052631578,nan,nan,nan,0.0,True,50,3732,2,0,0
asymmetry,2904527327,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.24940041023383797,symmetric,uniform,homogeneous,none,0,False,150.0,90.11517648201504,5.0,0.0,0.0,5.0,5.0,0.12247448713915891,0.12247448713915891,0.48003197545296056,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,299.8033696529924,14.990168482649619,0.10599649785210405,14.990168482649619,0.17959652308141102,14.465908132566245,25.398783869678407,27.650259460137722,6.592619321594918,0.43979621237917027,0.2498312846781332,0.8379274743115169,0.1955168596583087,0.2818792042335704,9.88482351798496,302.29457553248864,9504,210,44,4045500,5283600,15625000,124900,962500,103300,19264.285714285714,True,1.0,20,299.8033696529924,14.990168482649619,0.17959652308141102,16600,700700,4800,True,True,1.0,0,243.70481927710844,nan,nan,nan,0.0,True,50,3729,2,0,0
asymmetry,1683455739,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.28297130250481434,symmetric,clustered,homogeneous,none,0,False,150.0,83.83219828400975,5.0,0.0,0.0,5.0,5.0,0.12247448713915891,0.12247448713915891,0.4468143359959105,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,432.1505735215371,21.607528676076857,0.1527883005153673,21.607528676076857,0.2846012514305613,17.10528705692651,40.2486949641455,41.05482122248596,12.30639140526866,0.569541829135411,0.32279965181788284,0.7550714970957241,0.2903014248682121,0.29000233775879125,16.16780171599025,436.21252395053466,9504,210,44,4013400,4710400,0,25200,454100,183800,19111.428571428572,True,1.0,20,432.1505735215371,21.607528676076857,0.2846012514305613,19200,516300,4800,True,True,1.0,0,209.03125,nan,nan,nan,0.0,True,50,3728,2,0,0
asymmetry,3269895362,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.29459378376686407,symmetric,clustered,homogeneous,none,0,False,150.0,81.7329217564243,5.0,0.0,0.0,5.0,5.0,0.12247448713915893,0.12247448713915893,0.4679178430222485,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,451.1011069035345,22.555055345176726,0.15948832584612346,22.555055345176726,0.3360231178261201,17.418330933639325,47.52084505005916,50.148351845922825,13.330669246902001,0.5910279998383019,0.31318100374810554,0.7411172850895782,0.35460239655580944,0.4877605612743832,18.267078243575703,455.6878764644284,9504,210,44,2656300,3510800,31250000,43700,652100,96400,12649.047619047618,True,1.0,20,451.1011069035345,22.555055345176726,0.3360231178261201,29900,967800,4800,True,True,1.0,0,88.83946488294315,nan,nan,nan,0.0,True,50,3736,2,0,0
asymmetry,2572157129,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.2777238172545436,symmetric,separated,homogeneous,none,0,False,150.0,84.79252397800069,5.0,0.0,0.0,5.0,5.0,0.12247448713915891,0.12247448713915891,0.21364081317049005,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,1319.1979601905693,65.95989800952847,0.4664069116891064,65.95989800952847,0.6083115896558079,66.87984275665656,86.02825002399805,87.08793704573485,12.979714047564453,0.19678189990059447,0.10987839425091583,0.9627204636854374,0.6158047084458625,0.1663812515314148,15.207476021999305,1323.0198291960692,9504,210,44,3768600,4663400,0,57200,542900,156600,17945.714285714286,True,1.0,20,1319.1979601905693,65.95989800952847,0.6083115896558079,19600,445200,4800,True,True,1.0,0,192.27551020408163,nan,nan,nan,0.0,True,50,3740,2,0,0
asymmetry,3870751853,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.29610667225924514,symmetric,separated,homogeneous,none,0,False,150.0,81.462430076893,5.0,0.0,0.0,5.0,5.0,0.12247448713915891,0.12247448713915891,0.1877833307079366,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,1146.1259308274705,57.30629654137353,0.40521670889092415,57.30629654137353,0.4750228514045802,58.437786962625836,67.17837588934968,69.217923491175,7.795699662791586,0.13603565634647688,0.0755679602362378,0.9818305387968927,0.4894446308026147,0.061831015813426815,18.537569923107,1150.7803233082473,9504,210,44,3923200,4696600,0,36600,500100,182800,18681.904761904763,True,1.0,20,1146.1259308274705,57.30629654137353,0.4750228514045802,34500,834500,4800,True,True,1.0,0,113.71594202898551,nan,nan,nan,0.0,True,50,3733,2,0,0
asymmetry,1020913754,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.3092212766837022,symmetric,ring,homogeneous,none,0,False,150.0,79.14384706602786,5.0,0.0,0.0,5.0,5.0,0.12247448713915891,0.12247448713915891,0.26259818644597166,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,562.8437539373799,28.142187696868994,0.19899531757880692,28.142187696868994,0.2674813856587011,27.769912818581016,37.82758032808834,40.082242722064514,4.957031769161478,0.17614237466382118,0.09691704125472311,0.9699075173128014,0.2834242563393696,0.15484779781108732,20.856152933972137,568.077792170873,9504,210,44,3869300,4708200,0,37600,585200,156900,18425.238095238095,True,1.0,20,562.8437539373799,28.142187696868994,0.2674813856587011,25200,1037500,4800,True,True,1.0,0,153.54365079365078,nan,nan,nan,0.0,True,50,3728,2,0,0
asymmetry,1513431830,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.2948574955153727,symmetric,ring,homogeneous,none,0,False,150.0,81.68572683791392,5.0,0.0,0.0,5.0,5.0,0.12247448713915891,0.12247448713915891,0.2915744380669768,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,540.1691581691742,27.008457908458713,0.19097863736462592,27.008457908458713,0.29003301347008703,25.453433368009286,41.01686211853357,43.080737356641976,6.903882381111535,0.25561927321105316,0.14038909391101195,0.9386663990375939,0.3046268152339816,0.23918803623020213,18.31427316208608,544.7677264596957,9504,210,44,3669100,4470200,0,34600,541300,172300,17471.904761904763,True,1.0,20,540.1691581691742,27.008457908458713,0.29003301347008703,19600,842900,4800,True,True,1.0,0,187.19897959183675,nan,nan,nan,0.0,True,50,3729,2,0,0
asymmetry,2720643432,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.26820199040905357,symmetric,corridor,homogeneous,none,0,False,150.0,86.55537703677328,5.0,0.0,0.0,5.0,5.0,0.12247448713915891,0.12247448713915891,0.5991345476579161,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,212.7688198356683,10.638440991783416,0.07522513766542993,10.638440991783416,0.11717646675081239,9.933914069866411,16.571254846995892,17.1835042219738,3.8755041808475577,0.36429249208984643,0.20529696457882052,0.8828392663304833,0.12150572359905341,0.3210044788867849,13.44462296322672,216.149975576475,9504,210,44,3960400,4991000,0,39400,764700,168200,18859.04761904762,True,1.0,20,212.7688198356683,10.638440991783416,0.11717646675081239,17500,970900,4800,True,True,1.0,0,226.30857142857144,nan,nan,nan,0.0,True,50,3723,2,0,0
asymmetry,3717772072,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.27564922123813496,symmetric,corridor,homogeneous,none,0,False,150.0,85.17436847476174,5.0,0.0,0.0,5.0,5.0,0.12247448713915893,0.12247448713915893,0.6172632901259786,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,177.71389525161584,8.885694762580792,0.06283135022174667,8.885694762580792,0.11061708276853424,7.757778099903371,15.643617868140833,18.693225361985725,4.015042681200304,0.45185467073529784,0.25138154256743483,0.8304457051293352,0.1321810641570846,0.3161538939597332,14.825631525238265,181.4403031329254,9504,210,44,3737300,4566800,0,37000,576600,163100,17796.666666666668,True,1.0,20,177.71389525161584,8.885694762580792,0.11061708276853424,18600,860500,4800,True,True,1.0,0,200.93010752688173,nan,nan,nan,0.0,True,50,3729,2,0,0
asymmetry,4229798115,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.2871966347468898,low,uniform,homogeneous,none,0,False,150.0,83.06462423978527,5.0,0.0,0.0,5.0,5.0,0.291547594742265,0.291547594742265,0.4854550421456017,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,329.77292687397,16.4886463436985,0.1165923364221598,16.4886463436985,0.245798371203071,15.190968320797772,34.76113901645994,38.82175530241076,9.758378825092038,0.5918241329022997,0.3279903642937456,0.7406004083271579,0.27451126431899453,0.4258167364611428,16.93537576021473,334.0267708140237,9504,210,44,3601100,4556600,0,43800,744800,109100,17148.095238095237,True,1.0,20,329.77292687397,16.4886463436985,0.245798371203071,21800,1353500,4800,True,True,1.0,0,165.1880733944954,nan,nan,nan,0.0,True,50,3725,2,0,0
asymmetry,1194258407,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.2653951483249213,low,uniform,homogeneous,none,0,False,150.0,87.08009343731705,5.0,0.0,0.0,5.0,5.0,0.3464101615137754,0.3464101615137754,0.47662505480939643,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,354.94919111450776,17.74745955572539,0.12549349000687413,17.74745955572539,0.22964264990394054,16.775816566893653,32.47637499934493,37.61936859991704,8.433639011675707,0.4752026049246574,0.2640582090534298,0.8157821104447015,0.26600910640957615,0.24315124874328997,12.919906562682952,358.19916775517845,9504,210,44,2809900,3365900,0,23400,392700,108100,13380.47619047619,True,1.0,20,354.94919111450776,17.74745955572539,0.22964264990394054,14900,469100,4800,True,True,1.0,0,188.58389261744966,nan,nan,nan,0.0,True,50,3720,2,0,0
asymmetry,3091475531,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.3191021484009692,low,clustered,homogeneous,none,0,False,150.0,77.42742126806742,5.0,0.0,0.0,5.0,5.0,0.39370039370059057,0.39370039370059057,0.3766937503916009,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,888.8852779701589,44.44426389850794,0.31426840387479427,44.44426389850794,0.4534197036557674,46.701591214292435,64.12322943571759,65.08206308633535,18.506555648274535,0.4163991936177804,0.22676702351041333,0.852232811463257,0.4601996814195841,0.24903427350156135,22.57257873193258,894.548422653142,9504,210,44,3660300,4725900,0,57100,816100,125100,17430.0,True,1.0,20,888.8852779701589,44.44426389850794,0.4534197036557674,41000,1082700,4800,True,True,1.0,0,89.27560975609757,nan,nan,nan,0.0,True,50,3734,2,0,0
asymmetry,1772644410,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.2628881498975406,low,clustered,homogeneous,none,0,False,150.0,87.55072848243869,5.0,0.0,0.0,5.0,5.0,0.6324555320336759,0.6324555320336759,0.5316055837200133,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,411.3719882849934,20.568599414249668,0.1454419612532559,20.568599414249668,0.29006548870858095,18.411078964180128,41.02145481080551,44.63761897555892,11.650393950851567,0.5664164932290101,0.31944331018168515,0.7571010530349107,0.3156356307363902,0.5025648549567389,12.449271517561312,414.5043061643837,9504,210,44,2772100,3409600,0,27700,461000,112400,13200.47619047619,True,1.0,20,411.3719882849934,20.568599414249668,0.29006548870858095,22400,536400,4800,True,True,1.0,0,123.75446428571429,nan,nan,nan,0.0,True,50,3724,2,0,0
asymmetry,2945112480,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.2835095200798621,low,separated,homogeneous,none,0,False,150.0,83.73414478556693,5.0,0.0,0.0,5.0,5.0,0.5099019513592784,0.5099019513592784,0.24588351234695688,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,1109.0011464285965,55.450057321429824,0.3920911154916579,55.450057321429824,0.5203687346455932,54.878910375046914,73.59125219707242,73.89695153274259,11.933738129713015,0.21521597462985803,0.1226644171206317,0.9557324642546107,0.5225303553781592,0.19747540642749872,16.265855214433067,1113.0876102322047,9504,210,44,3718400,4407400,15625000,26600,439300,183500,17706.666666666668,True,1.0,20,1109.0011464285965,55.450057321429824,0.5203687346455932,18700,504100,4800,True,True,1.0,0,198.84491978609626,nan,nan,nan,0.0,True,50,3739,2,0,0
asymmetry,1887013519,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.2712856676686161,low,separated,homogeneous,none,0,False,150.0,85.98157961629792,5.0,0.0,0.0,5.0,5.0,0.43588989435406733,0.43588989435406733,0.1777443442131596,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,1409.0470412844961,70.45235206422481,0.49817335895155423,70.45235206422481,0.6028619194081422,68.97309631580379,85.25755026652705,86.98972769015006,9.912028966508377,0.14069124274903566,0.08021335261876872,0.9805901728331793,0.6151102634327629,0.1094645240944821,14.018420383702074,1412.5716463804217,9504,210,44,4918100,5988700,0,41300,765700,201600,23419.52380952381,True,1.0,20,1409.0470412844961,70.45235206422481,0.6028619194081422,37400,995200,4800,True,True,1.0,0,131.5,nan,nan,nan,0.0,True,50,3738,2,0,0
asymmetry,2906470929,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.3199376140364297,low,ring,homogeneous,none,0,False,150.0,77.28346916532385,5.0,0.0,0.0,5.0,5.0,0.3464101615137754,0.3464101615137754,0.2578079631273746,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,524.8841436599367,26.24420718299684,0.18557456865961763,26.24420718299684,0.24394680696884738,25.699413152814834,34.49928829129554,36.60681602432454,5.048055542310067,0.19234932520958808,0.10877732614817992,0.9643217696384461,0.2588492784844825,0.19475218387377738,22.716530834676142,530.5832763686058,9504,210,44,5697800,6714500,0,41200,649100,264400,27132.380952380954,True,1.0,20,524.8841436599367,26.24420718299684,0.24394680696884738,19700,1081900,4800,True,True,1.0,0,289.2284263959391,nan,nan,nan,0.0,True,50,3725,2,0,0
asymmetry,4108196031,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.2672816799742087,low,ring,homogeneous,none,0,False,150.0,86.72716550759694,5.0,0.0,0.0,5.0,5.0,0.39370039370059057,0.39370039370059057,0.20432796212555387,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,662.6373046929851,33.131865234649254,0.2342776658077931,33.131865234649254,0.30282683554187456,32.60378158907556,42.826181787384584,42.86675138810291,5.602108644613804,0.16908521765792792,0.09619125711033982,0.972204847326509,0.3031137059396542,0.16737340379375862,13.272834492403064,665.9755133160859,9504,210,44,5688300,6706800,31250000,48500,711900,194200,27087.14285714286,True,1.0,20,662.6373046929851,33.131865234649254,0.30282683554187456,33800,994500,4800,True,True,1.0,0,168.29289940828403,nan,nan,nan,0.0,True,50,3726,2,0,0
asymmetry,1858732257,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.2948613329140318,low,corridor,homogeneous,none,0,False,150.0,81.68504022346734,5.0,0.0,0.0,5.0,5.0,0.5099019513592785,0.5099019513592785,0.6485493261704359,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,138.7139016070979,6.935695080354895,0.04904277023561123,6.935695080354895,0.09232446631797642,6.913105425511887,13.056651240574025,15.490472506140222,3.563714802927327,0.5138223006691024,0.2850274772907999,0.7911308806407783,0.10953418152875524,0.20454976360876795,18.314959776532664,143.31264155123108,9504,210,44,4794600,5857400,0,50000,749100,198400,22831.428571428572,True,1.0,20,138.7139016070979,6.935695080354895,0.09232446631797642,20200,1001000,4800,True,True,1.0,0,237.35643564356437,nan,nan,nan,0.0,True,50,3725,2,0,0
asymmetry,2687533526,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.2907715822305026,low,corridor,homogeneous,none,0,False,150.0,82.41912366988166,5.0,0.0,0.0,5.0,5.0,0.43588989435406733,0.43588989435406733,0.6027731701405319,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,246.31331799515996,12.315665899757999,0.08708490872546804,12.315665899757999,0.15837880591538403,13.144313250931997,22.398145531799226,22.498757874504943,6.720132837836202,0.5456572866245301,0.31159929711422163,0.7705692631876835,0.1590902426133668,0.6063269429440017,17.58087633011835,250.72853707768957,9504,210,44,4782300,5789700,31250000,50500,694000,196200,22772.85714285714,True,1.0,20,246.31331799515996,12.315665899757999,0.15837880591538403,26400,1027800,4800,True,True,1.0,0,181.14772727272728,nan,nan,nan,0.0,True,50,3725,2,0,0
asymmetry,1695804793,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.26588370849531767,moderate,uniform,homogeneous,none,0,False,150.0,86.98859380739843,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,0.45232418786936546,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,343.2795679360108,17.163978396800537,0.12136765516517066,17.163978396800537,0.20959698031776797,17.66162556190031,29.641489219783413,37.480155469493575,9.12651913530814,0.5317251586036356,0.30156596445374384,0.7795862871628924,0.2650247209240497,0.45266737682762387,13.011406192601562,346.55241948416113,9504,210,44,4830700,5868200,0,52300,711500,206600,23003.333333333332,True,1.0,20,343.2795679360108,17.163978396800537,0.20959698031776797,25100,1025500,4800,True,True,1.0,0,192.4581673306773,nan,nan,nan,0.0,True,50,3727,2,0,0
asymmetry,106865192,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.29348109770530667,moderate,uniform,homogeneous,none,0,False,150.0,81.93226443912742,5.0,0.0,0.0,5.0,5.0,0.43588989435406733,0.43588989435406733,0.4767954893924597,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,317.3385655948391,15.866928279741956,0.11219612583206137,15.866928279741956,0.19627462747201394,14.802114965250862,27.7574240120649,27.936215068978456,7.139956579640264,0.44998984389159813,0.25440970148614883,0.8316071527795218,0.1975388711596048,0.2556807523002366,18.067735560872574,321.8754994850572,9504,210,44,4665300,5707800,0,46200,695700,234600,22215.714285714286,True,1.0,20,317.3385655948391,15.866928279741956,0.19627462747201394,20700,1011900,4800,True,True,1.0,0,225.3768115942029,nan,nan,nan,0.0,True,50,3726,2,0,0
asymmetry,55850113,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.2856828533544827,moderate,clustered,homogeneous,none,0,False,150.0,83.33903786401774,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,0.4507672626824783,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,467.8517720782561,23.392588603912806,0.16541058031333897,23.392588603912806,0.33488795283836004,19.41862084456722,47.36030847793702,56.03776548348947,15.004194053124595,0.6414080248739504,0.3582532345322229,0.7085142310588042,0.3962468397591685,0.46213070877297846,16.660962135982253,472.03701261225166,9504,210,44,5048200,6117500,15625000,51200,736000,215800,24039.04761904762,True,1.0,20,467.8517720782561,23.392588603912806,0.33488795283836004,34100,1077800,4800,True,True,1.0,0,148.04105571847506,nan,nan,nan,0.0,True,50,3720,2,0,0
asymmetry,1690440669,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.28633404156701875,moderate,clustered,homogeneous,none,0,False,150.0,83.2209133131068,5.0,0.0,0.0,5.0,5.0,0.5099019513592785,0.5099019513592785,0.3991203585075679,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,591.2338664754618,29.561693323773092,0.20903273812597042,29.561693323773092,0.3635615364021896,29.16341040481438,51.41536555371762,55.848112344865655,14.449060774976916,0.4887764924939934,0.28053635775677943,0.8071660462365828,0.3949057895552264,0.4752216670395154,16.779086686893198,595.4486381471851,9504,210,44,5435400,6448100,0,53900,751100,117500,25882.85714285714,True,1.0,20,591.2338664754618,29.561693323773092,0.3635615364021896,31200,1026000,4800,True,True,1.0,0,174.21153846153845,nan,nan,nan,0.0,True,50,3728,2,0,0
asymmetry,408807630,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.3053784024223748,moderate,separated,homogeneous,none,0,False,150.0,79.81841850860536,5.0,0.0,0.0,5.0,5.0,0.8031189202104504,0.8031189202104504,0.23237414272854254,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,1221.821589561953,61.091079478097654,0.4319791656896918,61.091079478097654,0.5440077499792233,59.992105418459055,76.93431380566894,88.94133953607707,11.811719658556184,0.1933460622968844,0.10782871272400274,0.963964407915505,0.6289102431377527,0.21297637590667987,20.181581491394635,1226.8869849348016,9504,210,44,2565300,3213700,15625000,25700,484400,103400,12215.714285714286,True,1.0,20,1221.821589561953,61.091079478097654,0.5440077499792233,20000,481600,4800,True,True,1.0,0,128.265,nan,nan,nan,0.0,True,50,3741,2,0,0
asymmetry,1439610795,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.2865982420868152,moderate,separated,homogeneous,none,0,False,150.0,83.17302183890054,5.0,0.0,0.0,5.0,5.0,0.5099019513592784,0.5099019513592784,0.217318846360705,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,1225.5326199797707,61.27663099898854,0.43329121307650603,61.27663099898854,0.5298089675035692,60.45818334564207,74.92630273104339,81.86683696404847,9.286653869540848,0.15155294470569275,0.08551157878443827,0.9775474028275069,0.5788859557157219,0.1276558716984702,16.826978161099458,1229.7593645200457,9504,210,44,2639500,3240500,0,25600,439100,102600,12569.047619047618,True,1.0,20,1225.5326199797707,61.27663099898854,0.5298089675035692,21600,481200,4800,True,True,1.0,0,122.19907407407408,nan,nan,nan,0.0,True,50,3746,2,0,0
asymmetry,2417484288,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.30081103889559496,moderate,ring,homogeneous,none,0,False,150.0,80.62534913195678,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,0.23520098726752553,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,588.8522602811216,29.442613014056082,0.20819071318090349,29.442613014056082,0.268301989419772,31.317675475846087,37.94363122491242,37.99030976036247,6.36188474762234,0.2160774502108606,0.11920243057348001,0.9553932029760203,0.26863205650929783,0.19141805917890511,19.37465086804322,593.7159229981324,9504,210,44,3999900,4817800,0,24300,592300,167600,19047.14285714286,True,1.0,20,588.8522602811216,29.442613014056082,0.268301989419772,16300,451400,4800,True,True,1.0,0,245.3926380368098,nan,nan,nan,0.0,True,50,3724,2,0,0
