exact_query,exact_result_count,exact_exact_in_snippet,exact_top_url,exact_top_title,exact_urls_first_five,unquoted_query,unquoted_result_count,longest_consecutive_query_words,unquoted_top_url,unquoted_top_title,unquoted_urls_first_five,verdict,rationale,checked_at_utc
"""ineficiencia no acotada del peor Nash No existe una cota uniforme independiente""","4","false","https://www.scribd.com/document/764017723/ORGA-RESUMEN","Orga Resumen | PDF","https://www.scribd.com/document/764017723/ORGA-RESUMEN | PDF | https://esdocs.com/doc/2586994/untitled | https://esdocs.com/doc/1033960/c%C3%B3mo-fortalecer-los-sistemas-de-pensiones-latinoamericanos | https://studylib.net/doc/28427540/robbins-administracion","ineficiencia no acotada del peor Nash No existe una cota uniforme independiente","19","3","https://es.wikipedia.org/wiki/Teorema_de_Arzel%C3%A0-Ascoli","Teorema de Arzelà-Ascoli","https://es.wikipedia.org/wiki/Teorema_de_Arzel%C3%A0-Ascoli | https://pubsonline.informs.org/doi/10.1287/moor.11.1.1 | Mathematics of Operations Research | https://es.wikipedia.org/wiki/Acotado | https://es.wikipedia.org/wiki/Principio_de_acotaci%C3%B3n_uniforme | https://es.wikipedia.org/wiki/Programaci%C3%B3n_lineal","ORIGINAL","No normalized exact-phrase match; unquoted results shared at most 3 consecutive query words.","2026-09-08T23:19:03Z"
"""complementarios de coste total dos Ambos son Nash y el cociente diverge""","0","false","","","","complementarios de coste total dos Ambos son Nash y el cociente diverge","19","3","https://www.studysmarter.es/resumenes/ciencias-empresariales/economia-gerencial/complementariedad-de-costes/","Complementariedad de costes: 'Educación', 'Aprendizaje' | StudySmarter","https://www.studysmarter.es/resumenes/ciencias-empresariales/economia-gerencial/complementariedad-de-costes/ | StudySmarter | https://www.scielo.org.mx/scielo.php?pid=S1870-66222009000200016&script=sci_arttext | https://es.wikipedia.org/wiki/Competencia_de_Cournot | https://www.studocu.com/cl/document/pontificia-universidad-catolica-de-chile/direccion-de-empresas-y-estrategia/fundamentos-de-direccion-de-empresas/120611192 | https://topicosmicro.github.io/ejercicios/cap08.pdf","ORIGINAL","No normalized exact-phrase match; unquoted results shared at most 3 consecutive query words.","2026-09-08T23:19:05Z"
"""etapas históricas sp2 sp3 y sp6 La campaña evalúa la compatibilidad funcional""","0","false","","","","etapas históricas sp2 sp3 y sp6 La campaña evalúa la compatibilidad funcional","17","2","https://chilevalora.gob.cl/wp-content/uploads/2025/04/Manual-Diseno-Curricular-4.pdf","Diciembre 2024Manual con orientaciones","https://chilevalora.gob.cl/wp-content/uploads/2025/04/Manual-Diseno-Curricular-4.pdf | https://avaluames.sidastudi.org/evalua%2B/evaluar/fases | Evalúa+. Educación sexual - SIDA STUDI | https://pdfcoffee.com/vulnerabilidad-y-riesgo-sismico-pdf-pdf-free.html | https://portal.amelica.org/ameli/journal/389/3892824002/ | https://scienceetbiencommun.pressbooks.pub/evalsalud/chapter/evaluabilidad/","ORIGINAL","No normalized exact-phrase match; unquoted results shared at most 2 consecutive query words.","2026-09-08T23:19:08Z"
"""menos un Nash puro y todo camino maximal de mejoras estrictas termina""","0","false","","","","menos un Nash puro y todo camino maximal de mejoras estrictas termina","17","2","https://nebulousgame.wiki/es/guides/final-boss/","Nebulous Guía del Boss final | Nebulous Wiki (Aug 2026)","https://nebulousgame.wiki/es/guides/final-boss/ | Nebulous Wiki (Aug 2026) | https://nomanssky.wiki/es/starships/hyperdrive-upgrades/ | https://es-academic.com/dic.nsf/eswiki/435923/c/e4c76709a109b69803cb6bacaeded227.png | https://nebulousgame.wiki/es/guides/permadeath/ | Nebulous (Aug 2026) | https://www.playnews.gg/es/guias/star-fox-duracion-rutas-y-100-guia-completa","ORIGINAL","No normalized exact-phrase match; unquoted results shared at most 2 consecutive query words.","2026-09-08T23:19:41Z"
"""etapa heterogénea de SP1 La exclusión lógica no evitó bloqueos congestionados""","0","false","","","","etapa heterogénea de SP1 La exclusión lógica no evitó bloqueos congestionados","17","2","https://www.dia.uned.es/71902048/examenes/SOG_2024_09.pdf","SISTEMAS OPERATIVOS (Código: 71902048)","https://www.dia.uned.es/71902048/examenes/SOG_2024_09.pdf | https://www.dlsi.ua.es/asignaturas/pc/teoria/s1/ | PC | https://www.mfbarcell.es/docencia_uned/sog/PED/curso1213/ped1/solPED1.pdf | https://www.comunidad.escom.ipn.mx/israelsr/RDD_SO_U2/pages/2-4-1-principios-de-la-sincronizacion.html | https://icaro.eii.us.es/descargas/SolucionesParalelismo.pdf","ORIGINAL","No normalized exact-phrase match; unquoted results shared at most 2 consecutive query words.","2026-09-08T23:19:44Z"
"""por tanto La acción inactiva no posee ni restricción ni multiplicador compartido""","5","false","https://prometeo.matem.unam.mx/recursos/VariosNiveles/iCartesiLibri/recursos/Creacion_de_recursos_y_juegos_interactivos_Descartes/index.html","Creación de recursos y juegos interactivos con Descartes","https://prometeo.matem.unam.mx/recursos/VariosNiveles/iCartesiLibri/recursos/Creacion_de_recursos_y_juegos_interactivos_Descartes/index.html | https://tipitaka.paauksociety.org/index_list.php?book_no=5302&script=_roman&translation=spanish | https://normograma.crcom.gov.co/crc/compilacion/docs/t-256_2025.htm | https://financialfilings.com/filings/international-consolidated-airlines-group-sa/annual-report/2026/38383159/ | FinancialFilings | https://www.te.gob.mx/conacime/index.php/do_navegador/139","por tanto La acción inactiva no posee ni restricción ni multiplicador compartido","18","3","https://docs.oracle.com/cloud/help/es/financial-consol-cloud/AGFCC/locking_and_unlocking_entities.htm","Bloqueo y desbloqueo de entidades","https://docs.oracle.com/cloud/help/es/financial-consol-cloud/AGFCC/locking_and_unlocking_entities.htm | https://conocimiento.blob.core.windows.net/conocimiento/Manuales/CONTPAQiOptimiza/inactivar_ejecutivos.html | https://consejodeestado.gov.co/wp-content/uploads/2020/05/FalloFdoCarrillo.pdf | https://master-statistics.com/es/optimizacion/condiciones-kkt/ | https://espanol.libretexts.org/Bookshelves/Fisica/Mecanica_Clasica/Principios_Variacionales_en_Mec%C3%A1nica_Cl%C3%A1sica_%28Cline%29/06%3A_Din%C3%A1mica_lagrangiana/6.05%3A_Sistemas_restringidos","ORIGINAL","No normalized exact-phrase match; unquoted results shared at most 3 consecutive query words.","2026-09-08T23:19:46Z"
"""Así las componentes traslacionales y rotacionales se comparan en una métrica declarada""","2","false","https://es.scribd.com/document/567637267/Tomo-II-Staad-Pro-v8i","Manual Técnico STAAD.Pro v8i | PDF | Sistema coordinado | Sistema de coordenadas Cartesianas","https://es.scribd.com/document/567637267/Tomo-II-Staad-Pro-v8i | PDF | Sistema coordinado | Sistema de coordenadas Cartesianas | https://www.udocz.com/apuntes/48674/mecatronica-bolton-5ta-ed | Victor D. Illanes | uDocz","Así las componentes traslacionales y rotacionales se comparan en una métrica declarada","17","3","https://rephip.unr.edu.ar/bitstreams/71f2ebf2-0405-4c88-94e3-b5baa7d5e440/download","Lic. en Cs. de la Computación","https://rephip.unr.edu.ar/bitstreams/71f2ebf2-0405-4c88-94e3-b5baa7d5e440/download | https://doi.org/10.1007/S10851-009-0161-2 | Journal of Mathematical Imaging and Vision | Springer Nature Link | https://openstax.org/books/f%C3%ADsica-universitaria-volumen-1/pages/10-3-relacionar-cantidades-angulares-y-traslacionales | OpenStax | https://repositorio.uncp.edu.pe/server/api/core/bitstreams/5d3d19ff-5a97-4a5d-922b-8cae89ed6359/content | https://www.fceia.unr.edu.ar/~kofman/files/apunte_dsf.pdf","ORIGINAL","No normalized exact-phrase match; unquoted results shared at most 3 consecutive query words.","2026-09-08T23:19:48Z"
"""canónico del repositorio Las tres figuras conceptuales protegidas forman parte del argumento""","8","false","https://www.scribd.com/document/779833535/La-Conservacio-n-de-La-Pintura-Mural-De","La Conservacio N de La Pintura Mural de | PDF","https://www.scribd.com/document/779833535/La-Conservacio-n-de-La-Pintura-Mural-De | PDF | https://revistas.pucp.edu.pe/public/documentos/derechopucp/ebook-DerechoPUCP92.html | https://de.scribd.com/document/406953840/TD-DIAZ-RUIZ-Maria-del-Carmen-pdf | PDF | Mujer | Naturaleza muerta | https://temasdederecho.net/author/temasdederecho/ | https://revistas.pucp.edu.pe/public/documentos/derechopucp/derecho-pucp-93.html","canónico del repositorio Las tres figuras conceptuales protegidas forman parte del argumento","21","2","https://biblioteca-repositorio.clacso.edu.ar/handle/CLACSO/44933","Repositorio institucional de CLACSO: El papel de los elementos figurados en la argumentación platónica","https://biblioteca-repositorio.clacso.edu.ar/handle/CLACSO/44933 | https://repositorio.udh.edu.pe/bitstream/handle/123456789/1118/T_047_22521771-D.pdf..pdf?isAllowed=y&sequence=1 | https://www.researchgate.net/publication/327624635_Que_involucra_un_analisis_conceptual_en_red_Alcances_de_una_imagen_strawsoniana_para_la_teoria_del_derecho | https://repositoriosdigitales.sicyt.gob.ar/vufind/Record/SEDICI_4f62dbde05bf575f865ce8940c7f0451 | https://repositorio.puce.edu.ec/bitstreams/19431b1f-6b01-4a9e-9814-0111ae0003f0/download","ORIGINAL","No normalized exact-phrase match; unquoted results shared at most 2 consecutive query words.","2026-09-08T23:19:51Z"
"""restringida reparte esfuerzo o impone evitación para esa formación Estos resultados consumen""","4","false","https://pt.scribd.com/document/404352241/MANUAL-DEL-CONCRETO-ESTRUCTURAL-Joaquin-Porrero-pdf","MANUAL DEL CONCRETO ESTRUCTURAL-Joaquín Porrero PDF | PDF | Hormigón | Yeso","https://pt.scribd.com/document/404352241/MANUAL-DEL-CONCRETO-ESTRUCTURAL-Joaquin-Porrero-pdf | PDF | Hormigón | Yeso | https://pt.scribd.com/document/649118492/Libro-Gestion-Del-Riesgo-Psic-de-La-Emergencia-y-Apoyo-Humanitario-Coordinador-Diego-Nunez-2023-1-2 | PDF | Argentina | Licença Creative Commons | https://pt.scribd.com/document/650851197/Sanchez-Vidal-A-1991-Psicologia-Comunitaria-Bases-Conceptuales-y-Operativas-Metodos-de-Intervencion-Barcelona-PPU-Pp-313-354 | PDF | Salud mental | Sicología | https://esdocs.com/doc/2714411/agradecimientos---ruidera---universidad-de-castilla","restringida reparte esfuerzo o impone evitación para esa formación Estos resultados consumen","17","2","https://www.dlubal.com/es/soporte-y-formacion/soporte/faq/000519","Efectos de la limitación de iteración en los esfuerzos","https://www.dlubal.com/es/soporte-y-formacion/soporte/faq/000519 | https://repository.uaeh.edu.mx/revistas/index.php/icbi/article/view/11332 | Pädi Boletín Científico de Ciencias Básicas e Ingenierías del ICBI | https://www.consultapsiquiatria.cl/ocd.php | Chile | https://www.alphaxiv.org/es/overview/2607.01378 | alphaXiv | https://www.trainingzones.io/es/guides/training-intensity-distribution","ORIGINAL","No normalized exact-phrase match; unquoted results shared at most 2 consecutive query words.","2026-09-08T23:19:53Z"
"""estratégica puede alimentar ambas ramas pero cada una conserva su propio contrato""","2","false","https://leyes.hn/documento/1629-principios-unidroit-2016-espanol","Principios Unidroit 2016 Español - Leyes.HN","https://leyes.hn/documento/1629-principios-unidroit-2016-espanol | https://www.scribd.com/document/36646407/EL-DOBLAJE-DE-VOZ | PDF | México | Artes (general)","estratégica puede alimentar ambas ramas pero cada una conserva su propio contrato","13","2","https://www.boe.es/diario_boe/txt.php?id=BOE-A-2016-2628","BOE-A-2016-2628 Resolución de 8 de marzo de 2016, de la Dirección General de Política Energética y Minas, por la que se aprueba el modelo de contrato para la ampliación de las existencias estratégicas de productos petrolíferos constituidas a favor de los sujetos obligados.","https://www.boe.es/diario_boe/txt.php?id=BOE-A-2016-2628 | https://www.asuntoslegales.com.co/consultorio/clausulas-de-conexion-el-arte-de-la-redaccion-de-contratos-coligados-4374014 | AsuntosLegales.co | https://bm.consulting/es/consultas-vinculantes/V0287-26/ | https://www.pge.gob.ec/images/2025/LIBROS%20PGE2025/libro%20002%20-%20Reflexiones%20de%20Contratacion%20Publica.pdf | https://www.boe.es/eli/es/res/2016/03/08/%284%29","ORIGINAL","No normalized exact-phrase match; unquoted results shared at most 2 consecutive query words.","2026-09-08T23:19:56Z"
"""pregunta experimental es cuánto difiere un equilibrio factible del coste mínimo obtenido""","4","false","https://id.scribd.com/document/370468129/Costos-Industriales-pdf","Costos Industriales PDF | PDF | Ingeniería Industrial | Ingeniería","https://id.scribd.com/document/370468129/Costos-Industriales-pdf | PDF | Ingeniería Industrial | Ingeniería | https://esdocs.com/doc/321873/%C2%BFc%C3%B3mo-promover-el-inter%C3%A9s-por-la-cultura-cient%C3%ADfica%3F-una-... | https://id.scribd.com/document/462074578/Metodos-Estadisticos-para-Economia-y-Empresa | PDF | Probabilidad | Toma de decisiones | https://esdocs.com/doc/930217/universidad-de-c%C3%B3rdoba---helvia----repositorio-institucional","pregunta experimental es cuánto difiere un equilibrio factible del coste mínimo obtenido","20","2","https://dehesa.unex.es/server/api/core/bitstreams/82a0156b-bebb-4043-af14-7cbde66b4888/content","Análisis microeconómico II. Preguntas V/F con solución","https://dehesa.unex.es/server/api/core/bitstreams/82a0156b-bebb-4043-af14-7cbde66b4888/content | https://www.fao.org/4/ab482s/AB482S20.htm | https://repositorio.upct.es/bitstreams/e8849850-599c-43ef-9336-64e8933da5e6/download | https://www.ige.gal/estatico/pdfs/s6/oposicions2013/1_CuestionarioA1_libre_ga_es.pdf | https://academica-e.unavarra.es/server/api/core/bitstreams/f8f6a2bc-a57c-46ee-a3a7-a71544e91a9b/content","ORIGINAL","No normalized exact-phrase match; unquoted results shared at most 2 consecutive query words.","2026-09-08T23:19:59Z"
"""carga Con una cota geométrica fijada antes de resolver el coste adimensional""","9","false","https://www.juntadeandalucia.es/boja/2011/77/46","Anuncio de 25 de marzo de 2011, de la Delegación Provincial de Málaga, por el que se hace público el Acuerdo de la Comisión Provincial de Ordenación del Territorio y Urbanismo, de 22 de febrero de 2011, de cumplimiento de resolución, y la Resolución de 15 de marzo de 2011 por la que se dispone la publicación de las Normas Urbanísticas de la Revisión del Plan General de Ordenación Urbanística de Fuengirola (Málaga).","https://www.juntadeandalucia.es/boja/2011/77/46 | https://www.scribd.com/document/391089362/Manual-GESTAR-doc | PDF | Simulación | Archivo de computadora | https://www.scribd.com/document/762981523/Obras-Hidraulicas-Abr-2010-Umsnh | PDF | https://www.scribd.com/document/776083356/Apuntes-de-Maquinas-Hidraulicas | PDF | https://expydoc.com/doc/6159196/rehabilitaci%C3%B3n-de-casa-solariega-para-alojamiento-de-turismo","carga Con una cota geométrica fijada antes de resolver el coste adimensional","19","2","https://help.autodesk.com/cloudhelp/2026/ESP/RSAPRO-UsersGuide/files/GUID-8CED5DA6-06CA-4043-ACA5-B982916AE2E8.htm","Capacidad de carga del suelo","https://help.autodesk.com/cloudhelp/2026/ESP/RSAPRO-UsersGuide/files/GUID-8CED5DA6-06CA-4043-ACA5-B982916AE2E8.htm | https://www.agronomia.criba.edu.ar/carreras/ia/archivos/Materias/579/descargas/4Formulas%20de%20P%20de%20Carga.pdf | https://oai.e-spacio.uned.es/server/api/core/bitstreams/6d288b77-d082-41f4-9666-92d5452721ab/content | https://help.autodesk.com/cloudhelp/2024/ESP/RSAPRO-UsersGuide/files/GUID-8CED5DA6-06CA-4043-ACA5-B982916AE2E8.htm | https://www.boe.es/eli/es/rd/2021/03/09/148/con","ORIGINAL","No normalized exact-phrase match; unquoted results shared at most 2 consecutive query words.","2026-09-08T23:20:31Z"
"""instancia indicado Además 21 instancias pequeñas se enumeraron exhaustivamente Se registraron factibilidad""","1","false","https://www.scribd.com/document/426168163/Estado-Educacion-2019-Web","Informe sobre el Estado de la Educación en Costa Rica | PDF | Educación de la primera infancia | Educación primaria","https://www.scribd.com/document/426168163/Estado-Educacion-2019-Web | PDF | Educación de la primera infancia | Educación primaria","instancia indicado Además 21 instancias pequeñas se enumeraron exhaustivamente Se registraron factibilidad","17","1","https://suin-juriscol.gov.co/viewDocument.asp?id=30041609","DECRETO 438 DE 2021 - Colombia | SUIN Juriscol","https://suin-juriscol.gov.co/viewDocument.asp?id=30041609 | SUIN Juriscol | https://www.suin-juriscol.gov.co/viewDocument.asp?id=30041609 | SUIN Juriscol | https://www.bcn.cl/leychile/navegar?idNorma=1162848&idVersion=2021-08-31 | https://www.ordenjuridico.gob.mx/Documentos/Federal/html/wo67319.html | https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=162326","ORIGINAL","No normalized exact-phrase match; unquoted results shared at most 1 consecutive query words.","2026-09-08T23:20:33Z"
"""IC 95 su mediana fue cero y el cuartil superior valores compatibles""","0","false","","","","IC 95 su mediana fue cero y el cuartil superior valores compatibles","19","3","https://www.medcalc.org/es/manual/dotplot.php","Diagrama de puntos - MedCalc Statistical Software Manual","https://www.medcalc.org/es/manual/dotplot.php | https://support.microsoft.com/es-ES/Excel/quartile-exc-function | Microsoft Support | https://www.dspace.uce.edu.ec/server/api/core/bitstreams/983716af-bcc0-4619-9aac-7353f554ede9/content | https://repositorio.uct.edu.pe/server/api/core/bitstreams/80010d7e-8dcd-471f-94d1-acfbd9b45d5d/content | https://support.microsoft.com/es-es/excel/functions/quartile-function | Microsoft Support","ORIGINAL","No normalized exact-phrase match; unquoted results shared at most 3 consecutive query words.","2026-09-08T23:20:36Z"
"""compromete grupos completos hasta que no existe otro cuórum positivo Por construcción""","7","false","https://id.scribd.com/document/588063894/Roitbarg-Compendio-de-Derecho-Economico","Compendio de Derecho Económico | PDF | Fuentes del derecho | Caso de ley","https://id.scribd.com/document/588063894/Roitbarg-Compendio-de-Derecho-Economico | PDF | Fuentes del derecho | Caso de ley | https://www.scribd.com/document/677149838/3-7-PB-1 | PDF | https://fliphtml5.com/lttcp/wkok/Mi_Vida_Autobiograf%C3%ADa/ | Flip PDF en línea | FlipHTML5 | https://id.scribd.com/document/854454889/DISENO-CURRICULAR-2 | PDF | Plan de estudios | Enseñando | https://www.campustudionline.com/contents/f90351a7-9837-49f3-a6bf-c8b7ae5d6365/","compromete grupos completos hasta que no existe otro cuórum positivo Por construcción","18","2","https://www.ocu.org/dinero/comunidad-de-propietarios/informe/mayorias","Acuerdos por mayoría en la comunidad de propietarios | OCU","https://www.ocu.org/dinero/comunidad-de-propietarios/informe/mayorias | OCU | https://www.costa-asoc.com.ar/blog/asamblea-de-consorcio-quorum-y-mayorias | Costa & Asociados | https://es.wikipedia.org/wiki/Pruebas_de_grupo | https://interforoabogados.com/contenido-legal/mayorias-junta-propietarios-2026/ | https://repositorio.uniandes.edu.co/bitstreams/9d03d54b-1291-4264-856b-f1ac31899d1d/download","ORIGINAL","No normalized exact-phrase match; unquoted results shared at most 2 consecutive query words.","2026-09-08T23:20:38Z"
"""contrastes usaron Wilcoxon bilateral e intervalos bootstrap del 95 con 2000 remuestras""","0","false","","","","contrastes usaron Wilcoxon bilateral e intervalos bootstrap del 95 con 2000 remuestras","17","2","https://academic.oup.com/view-large/566623904","Table 5 Open in new tab Paired... | Oxford Academic","https://academic.oup.com/view-large/566623904 | Oxford Academic | https://www.medcalc.org/es/manual/wilcoxon.php | MedCalc software | https://thomaselove.github.io/431-notes/20-ibuprofen_sepsis.html | https://library.virginia.edu/data/articles/the-wilcoxon-rank-sum-test | UVA Library | https://portal.uned.es/Publicaciones/htdocs/pdf.jsp?articulo=0186080EP03A01","ORIGINAL","No normalized exact-phrase match; unquoted results shared at most 2 consecutive query words.","2026-09-08T23:20:41Z"
"""su dirección de contacto un AMR diferencial debe orientarse antes iv Mantenimiento""","1","false","https://esdocs.com/doc/1602936/25-aniversario-acede-pdf.-2.94-mb","25 aniversario acede PDF. 2.94 MB","https://esdocs.com/doc/1602936/25-aniversario-acede-pdf.-2.94-mb","su dirección de contacto un AMR diferencial debe orientarse antes iv Mantenimiento","18","2","https://www.ter-en.com/es/remont/rpd","Mantenimiento y reparación del regulador de diferencial de presión","https://www.ter-en.com/es/remont/rpd | https://library.e.abb.com/public/048ad102eedb414990acab7b813f15d8/3AAM101052%20E_es_C_AMDRg%20Motor%20Instruction%20Manual.pdf?x-sign=JimbJ1dv626XxyUNgO6C7Rtzrn0OAhkgyATH1%2BqxGUcPt%2BP6byj7bEccYZrz%2BMPB | https://ro.scribd.com/document/1042920230/IV12-IV15-IV17-Series-Patient-Monitor-User-Manual-Spanish-ES | PDF | Información | Patentar | https://www.manualslib.es/manual/101592/Tecfluid-Ps-Serie.html?page=15 | ManualsLib | https://studylib.es/doc/8452053/spanish-iom-hp-s-diff","ORIGINAL","No normalized exact-phrase match; unquoted results shared at most 2 consecutive query words.","2026-09-08T23:20:44Z"
"""anillo lo elevaron a diferencia atribuible al error persistente del agregado vecinal""","2","false","https://www.eltesorodelajumentud.info/maravill.html","México, el país de las maravillas.<p>","https://www.eltesorodelajumentud.info/maravill.html | https://cronicanewsroom.wordpress.com/2016/08/","anillo lo elevaron a diferencia atribuible al error persistente del agregado vecinal","14","2","https://portalhistorico.ramajudicial.gov.co/documents/2308585/98480835/2021-00002%2BSENTENCIA.pdf/cb1dbb6c-2265-48a9-862e-2cbd120e1d6c","SIGCMA-SGC","https://portalhistorico.ramajudicial.gov.co/documents/2308585/98480835/2021-00002%2BSENTENCIA.pdf/cb1dbb6c-2265-48a9-862e-2cbd120e1d6c | https://www.boe.es/diario_boe/txt.php?id=BOE-A-2018-1031 | https://www.osce.gob.pe/descarga/arbitraje/laudos/EXTERNO/2017/380.pdf | https://www.infobae.com/judiciales/2026/01/01/una-mujer-dijo-que-se-cayo-en-las-escaleras-de-su-edificio-y-demando-al-consorcio-dos-tribunales-rechazaron-la-demanda/ | https://www.iberley.es/jurisprudencia/sentencia-civil-n-556-2022-ap-pontevedra-sec-3-rec-158-2022-27-10-2022-48454554","ORIGINAL","No normalized exact-phrase match; unquoted results shared at most 2 consecutive query words.","2026-09-08T23:20:47Z"
"""agotamiento no se predefinió una función escalar que ordenara estos tres estimandos""","0","false","","","","agotamiento no se predefinió una función escalar que ordenara estos tres estimandos","20","3","https://learn.microsoft.com/es-es/azure/architecture/best-practices/auto-scaling","Guía de escalado automático - Azure Architecture Center | Microsoft Learn","https://learn.microsoft.com/es-es/azure/architecture/best-practices/auto-scaling | Microsoft Learn | https://digibuo.uniovi.es/dspace/bitstream/handle/10651/79900/TD_LisArufeRivas.pdf?sequence=1 | https://addi.ehu.es/bitstream/handle/10810/67829/TFG_Aitor_Salazar_Vieira.pdf?isAllowed=y&sequence=3 | https://or.stackexchange.com/questions/7426/goal-programming-best-practice-for-standardizing-magnitude-of-deviations-acro | https://learn.microsoft.com/es-es/azure/azure-monitor/autoscale/autoscale-best-practices | Microsoft Learn","ORIGINAL","No normalized exact-phrase match; unquoted results shared at most 3 consecutive query words.","2026-09-08T23:20:49Z"
"""anota identidad del mundo miembros certificados terminación tiempos errores seguridad wrench energía""","8","false","https://normograma.mincultura.gov.co/compilacion/docs/decreto_1165_2019.htm","Compilación Jurídica Minculturas - Decreto 1165 de 2019","https://normograma.mincultura.gov.co/compilacion/docs/decreto_1165_2019.htm | https://sisjur.bogotajuridica.gov.co/sisjur/normas/Norma1.jsp?i=136677 | https://pt.scribd.com/document/1051555421/2DO-MATERIAL-DE-ESTUDIOS-HUMANIDADES-CEPREUNI-2026-2 | PDF | Verbo | Oración (Lingüística) | https://sisjur.bogotajuridica.gov.co/sisjur/normas/Norma1.jsp?i=62513 | https://s-nt-s.github.io/GSI/gsitic.wordpress.com/bloque_2.html","anota identidad del mundo miembros certificados terminación tiempos errores seguridad wrench energía","15","2","https://world.org/es-es/blog/announcements/world-id-full-stack-proof-of-human","World presenta World ID: una nueva generación de prueba de humano","https://world.org/es-es/blog/announcements/world-id-full-stack-proof-of-human | https://learn.microsoft.com/es-es/windows/security/book/operating-system-security-system-security | Microsoft Learn | https://ethereum.org/es/zero-knowledge-proofs/ | ethereum.org | https://world.org/es-la/faqs | https://docs.con-certeza.mx/colecciones/identidad-certificada?endpoint=ine","ORIGINAL","No normalized exact-phrase match; unquoted results shared at most 2 consecutive query words.","2026-09-08T23:21:26Z"
"""necesita sin ella la terna lexicográfica ordena las concesiones pero no acota""","1","false","https://www.scribd.com/doc/208047167/Familia-Derecho-Peruano","Familia Derecho Peruano | PDF | Parentesco | Familia","https://www.scribd.com/doc/208047167/Familia-Derecho-Peruano | PDF | Parentesco | Familia","necesita sin ella la terna lexicográfica ordena las concesiones pero no acota","11","2","https://dem.colmex.mx/ver/concesi%C3%B3n","concesión | Diccionario del español de México","https://dem.colmex.mx/ver/concesi%C3%B3n | Diccionario del español de México | https://www.fundeu.es/dudas/palabra-clave/terna/ | FundéuRAE | https://www.fundeu.es/recomendacion/terna-es-una-lista-de-tres-candidatos/ | FundéuRAE | https://www.fundeu.es/consulta/concesional-6727/ | FundéuRAE | https://dem.colmex.mx/ver/terna | Diccionario del español de México","ORIGINAL","No normalized exact-phrase match; unquoted results shared at most 2 consecutive query words.","2026-09-08T23:21:29Z"
"""activa cubre exclusión y progreso en el ejecutor discreto descrito E8 reutiliza""","0","false","","","","activa cubre exclusión y progreso en el ejecutor discreto descrito E8 reutiliza","15","2","https://sopa.dis.ulpgc.es/fso/examenes/2006/examen-20060622-junio-PRIMERA_PARTE-EUI.pdf","Microsoft Word - examen-20060622-junio-PRIMERA_PARTE-EUI.doc","https://sopa.dis.ulpgc.es/fso/examenes/2006/examen-20060622-junio-PRIMERA_PARTE-EUI.pdf | https://help.e8markets.com/es/articles/6929927-politicas-de-trading-y-estrategias-de-trading-prohibidas | E8 Markets Help Center | https://help.e8markets.com/es/articles/13106558-resumen-de-todos-los-productos-e8-one-vs-e8-zero-vs-e8-pro-vs-e8-signature | E8 Markets Help Center | https://help.e8markets.com/es/articles/11775980-e8-one | E8 Markets Help Center | https://help.e8markets.com/es/articles/8880316-que-es-la-custom-account | E8 Markets Help Center","ORIGINAL","No normalized exact-phrase match; unquoted results shared at most 2 consecutive query words.","2026-09-08T23:21:32Z"
"""combinación tamaño semilla régimen los 720 pares se reducen a 180 instancias""","2","false","https://esdocs.com/doc/329229/la-verdad-contra-la-falsedad-c%C3%B3mo-saber-la---ning","LA VERDAD CONTRA LA FALSEDAD Cómo saber la - Ning","https://esdocs.com/doc/329229/la-verdad-contra-la-falsedad-c%C3%B3mo-saber-la---ning | https://esdocs.com/doc/1572199/libro-de-resumenes-%E2%80%93-safe-2015","combinación tamaño semilla régimen los 720 pares se reducen a 180 instancias","17","2","https://calculat.io/es/number/factors-of/720","Factores de 720 - Calculatio","https://calculat.io/es/number/factors-of/720 | https://math.stackexchange.com/a/4326382 | https://math.stackexchange.com/questions/4325727/how-many-ways-can-720-be-decomposed-into-a-product-of-two-positive-integers | https://calculat.io/es/number/prime-factors-of/720 | https://metanumbers.com/es/720","ORIGINAL","No normalized exact-phrase match; unquoted results shared at most 2 consecutive query words.","2026-09-08T23:21:34Z"
"""perfil factible retirar un robot crea déficit Trasladarlo a una tarea ocupada""","3","false","https://www.programadelfin.com.mx/web-delfin2019/recursos/memoriaverano2019/paginas/resumenes-est-h.htm","Resúmenes por Estudiante - XXIV Verano de la Investigación Científica y Tecnológica del Pacífico 2019","https://www.programadelfin.com.mx/web-delfin2019/recursos/memoriaverano2019/paginas/resumenes-est-h.htm | https://educarencomunidad.tech/es/index.html | https://www.scribd.com/document/682399154/ebooks-978-84-1122-623-3 | PDF","perfil factible retirar un robot crea déficit Trasladarlo a una tarea ocupada","13","2","https://www.eurobots.es/news/trasladar-robot-industrial/","Trasladar un robot industrial: qué revisar antes del cambio","https://www.eurobots.es/news/trasladar-robot-industrial/ | https://wiki.factorio.com/Deconstruction_planner | https://info.mobilerobot.com/es-es/applications/scenarios/deliver-and-return/ | The Mobile Robot Company Knowledge Center | https://industrialmonitordirect.com/es/blogs/knowledgebase/fanuc-robot-program-shifting-between-user-frames-sides | https://github.com/intelligent-control-lab/APEX-MR/blob/main/docs/02-task-assignment.md","ORIGINAL","No normalized exact-phrase match; unquoted results shared at most 2 consecutive query words.","2026-09-08T23:21:39Z"
