paragraph_id,chapter,current_path,current_line,corpus,source_path,source_block,common_5grams,containment_current,jaccard,match_type,determination,current_excerpt,source_excerpt
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex:198:p016,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex,198,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp2.tex,30,41,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"Las semillas -- producen mundos pareados por método y observaciones método--mundo. El endpoint principal es la completitud; la Tabla resume los escenarios, las métricas auxiliares y la inferencia. La ablación plano--marginal reutiliza los m","Las semillas -- producen mundos pareados por método y observaciones método--mundo. El endpoint principal es la completitud; la Tabla resume los escenarios, las métricas auxiliares y la inferencia. La ablación plano--marginal reutiliza los m"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex:217:p017,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex,217,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex,217,28,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,Los datos publicados permiten recalcular el postproceso y reconstruir cada tabla y figura. La ausencia del generador de instancias impide repetir la creación de mundos y limita la reproducibilidad de la simulación.,Los datos publicados permiten recalcular el postproceso y reconstruir cada tabla y figura. La ausencia del generador de instancias impide repetir la creación de mundos y limita la reproducibilidad de la simulación.
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex:217:p017,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex,217,thesis,thesis/build/main.pdf,1385,15,0.535714,0.384615,MODERATE_OVERLAP,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,Los datos publicados permiten recalcular el postproceso y reconstruir cada tabla y figura. La ausencia del generador de instancias impide repetir la creación de mundos y limita la reproducibilidad de la simulación.,"Los datos publicados reproducen el postproceso, las tablas y las figuras. La ausencia del generador de instancias impide repetir la creación de mundos y limita la reproducibilidad de la simulación."
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex:221:p018,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex,221,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex,221,41,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,La referencia de cobertura alcanzó una cobertura media de y completó de las cargas. El oráculo de puntuación redujo la cobertura a y elevó la completitud a . La diferencia cuantifica el intercambio entre repartir servicio parcial y cerrar c,La referencia de cobertura alcanzó una cobertura media de y completó de las cargas. El oráculo de puntuación redujo la cobertura a y elevó la completitud a . La diferencia cuantifica el intercambio entre repartir servicio parcial y cerrar c
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex:221:p018,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex,221,legacy_snapshot,legacy/_thesis_coppelia_snapshot_20260717/sections/mainmatter/06-results-and-analysis/sp2.tex,34,5,0.121951,0.066667,LOW_OVERLAP,"LEGITIMATE_AUTHOR_PROJECT_SNAPSHOT; historical reuse, not independent evidence",La referencia de cobertura alcanzó una cobertura media de y completó de las cargas. El oráculo de puntuación redujo la cobertura a y elevó la completitud a . La diferencia cuantifica el intercambio entre repartir servicio parcial y cerrar c,"La referencia de cobertura alcanzó la mayor cobertura media, , pero completó de las cargas. El oráculo de puntuación obtuvo una cobertura algo menor, , y una completitud de . La inversión confirma que repartir capacidad parcial y completar "
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex:221:p018,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex,221,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp2.tex,33,41,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,La referencia de cobertura alcanzó una cobertura media de y completó de las cargas. El oráculo de puntuación redujo la cobertura a y elevó la completitud a . La diferencia cuantifica el intercambio entre repartir servicio parcial y cerrar c,La referencia de cobertura alcanzó una cobertura media de y completó de las cargas. El oráculo de puntuación redujo la cobertura a y elevó la completitud a . La diferencia cuantifica el intercambio entre repartir servicio parcial y cerrar c
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex:221:p018,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex,221,work,work/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,889,3,0.073171,0.024194,LOW_OVERLAP,"LEGITIMATE_AUTHOR_DRAFT_REUSE; retain provenance, re-synthesize if copied wholesale",La referencia de cobertura alcanzó una cobertura media de y completó de las cargas. El oráculo de puntuación redujo la cobertura a y elevó la completitud a . La diferencia cuantifica el intercambio entre repartir servicio parcial y cerrar c,"6.5.7. Resultados La referencia de cobertura alcanzó la mayor cobertura media, 0.529, pero completó 0.227 de las cargas. El oráculo de score obtuvo una cobertura algo menor, 0.514, y una completitud de 0.487. Esta inversión, visible en la T"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex:231:p019,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex,231,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex,231,40,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"Entre los métodos aproximados, la red neuronal obtuvo la menor brecha de puntuación, , con completitud y de CPU media. Smith fue más barata, , pero alcanzó una brecha de y completitud . La regla interpretable reduce el coste computacional, ","Entre los métodos aproximados, la red neuronal obtuvo la menor brecha de puntuación, , con completitud y de CPU media. Smith fue más barata, , pero alcanzó una brecha de y completitud . La regla interpretable reduce el coste computacional, "
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex:231:p019,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex,231,legacy_snapshot,legacy/_thesis_coppelia_snapshot_20260717/sections/mainmatter/06-results-and-analysis/sp2.tex,35,40,1.0,1.0,EXACT_OR_CONTAINED,"LEGITIMATE_AUTHOR_PROJECT_SNAPSHOT; historical reuse, not independent evidence","Entre los métodos aproximados, la red neuronal obtuvo la menor brecha de puntuación, , con completitud y de CPU media. Smith fue más barata, , pero alcanzó una brecha de y completitud . La regla interpretable reduce el coste computacional, ","Entre los métodos aproximados, la red neuronal obtuvo la menor brecha de puntuación, , con completitud y de CPU media. Smith fue más barata, , pero alcanzó una brecha de y completitud . La regla interpretable reduce el coste computacional, "
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex:231:p019,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex,231,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp2.tex,34,40,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"Entre los métodos aproximados, la red neuronal obtuvo la menor brecha de puntuación, , con completitud y de CPU media. Smith fue más barata, , pero alcanzó una brecha de y completitud . La regla interpretable reduce el coste computacional, ","Entre los métodos aproximados, la red neuronal obtuvo la menor brecha de puntuación, , con completitud y de CPU media. Smith fue más barata, , pero alcanzó una brecha de y completitud . La regla interpretable reduce el coste computacional, "
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex:233:p020,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex,233,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex,233,58,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"La ablación de la Tabla evalúa el factor marginal dentro del asignador secuencial. Frente a la puntuación plana, la corrección elevó la completitud de a y redujo la brecha de a ; el efecto pareado sobre la brecha fue (IC del 95\,% , ). El c","La ablación de la Tabla evalúa el factor marginal dentro del asignador secuencial. Frente a la puntuación plana, la corrección elevó la completitud de a y redujo la brecha de a ; el efecto pareado sobre la brecha fue (IC del 95\,% , ). El c"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex:233:p020,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex,233,legacy_snapshot,legacy/_thesis_coppelia_snapshot_20260717/sections/mainmatter/06-results-and-analysis/sp2.tex,36,18,0.310345,0.185567,LOW_OVERLAP,"LEGITIMATE_AUTHOR_PROJECT_SNAPSHOT; historical reuse, not independent evidence","La ablación de la Tabla evalúa el factor marginal dentro del asignador secuencial. Frente a la puntuación plana, la corrección elevó la completitud de a y redujo la brecha de a ; el efecto pareado sobre la brecha fue (IC del 95\,% , ). El c","La ablación de la Tabla concuerda con la Proposición dentro del asignador secuencial. La corrección marginal elevó la completitud de a y redujo la brecha de a . El efecto pareado sobre la brecha fue (IC del 95\,% ; ); la completitud aumentó"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex:233:p020,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex,233,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp2.tex,35,58,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"La ablación de la Tabla evalúa el factor marginal dentro del asignador secuencial. Frente a la puntuación plana, la corrección elevó la completitud de a y redujo la brecha de a ; el efecto pareado sobre la brecha fue (IC del 95\,% , ). El c","La ablación de la Tabla evalúa el factor marginal dentro del asignador secuencial. Frente a la puntuación plana, la corrección elevó la completitud de a y redujo la brecha de a ; el efecto pareado sobre la brecha fue (IC del 95\,% , ). El c"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex:243:p021,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex,243,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex,243,42,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"Para la variante primal--dual ejecutada, la diferencia media de completitud frente al voraz fue (IC del 95\,% , ). Sus selecciones dispersaron capacidad entre cargas sin reflejar la prioridad todo-o-nada; esta observación describe la parame","Para la variante primal--dual ejecutada, la diferencia media de completitud frente al voraz fue (IC del 95\,% , ). Sus selecciones dispersaron capacidad entre cargas sin reflejar la prioridad todo-o-nada; esta observación describe la parame"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex:243:p021,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex,243,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp2.tex,36,42,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"Para la variante primal--dual ejecutada, la diferencia media de completitud frente al voraz fue (IC del 95\,% , ). Sus selecciones dispersaron capacidad entre cargas sin reflejar la prioridad todo-o-nada; esta observación describe la parame","Para la variante primal--dual ejecutada, la diferencia media de completitud frente al voraz fue (IC del 95\,% , ). Sus selecciones dispersaron capacidad entre cargas sin reflejar la prioridad todo-o-nada; esta observación describe la parame"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex:245:p022,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex,245,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex,245,45,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"Dos amenazas dominan la validez externa. El índice mezcla disponibilidad y distancia sin un modelo mecánico, de modo que una asignación operacionalmente cubierta puede ser físicamente inviable. El uso generalizado del déficit global impide ","Dos amenazas dominan la validez externa. El índice mezcla disponibilidad y distancia sin un modelo mecánico, de modo que una asignación operacionalmente cubierta puede ser físicamente inviable. El uso generalizado del déficit global impide "
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex:245:p022,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex,245,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp2.tex,37,41,0.911111,0.82,HIGH_OVERLAP,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"Dos amenazas dominan la validez externa. El índice mezcla disponibilidad y distancia sin un modelo mecánico, de modo que una asignación operacionalmente cubierta puede ser físicamente inviable. El uso generalizado del déficit global impide ","Dos amenazas dominan la validez externa. El índice mezcla disponibilidad y distancia sin un modelo mecánico, de modo que una asignación operacionalmente cubierta puede ser físicamente inviable. Además, el uso generalizado del déficit global"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex:249:p023,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex,249,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex,249,57,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"La heterogeneidad rompe la equivalencia entre cardinalidad y cobertura, y el objetivo agregado puede repartir capacidad sin completar cargas. Con fija, el factor alinea el campo con el gradiente de ; en la ablación también concentró mejor e","La heterogeneidad rompe la equivalencia entre cardinalidad y cobertura, y el objetivo agregado puede repartir capacidad sin completar cargas. Con fija, el factor alinea el campo con el gradiente de ; en la ablación también concentró mejor e"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex:249:p023,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex,249,legacy_snapshot,legacy/_thesis_coppelia_snapshot_20260717/sections/mainmatter/06-results-and-analysis/sp2.tex,35,7,0.122807,0.077778,LOW_OVERLAP,"LEGITIMATE_AUTHOR_PROJECT_SNAPSHOT; historical reuse, not independent evidence","La heterogeneidad rompe la equivalencia entre cardinalidad y cobertura, y el objetivo agregado puede repartir capacidad sin completar cargas. Con fija, el factor alinea el campo con el gradiente de ; en la ablación también concentró mejor e","Entre los métodos aproximados, la red neuronal obtuvo la menor brecha de puntuación, , con completitud y de CPU media. Smith fue más barata, , pero alcanzó una brecha de y completitud . La regla interpretable reduce el coste computacional, "
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex:249:p023,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex,249,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp2.tex,39,57,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"La heterogeneidad rompe la equivalencia entre cardinalidad y cobertura, y el objetivo agregado puede repartir capacidad sin completar cargas. Con fija, el factor alinea el campo con el gradiente de ; en la ablación también concentró mejor e","La heterogeneidad rompe la equivalencia entre cardinalidad y cobertura, y el objetivo agregado puede repartir capacidad sin completar cargas. Con fija, el factor alinea el campo con el gradiente de ; en la ablación también concentró mejor e"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex:251:p024,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex,251,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex,251,28,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,El umbral puede cumplirse aunque los robots carezcan de puntos de contacto o de brazos de palanca capaces de equilibrar el torque. Ese contraejemplo motiva el certificado geométrico de wrench de E3.,El umbral puede cumplirse aunque los robots carezcan de puntos de contacto o de brazos de palanca capaces de equilibrar el torque. Ese contraejemplo motiva el certificado geométrico de wrench de E3.
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex:251:p024,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp2.tex,251,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp2.tex,40,28,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,El umbral puede cumplirse aunque los robots carezcan de puntos de contacto o de brazos de palanca capaces de equilibrar el torque. Ese contraejemplo motiva el certificado geométrico de wrench de E3.,El umbral puede cumplirse aunque los robots carezcan de puntos de contacto o de brazos de palanca capaces de equilibrar el torque. Ese contraejemplo motiva el certificado geométrico de wrench de E3.
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex:6:p001,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex,6,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex,6,52,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,Una coalición puede superar el umbral escalar de E2 y carecer de brazos de palanca o direcciones de contacto capaces de producir el wrench requerido. E3 asigna robots a puestos y certifica esa demanda mediante un modelo planar cuasiestático,Una coalición puede superar el umbral escalar de E2 y carecer de brazos de palanca o direcciones de contacto capaces de producir el wrench requerido. E3 asigna robots a puestos y certifica esa demanda mediante un modelo planar cuasiestático
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex:6:p001,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex,6,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp3.tex,3,52,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,Una coalición puede superar el umbral escalar de E2 y carecer de brazos de palanca o direcciones de contacto capaces de producir el wrench requerido. E3 asigna robots a puestos y certifica esa demanda mediante un modelo planar cuasiestático,Una coalición puede superar el umbral escalar de E2 y carecer de brazos de palanca o direcciones de contacto capaces de producir el wrench requerido. E3 asigna robots a puestos y certifica esa demanda mediante un modelo planar cuasiestático
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex:10:p002,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex,10,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex,10,31,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"En la configuración de la Figura , cada puesto aporta una columna distinta al mapa ; el residual depende tanto de la magnitud de los esfuerzos como de su dirección y brazo respecto al centro de masa.","En la configuración de la Figura , cada puesto aporta una columna distinta al mapa ; el residual depende tanto de la magnitud de los esfuerzos como de su dirección y brazo respecto al centro de masa."
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex:10:p002,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex,10,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp3.tex,5,31,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"En la configuración de la Figura , cada puesto aporta una columna distinta al mapa ; el residual depende tanto de la magnitud de los esfuerzos como de su dirección y brazo respecto al centro de masa.","En la configuración de la Figura , cada puesto aporta una columna distinta al mapa ; el residual depende tanto de la magnitud de los esfuerzos como de su dirección y brazo respecto al centro de masa."
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex:66:p003,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex,66,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex,66,20,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"Para carga , son puestos, la coalición, esfuerzos en N, el mapa a fuerza/torque y la demanda en N y N\,m. La matriz","Para carga , son puestos, la coalición, esfuerzos en N, el mapa a fuerza/torque y la demanda en N y N\,m. La matriz"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex:66:p003,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex,66,legacy_snapshot,legacy/_thesis_coppelia_snapshot_20260717/sections/mainmatter/06-results-and-analysis/sp3.tex,7,5,0.25,0.096154,LOW_OVERLAP,"LEGITIMATE_AUTHOR_PROJECT_SNAPSHOT; historical reuse, not independent evidence","Para carga , son puestos, la coalición, esfuerzos en N, el mapa a fuerza/torque y la demanda en N y N\,m. La matriz","Para una carga , sea el conjunto de puestos de contacto y sea una coalición candidata. El vector concatena los esfuerzos de contacto en N; transforma esos esfuerzos en fuerza y torque; es la demanda en N y N\,m. La matriz"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex:66:p003,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex,66,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp3.tex,7,20,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"Para carga , son puestos, la coalición, esfuerzos en N, el mapa a fuerza/torque y la demanda en N y N\,m. La matriz","Para carga , son puestos, la coalición, esfuerzos en N, el mapa a fuerza/torque y la demanda en N y N\,m. La matriz"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex:66:p003,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex,66,work,work/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,966,5,0.25,0.065789,LOW_OVERLAP,"LEGITIMATE_AUTHOR_DRAFT_REUSE; retain provenance, re-synthesize if copied wholesale","Para carga , son puestos, la coalición, esfuerzos en N, el mapa a fuerza/torque y la demanda en N y N\,m. La matriz","6.6.2. Problema formal de referencia Para una carga 𝑘, sea S𝑘 el conjunto de slots y sea 𝐶 𝑘 una coalición candidata. El vector 𝝀 𝑘 concatena los esfuerzos de contacto en N; 𝐺 𝑘 (𝐶 𝑘 ) transforma esos esfuerzos en fuerza y torque; 𝑾 𝑘dem es"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex:85:p004,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex,85,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex,85,20,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"[Reparto interior de mínimo residual regularizado] Si , y el minimizador no restringido satisface estrictamente los límites de contacto, el QP posee la solución única","[Reparto interior de mínimo residual regularizado] Si , y el minimizador no restringido satisface estrictamente los límites de contacto, el QP posee la solución única"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex:85:p004,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex,85,legacy_snapshot,legacy/_thesis_coppelia_snapshot_20260717/sections/mainmatter/06-results-and-analysis/sp3.tex,9,20,1.0,1.0,EXACT_OR_CONTAINED,"LEGITIMATE_AUTHOR_PROJECT_SNAPSHOT; historical reuse, not independent evidence","[Reparto interior de mínimo residual regularizado] Si , y el minimizador no restringido satisface estrictamente los límites de contacto, el QP posee la solución única","[Reparto interior de mínimo residual regularizado] Si , y el minimizador no restringido satisface estrictamente los límites de contacto, el QP posee la solución única"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex:85:p004,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex,85,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp3.tex,9,20,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"[Reparto interior de mínimo residual regularizado] Si , y el minimizador no restringido satisface estrictamente los límites de contacto, el QP posee la solución única","[Reparto interior de mínimo residual regularizado] Si , y el minimizador no restringido satisface estrictamente los límites de contacto, el QP posee la solución única"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex:94:p005,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex,94,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex,94,21,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"Cuando algún límite se activa, la solución continúa siendo única y queda caracterizada por las KKT y el conjunto activo. El Anexo contiene la demostración.","Cuando algún límite se activa, la solución continúa siendo única y queda caracterizada por las KKT y el conjunto activo. El Anexo contiene la demostración."
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex:94:p005,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex,94,legacy_snapshot,legacy/_thesis_coppelia_snapshot_20260717/sections/mainmatter/06-results-and-analysis/sp3.tex,10,21,1.0,1.0,EXACT_OR_CONTAINED,"LEGITIMATE_AUTHOR_PROJECT_SNAPSHOT; historical reuse, not independent evidence","Cuando algún límite se activa, la solución continúa siendo única y queda caracterizada por las KKT y el conjunto activo. El Anexo contiene la demostración.","Cuando algún límite se activa, la solución continúa siendo única y queda caracterizada por las KKT y el conjunto activo. El Anexo contiene la demostración."
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex:94:p005,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex,94,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp3.tex,10,21,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"Cuando algún límite se activa, la solución continúa siendo única y queda caracterizada por las KKT y el conjunto activo. El Anexo contiene la demostración.","Cuando algún límite se activa, la solución continúa siendo única y queda caracterizada por las KKT y el conjunto activo. El Anexo contiene la demostración."
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex:130:p006,Monografía: resultados SP1,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex,130,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp3.tex,130,29,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"La equivalencia sigue de la definición de mínimo y porque es admisible. La conversa regularizada no vale en general: en el caso escalar , dominio y , se obtiene y residual , aunque realiza residual nulo.","La equivalencia sigue de la definición de mínimo y porque es admisible. La conversa regularizada no vale en general: en el caso escalar , dominio y , se obtiene y residual , aunque realiza residual nulo."
