paragraph_id,chapter,section,path,line_start,line_end,words,sentences,text,normalized_sha256,query_fragment,sample_rank,sampled
pre-thesis/sections/source-snapshot/mainmatter/04-methodology.tex:405:p020,4. Metodología,Formulación general y arquitectura,pre-thesis/sections/source-snapshot/mainmatter/04-methodology.tex,405,405,64,3,"La Tabla documenta qué etapa consulta agregados o cierres globales y cuál es su planta. Los códigos E0--E8 corresponden a los nombres históricos de las campañas sp0--sp8; no son subproblemas adicionales. El capítulo de resultados activa E2, E3, E4, E6, E7 y Cargo; E0, E1, E5 y E8 permanecen como procedencia y material de monografía, no como evidencia de una conclusión VIU.",151b69b67f84aab03f0926d022a23071dc62b4ae32a99b3bee8f1776c7cf3eb1,resultados activa E2 E3 E4 E6 E7 y Cargo E0 E1 E5,1737593b367180dd4d12568dcc314fbae343a174b352c8b72bf4cf6f9d5ab17f,True
pre-thesis/sections/source-snapshot/mainmatter/04-methodology.tex:433:p021,4. Metodología,Formulación general y arquitectura,pre-thesis/sections/source-snapshot/mainmatter/04-methodology.tex,433,433,79,5,"Una garantía puede pasar a la capa siguiente únicamente si esta conserva el estado, la información y el modelo de la prueba. Por ejemplo, la cobertura nominal de recursos debe someterse todavía al certificado de contacto antes de salir de SP1. En Cargo, los enlaces vecinales descubren identificadores; el ejecutor consulta estado global para elegir líder y resolver atributos. Su admisión inicial usa un criterio agregado distinto del QP de la etapa E3. Estas dependencias hacen híbrida la arquitectura.",9f623938a95f56874b1dcd18deb84baa35a5deb71f84874a7365508ca9c2077a,enlaces vecinales descubren identificadores el ejecutor consulta estado global para elegir líder,2a38b6a1b8d65357bea2191e33f5d4a1c6746243254eab20a1887b0fe8504466,True
pre-thesis/sections/source-snapshot/mainmatter/04-methodology.tex:439:p022,4. Metodología,Protocolo común y métodos de referencia,pre-thesis/sections/source-snapshot/mainmatter/04-methodology.tex,439,439,66,4,"Cada celda experimental reutiliza el mundo y la semilla entre métodos, con idénticos límites de actuación, horizonte y criterio de éxito. Las colisiones, los bloqueos y los agotamientos del horizonte permanecen en el denominador. Las tablas distinguen el oráculo con información global del método, los comparadores y las ablaciones. La clase de complejidad corresponde al problema; el tiempo o la cota informados corresponden al algoritmo ejecutado.",cbbc33c996d75e8d8632a6e86b090067709ed3e62034c704e715957ed879a807,clase de complejidad corresponde al problema el tiempo o la cota informados,d811fe2afad2934dc44f5e5bdbe90a4356405c91a4574014782a7fc94bce283c,False
pre-thesis/sections/source-snapshot/mainmatter/04-methodology.tex:441:p023,4. Metodología,Protocolo común y métodos de referencia,pre-thesis/sections/source-snapshot/mainmatter/04-methodology.tex,441,441,49,3,"Las etapas E2--E4 son reanálisis de observaciones archivadas, con postproceso, tablas y auditorías disponibles. Parte de sus generadores históricos falta. Cargo sí puede regenerarse desde su configuración y reproduce el demostrador híbrido implementado; esta campaña no ejecuta la composición exacta de los mecanismos parciales de SP1 y SP2.",b546a9b5afb80196377dcadcd44be8b80ba7206d757c7d013294e6f023c9bba6,Las etapas E2 E4 son reanálisis de observaciones archivadas con postproceso tablas,2c7941f3a37a74a516b7d570c97bf94aeaa02d50021287b8f1da18ab4a724c7b,False
pre-thesis/sections/method-comparison.tex:4:p001,Otro,Criterios de comparación,pre-thesis/sections/method-comparison.tex,4,6,29,2,La Tabla clasifica la salida que cada familia entrega a la capa siguiente. ``Parcial'' indica que la propiedad depende de un módulo o de supuestos externos al problema tratado.,5980a780a04588f39e4d8b1d518a5aa78d738978bc4ba91b12e08c26f3bc366c,propiedad depende de un módulo o de supuestos externos al problema tratado,5917787041b509d87100a28f2207d1df7eb1c08ab74e2d8d5d609df1e0068866,False
pre-thesis/sections/method-comparison.tex:33:p002,Otro,Criterios de comparación,pre-thesis/sections/method-comparison.tex,33,37,55,3,"Las familias parten de objetos distintos: asignación consume utilidad, formación consume un equipo, seguridad consume un control nominal y MAPF una abstracción espacio--temporal. En instancias pequeñas, el oráculo global fija un techo bajo información privilegiada; la brecha, la comunicación y la conectividad se miden por separado. El oráculo no se presenta como competidor distribuido.",993336f5fffec72554e983bd2e15fdc748ad4fac39b56669076c6cfc5ec202c6,familias parten de objetos distintos asignación consume utilidad formación consume un equipo,b5a79b7bc2018b7a07fdadb305a6a876f4edb709cc377d622a4ac1efa5465b3b,False
pre-thesis/sections/method-comparison.tex:39:p003,Otro,Criterios de comparación,pre-thesis/sections/method-comparison.tex,39,47,59,3,"Con restricciones compartidas y las condiciones de regularidad declaradas, un Nash generalizado variacional se caracteriza como solución de una desigualdad variacional y admite multiplicadores comunes . Las dinámicas primal--dual actualizan esos multiplicadores junto con las decisiones bajo convexidad, monotonicidad y conectividad . El precio dual representa congestión o déficit; la integralidad y el coste social requieren mecanismos y estimandos separados.",c1288e4aa0ddf4c53637120b4a7d31f928ff394ce447fb964151d606b182d021,primal dual actualizan esos multiplicadores junto con las decisiones bajo convexidad monotonicidad,225ca424d2eba6fbaa5deaff0effb0ca7dc1d6c74772790abe2a1fe2c96b9a30,True
pre-thesis/sections/method-comparison.tex:49:p004,Otro,Criterios de comparación,pre-thesis/sections/method-comparison.tex,49,54,57,3,"El protocolo exige que una prueba de pasividad identifique puertos, almacenamiento y suministro, y que una prueba de Lyapunov fije dominio y signo de la derivada . Un cambio de contacto, la saturación o la discretización alteran esas hipótesis. La interconexión híbrida necesita una prueba composicional incluso si la capa estratégica y la planta poseen resultados locales propios.",4f494c8097443ee424056f999a9d7ae0e775ed0024a63b8c04e9c41688ba4faf,discretización alteran esas hipótesis La interconexión híbrida necesita una prueba composicional incluso,2a09603bcd2e3e7fabc2fea2c5e147706330ca702623aebc4622499fc77bcd15,False
pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex:4:p001,5. Marco teórico,Marco teórico y estado del arte,pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex,4,4,60,3,"Cada capa del transporte cooperativo certifica una propiedad distinta. La asignación entrega una composición nominal; la comprobación mecánica decide si esa composición puede realizar el wrench requerido, y el controlador regula el movimiento dentro de sus restricciones. Estas verificaciones deben conservarse separadas: un perfil Nash aún puede ser ineficiente y una suma de capacidades compatible puede ocultar un torque irrealizable.",d41da6742d8f52e93d3ea7224e34abbb7c4e10ddcaade4229bcf936ab964f44c,Estas verificaciones deben conservarse separadas un perfil Nash aún puede ser ineficiente,cf5e4c4e615f86afb879c9e1dc5956eef64eb94b812d3202967fe506db5df7a6,False
pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex:6:p002,5. Marco teórico,Marco teórico y estado del arte,pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex,6,6,47,2,"Un contrato entre capas especifica la salida producida, los supuestos que la sostienen y la comprobación que debe efectuar el consumidor. Este criterio permite comparar MRTA, juegos, estimación, mecánica y control por la propiedad que entregan a la etapa siguiente, en lugar de tratarlos como soluciones intercambiables.",c21767de767b233b1c52c7b94b507b6a17c7dd95e4a175999f28f3bafd006c02,debe efectuar el consumidor Este criterio permite comparar MRTA juegos estimación mecánica,1177656061ebbd3b028716cf033de2c3e1edb8c9b022f5b47a3dc9359cad9604,True
pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex:11:p003,5. Marco teórico,Asignación y formación de coaliciones,pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex,11,11,42,3,"La asignación multi-robot de tareas (MRTA) clasifica relaciones entre robots, tareas y horizonte de decisión . El caso uno a uno admite asignación bipartita y el algoritmo húngaro . Una carga que requiere varios robots introduce dependencias entre ganadores. Su formulación mínima incluye",9b321bd307636e6a2e32cfa6d35d8566d9dc2531a1ee863f41ca43735beb2b95,que requiere varios robots introduce dependencias entre ganadores Su formulación mínima incluye,845a31dec6dc3a89171031e99da63a199ddb069e7418784f4385e0d9c5cdf57e,False
pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex:19:p004,5. Marco teórico,Asignación y formación de coaliciones,pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex,19,19,61,4,"La Ecuación certifica exclusividad, cuota y cobertura nominal de recursos. La admisibilidad mecánica sigue pendiente porque carece de variables de contacto y fuerza. Dividir una carga entre plazas independientes también pierde la condición simultánea de cierre. El algoritmo húngaro es la referencia para el caso uno a uno; las coaliciones con recursos múltiples requieren una formulación MILP o de set partitioning.",4ef2cb0a1fbc4b4dc2d5084cd9066b5f18ccaa522991376b7e2ca8d4880a8cb1,fuerza Dividir una carga entre plazas independientes también pierde la condición simultánea,00ea60cab58132c8d525dd787602563537606cbe002eed4ea6cc1040de061689,True
pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex:21:p005,5. Marco teórico,Asignación y formación de coaliciones,pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex,21,21,68,4,"La función objetivo debe valorar el cierre de la carga antes de premiar cobertura parcial. De otro modo, un coste de movilización bajo puede corresponder a una coalición incompleta. Cuando la demanda total supera los recursos, una variable de activación decide qué cargas entran en servicio. Este modelo separa la factibilidad global de la instancia, la admisibilidad de cada coalición y el coste social de una asignación factible.",12d77665384941b3bf2c4d48490acc4ad11c5d91716023ed4721bdef7a8f616a,total supera los recursos una variable de activación decide qué cargas entran,a45cb41859bdb3c0337446513f882b02c016d96af9d2b9b086e00b86eb898b9f,False
pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex:23:p006,5. Marco teórico,Asignación y formación de coaliciones,pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex,23,23,54,3,"Las subastas distribuyen la negociación mediante precios. Bertsekas resuelve la asignación clásica ; MURDOCH emplea contratos entre robots , y CBBA/ACBBA construyen paquetes bajo consenso y mensajes desordenados . El precio y el paquete son observables, pero una coalición física necesita además una regla común de cierre que sincronice la llegada y reserve puestos de contacto.",804929f7d40ccc3285a28e37b8555d40654a03a3579adb4b404d9faf3a41e995,asignación clásica MURDOCH emplea contratos entre robots y CBBA ACBBA construyen paquetes,f0fcb022811c1a90741a193b87438e0f9aabf7ef4b563585cde177a52ce28a24,False
pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex:25:p007,5. Marco teórico,Asignación y formación de coaliciones,pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex,25,25,58,4,"Los modelos anytime, basados en capacidades y hedónicos hacen depender de la coalición que recibe al robot . Esa dependencia representa complementariedad, a cambio de explorar subconjuntos y comprobar desviaciones locales. La estabilidad obtenida se refiere a dichas desviaciones. El coste social mínimo exige una comparación adicional, y la alcanzabilidad depende de la información y de los movimientos admitidos.",5166f13c8bbdff8c6e47df1052a2f18a31a344602d6dd71469d206025d73ea19,dependencia representa complementariedad a cambio de explorar subconjuntos y comprobar desviaciones locales,67ec8f326b4ce38e8f8384836770aa4a2377369b7ed83ac6c8e80744f1a44dca,False
pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex:27:p008,5. Marco teórico,Asignación y formación de coaliciones,pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex,27,27,53,3,"ASyMTRe compone equipos mediante esquemas funcionales, e IQ-ASyMTRe descarta composiciones incompatibles por interacción o calidad de información . Su salida certifica que sensores, recursos y comportamientos forman una cadena funcional. La realizabilidad física requiere todavía comprobar, en la pose de ejecución, que los contactos y los límites de actuación producen el wrench solicitado.",f85d02731edc2345ed0f4a9e54984dd1a90425e60a220c7f0279edc40b5af29a,compone equipos mediante esquemas funcionales e IQ ASyMTRe descarta composiciones incompatibles por,e74385620f0c64c83096fc0a024e79551b9251ff7138ac93bd7c170cd9936502,False
pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex:29:p009,5. Marco teórico,Asignación y formación de coaliciones,pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex,29,36,91,11,"Los trabajos recientes incorporan distintos tipos de dinámica a MRTA. Shan et al. distribuyen la asignación del transporte colectivo con restricciones temporales . Dai et al. aprenden formación y rutas, y Bezerra et al. emplean mapas espaciales e intención para revisar la asignación . Qiu et al. actualizan por consenso la capacidad consumida; Shida et al. aprenden a excluir tareas inviables . Estas salidas dinámicas constituyen comparadores empíricos. El problema focal añade una interfaz explícita que entrega a las capas físicas la composición, el certificado mecánico y la condición de reapertura de la decisión.",da62ddbb5c09ef77baa8b7fbb497238352f6ecfb1d8989c6a2dc37e6317f0115,consumida Shida et al aprenden a excluir tareas inviables Estas salidas dinámicas,7b1b47d2f8a8172fcc453fe28b0c7b5887c0bcf619d40968e07ceb48dd50c54b,False
pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex:41:p010,5. Marco teórico,"Información local, juegos y optimización distribuida",pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex,41,41,80,4,"En el grafo de comunicación \( G_c(t)=( , E_c(t))\), \( _2(L)>0\) mide conectividad algebraica cuando la topología es no dirigida . El resultado conmutado de permite conmutación arbitraria dentro de una colección finita cuyos digrafos son, cada uno, balanceados y fuertemente conectados; no se sustituye esa premisa por conectividad conjunta. Un grafo de sensado \( G_s(t)\) distinto codifica los obstáculos y cargas observables. El modelo de observación completa ambos grafos con la magnitud recibida y su precisión.",26ece3ba89f134b69341b30b0f0828befdd89bc60c44663fdf4fdd2dd7fbac82,E c t 2 L 0 mide conectividad algebraica cuando la topología,df22f7e0e2298e32bfaff0809bd60e289f5b1a4e086bea3c87fb993b65c7385f,False
pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex:43:p011,5. Marco teórico,"Información local, juegos y optimización distribuida",pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex,43,43,65,4,"El consenso estático aproxima una cantidad fija. El consenso dinámico sigue el agregado cuando sus entradas cambian durante el movimiento . La cota de error depende de la conectividad, la variación de entrada, las ganancias y la discretización. El residual de ocupación estimada debe entrar en el pago que usa esa ocupación; la selección de carga y la estabilidad de la planta pertenecen a contratos posteriores.",605d5ed42d2e9b66e359be8d4f30ef6c1c0d4ac82d29a360935dd2a6c8489987,cantidad fija El consenso dinámico sigue el agregado cuando sus entradas cambian,8e62e7196a4e1bca48f13d52320da333242a6d0da54492e71d15168e577e3c29,False
pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex:45:p012,5. Marco teórico,"Información local, juegos y optimización distribuida",pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex,45,45,59,3,"Las activaciones locales permiten ejecutar revisiones sin una ronda global. El resultado asíncrono citado supone activación persistente y retardos acotados ; una copia que excede esa cota queda fuera de su dominio. Distribuido describe la localización de la información, asíncrono describe la agenda de actualización y robusto a red exige una propiedad adicional bajo el modelo de pérdida o retardo.",1f5e022f3d83c28ba78dbe2fa1a53e7b7d842a14a757875a2db2cea34b9b266a,asíncrono citado supone activación persistente y retardos acotados una copia que excede,670a5a11850c919e76d535393bc946b1c82741fb7fc65c7b9dd16f0a0209a47c,False
pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex:47:p013,5. Marco teórico,"Información local, juegos y optimización distribuida",pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex,47,47,55,3,"Los juegos poblacionales describen preferencias continuas sobre acciones. Sea la masa distribuida entre estrategias, el pago de la estrategia y el pago medio. En un Nash poblacional, toda estrategia con masa positiva alcanza el pago máximo bajo el estado agregado . Los juegos de potencial añaden una función escalar cuya variación coincide con cada desviación unilateral",6223819b875703b528b9f35d3c8cda545c4c7c237977edea760345087663734d,poblacionales describen preferencias continuas sobre acciones Sea la masa distribuida entre estrategias,e8ad09431170df319cecd6a0dd0429c03462a11393c0b9e1c485728d40f7525d,False
pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex:53:p014,5. Marco teórico,"Información local, juegos y optimización distribuida",pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex,53,53,65,4,"La identidad se verifica con el pago implementado, incluidas sus proyecciones y descuentos. En un juego finito, su cumplimiento ordena las desviaciones y asegura la existencia de al menos un equilibrio puro. La eficiencia de ese equilibrio se evalúa aparte mediante coste social. Bajo mensajes locales, cada robot reconstruye un potencial visible cuya coincidencia con el potencial analítico depende de la coherencia de los agregados.",61d11a4186b1b18600e1d506ce67ec7d728cfee8cf4e4cb7a60e11a369149f5c,social Bajo mensajes locales cada robot reconstruye un potencial visible cuya coincidencia,13ac677a0b7146394ccf0384bdd84e9d19a9e62a6c7afcd4e5088304e59e5ec5,True
pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex:66:p015,5. Marco teórico,"Información local, juegos y optimización distribuida",pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex,66,66,38,3,"donde y es la envolvente convexa de las estrategias de pago máximo. La continuidad, la exploración y la conservación del soporte cambian entre protocolos. El cierre entero se aplica después de esta evolución continua mediante una regla adicional.",645acd1c60397c8e663d6ca949682afc8023470ca646d94405444d326af1053d,conservación del soporte cambian entre protocolos El cierre entero se aplica después,fe5e6b19d1482ef0290ec9c45a9ab2f8236de7e11df70340a0d6b251da4629ac,False
pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex:193:p016,5. Marco teórico,"Información local, juegos y optimización distribuida",pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex,193,193,63,4,"La Figura permite leer dos diferencias decisivas. La replicadora conserva en cero una estrategia ausente, mientras logit le asigna masa positiva; la mejor respuesta cambia de dirección en las fronteras de indiferencia. Smith y BNN redistribuyen masa mediante comparaciones pares y excesos sobre . El estado inicial y el valor de pueden, por ello, alterar el transitorio aunque coincidan estados estacionarios bajo pagos ideales.",d8072978bb25d450be10fed42c0869b71ae203eb3ea563fae1ad1a332dbf30fe,estrategia ausente mientras logit le asigna masa positiva la mejor respuesta cambia,ee7ccd0999ecac948436416303368f90c417204485c3446a02f9ed528be1e2dc,False
pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex:195:p017,5. Marco teórico,"Información local, juegos y optimización distribuida",pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex,195,195,60,3,La dinámica produce preferencias continuas y el cierre las transforma en bajo exclusividad y recursos. Una proyección o un redondeo puede cambiar el potencial de la relajación y crear déficit. La convergencia continua solo se conserva en la ejecución entera si la regla de cierre y su resolución de empates preservan la propiedad demostrada; ambas forman parte del contrato implementado.,571e77ab09b8d0f866dbb16529c466fde9560630b029a6913ca126518d74e322,resolución de empates preservan la propiedad demostrada ambas forman parte del contrato,4a8a8d3cbc1ee547de35ace64cc027d56324e68693b0c6c7dce5c64a430a0b21,True
pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex:200:p018,5. Marco teórico,"Información local, juegos y optimización distribuida",pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex,200,200,49,3,La conectividad del grafo certifica propagación de información; la rigidez geométrica conserva localmente la forma salvo movimientos rígidos del conjunto . Una formación rígida todavía puede exceder los límites de fuerza o adherencia. Cargo incorpora una interfaz de apoyo que transmite a la carga los esfuerzos acotados de los actuadores.,40145f985234b42e106b5a350bb5875a9b1d40502aa8e298d1364d0c4bb4760b,forma salvo movimientos rígidos del conjunto Una formación rígida todavía puede exceder,8733e3170ee37cee8a9ed6b826d9924286102b538577873cf33dc8b9e5aaa6c8,False
pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex:208:p019,5. Marco teórico,"Información local, juegos y optimización distribuida",pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex,208,208,72,4,"La Ecuación separa el wrench resultante de las fuerzas internas . Dos vectores pueden producir la misma resultante y cargar de manera distinta los actuadores. Las componentes del núcleo de \(G_C(q)\) afectan compresión, saturación y pérdida de contacto aunque el cuerpo ideal no se mueva. La geometría determina el cierre ; la prueba pertinente es \(W_k^ req W_C(q)=\ G_C(q) : U_C\ \), no una suma escalar de capacidades.",b74c9ef73805a3f4b0858ca46d9fc537fb6ac8a5bb7412cdf1d40da5af356233,actuadores Las componentes del núcleo de G C q afectan compresión saturación,daa3c377d1bb188114ea17395cae657ac02b961447c1397d8d3547c1c3343d71,False
pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex:210:p020,5. Marco teórico,"Información local, juegos y optimización distribuida",pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex,210,210,57,3,"Como y dependen de la configuración, el margen de torque puede cambiar al rotar la carga o recolocar un contacto. El certificado de reclutamiento debe asociar su veredicto con una demanda de wrench, una geometría, límites de actuación y tolerancia. Un resultado inconcluso produce abstención; la imposibilidad exige demostrar que la demanda queda fuera del conjunto realizable.",afa1da07838c455d67dca76e0236696516d326e22518c89def793a0da999e348,actuación y tolerancia Un resultado inconcluso produce abstención la imposibilidad exige demostrar,c09cc84ce3334714c8eec814d25ca8b1cdd3b383ab95f5ed5f6aab3f716be239,False
pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex:212:p021,5. Marco teórico,"Información local, juegos y optimización distribuida",pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex,212,212,50,3,"Con y los contactos fijados, el controlador regula la pose del cuerpo compuesto. Las estructuras virtuales distribuyen referencias entre robots, y la optimización restringida reparte esfuerzo o impone evitación para esa formación . Estos resultados consumen un equipo ya elegido, por lo que el reclutamiento debe entregarles una composición mecánicamente admisible.",64658461e02a72ad536b259ac854b164e3c25ee581f36486c9657bf2b8e302ac,optimización restringida reparte esfuerzo o impone evitación para esa formación Estos resultados,064e4c99092af121efcb43d6056661f0395c7da2283b1294f44b4642ec21037a,True
pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex:214:p022,5. Marco teórico,"Información local, juegos y optimización distribuida",pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex,214,214,60,3,"Una prueba de seguimiento fija la planta, el marco del error y los límites de perturbación. En el modelo planar rígido, una función de Lyapunov local puede incorporar amortiguamiento y residual de wrench. Cuando cambia un contacto o se retira un robot, el dominio de contacto fijo deja de aplicar y la coalición debe recertificarse antes de reutilizar el resultado.",52491f290eb9252ba302cdc4ae6021b02e01022f67e6ef1b8bf8a73267c05bd3,planar rígido una función de Lyapunov local puede incorporar amortiguamiento y residual,d850f17b24c73858c771aff46e0926fa14d8c772eccde026558c0677e977c847,False
pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex:216:p023,5. Marco teórico,"Información local, juegos y optimización distribuida",pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex,216,216,48,4,"En empuje, incorpora unilateralidad y fricción, y la dinámica admite pérdida de contacto. El certificado de caging comprueba que la configuración confina el objeto . Cargo, en cambio, certifica soporte y realización de wrench. La selección estratégica puede alimentar ambas ramas, pero cada una conserva su propio contrato físico.",094ff846a87afcdb26f5277dcb72f126a5fd1ee5c01f71afcc94c810e6f6df55,estratégica puede alimentar ambas ramas pero cada una conserva su propio contrato,dccaee9f53cf71731d468d77503ec385c01f61f45a81f9fe925866d2d94a56b4,False
pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex:221:p024,5. Marco teórico,"Seguridad, fallos y red imperfecta",pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex,221,221,67,4,"Los campos potenciales combinan atracción al objetivo y repulsión de obstáculos con bajo coste de cálculo. Sus mínimos locales permiten mantener separación y, al mismo tiempo, perder progreso hacia la meta . RVO traslada la predicción al espacio de velocidades y reparte la maniobra; ORCA construye semiplanos recíprocamente admisibles . En una coalición Cargo, la reciprocidad, el horizonte y la geometría deben aplicarse a la huella del cuerpo compuesto.",e579a41bf6b36f406859b9dc630e48dbcd3ee45d811c7700a787c1fec682ff7a,al mismo tiempo perder progreso hacia la meta RVO traslada la predicción,4b03e676b453e053aa4b72188cc89ad3a80c849aae89b340a9f96729a51bc531,True
pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex:223:p025,5. Marco teórico,"Seguridad, fallos y red imperfecta",pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex,223,223,66,4,"Una CBF define un conjunto seguro y una condición de invariancia hacia delante. El filtro CBF-QP proyecta el control nominal sobre las desigualdades admisibles bajo el modelo, el grado relativo y el estado declarados . Los certificados distribuidos imponen separación entre pares y pueden recurrir a frenado de emergencia . Para Cargo, la función de barrera debe representar la huella compuesta o una envolvente conservadora de ella.",235b3df6726b90b81b0db5ba3842a858770dfa62c29f415d6e8875ed5169e984,estado declarados Los certificados distribuidos imponen separación entre pares y pueden recurrir,b703e31f3ffd9c88e1b9d7513397bcc2a3b8937bbe8d074e7b825b81e3cb7f99,False
pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex:225:p026,5. Marco teórico,"Seguridad, fallos y red imperfecta",pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex,225,225,66,4,La invariancia del conjunto seguro y la llegada al destino exigen endpoints distintos. Una detención puede conservar distancia durante todo el horizonte y terminar sin entrega. La saturación o el reparto de wrench pueden separar la acción ejecutada de la orden nominal y de la salida del filtro. La distancia mínima muestreada caracteriza los instantes registrados; cubrir el intervalo entre muestras requiere una cota continua adicional.,7a92c787fdc158f09a19362122b034904aa30f1909ab29bc29d2c9bb87c4f909,llegada al destino exigen endpoints distintos Una detención puede conservar distancia durante,c88e2b180d79bfe1e1f23e82168b7c6d6f24b0b6ba84a493c19deaa93056912b,False
pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex:227:p027,5. Marco teórico,"Seguridad, fallos y red imperfecta",pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex,227,227,43,3,"ALLIANCE activa alternativas mediante impaciencia y aquiescencia, y las subastas dinámicas reabren la adjudicación después de un evento . En una tarea débilmente acoplada, esa revisión puede sustituir a un ejecutor. El transporte colectivo debe además reconstruir porque el fallo cambia una composición compartida.",6c8d483c94883508d62d5c0eb34d2c29ec65fff07abad76decd4df4d3282b7ac,ALLIANCE activa alternativas mediante impaciencia y aquiescencia y las subastas dinámicas reabren,aa3f19a576d207ecc4b40759c3ba00257204876594a08e320da4d9fb1d9d2207,False
pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex:229:p028,5. Marco teórico,"Seguridad, fallos y red imperfecta",pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex,229,229,67,4,"La retirada de un miembro modifica la geometría de apoyo y el conjunto realizable de wrench. La reparación necesita una reserva alcanzable y tiempo suficiente para recertificar la nueva coalición antes de consumir el margen seguro. La minimalidad por inclusión elimina miembros redundantes; el coste mínimo compara además todas las combinaciones admisibles. Cuando la capacidad remanente resulta insuficiente, el resultado correcto es detener o abortar la carga.",643bb809ecd34fbf7dc650e4327f8c4b8b65d9d8bd524a39d5ad654f34c0a455,compara además todas las combinaciones admisibles Cuando la capacidad remanente resulta insuficiente,abf6fdde09bfbe236bbc78fe4390fb4dae7668ec8c7964d535d69849e6384955,False
pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex:231:p029,5. Marco teórico,"Seguridad, fallos y red imperfecta",pre-thesis/sections/source-snapshot/mainmatter/05-theoretical-framework.tex,231,231,62,4,"El tráfico entre coaliciones requiere resolver conflictos espacio--temporales además de evitar colisiones reactivamente. CBS alterna detección de conflictos y planificación individual, con completitud y optimalidad en su modelo discreto; ECBS acepta suboptimalidad acotada para reducir coste . LA-MAPF incorpora la huella de cuerpos extensos . MAPF-LNS2 escala mediante reparaciones parciales de gran vecindario y carece de la cota propia de ECBS .",ab6c29de6e2ef342f0ce0db8c0175dbd46a7146395a37f96f8fc73f3ea26900f,resolver conflictos espacio temporales además de evitar colisiones reactivamente CBS alterna detección,1cb5804b0731d48bf67568e028ef4201601080e590120206c9e78e2b95575159,True
