v3_registry_id,identity_key,candidate_ids,title,authors,year,venue,doi,abstract,document_type,discovery_origins,provenance_sources,provenance_queries,legacy_screening_decisions,legacy_fulltext_status,legacy_evidence_status,metadata_status,v3_screening_status,v3_screening_reason,v3_allowed_use,duplicate_alias_count
C27067BB3D0EC,doi:10.1145/3611652,C27067BB3D0EC,Swarm Robotics: A Survey from a Multi-Tasking Perspective,Essam Debie; Kathryn Kasmarik; Matthew Garratt,2023,ACM Computing Surveys,10.1145/3611652,,,v3_open_discovery,openalex,F14:primary;F15:primary,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CFF20AF9E7628,doi:10.1109/jproc.2021.3072740,CFF20AF9E7628,"Swarm Robotics: Past, Present, and Future [Point of View]",Marco Dorigo; Guy Théraulaz; Vito Trianni,2021,Proceedings of the IEEE,10.1109/jproc.2021.3072740,,article,historical_seed,openalex;stage1c_query_repair,Q12_multiagent_robotics,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CEE054EA98CD4,doi:10.1109/access.2019.2907544,CEE054EA98CD4,Swarm UAVs Task and Resource Dynamic Assignment Algorithm Based on Task Sequence Mechanism,Xiaowei Fu; Peng Feng; Xiaoguang Gao,2019,IEEE Access,10.1109/access.2019.2907544,,article,historical_seed,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,include_fulltext,acquired_pdf,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C23108D315D0F,doi:10.1016/j.asoc.2026.115805,C23108D315D0F,Swarm-aware collaborative learning with an adaptive subpopulation genetic algorithm for multi-objective optimization,Hongjin Zhang; Hui Wei,2026,Applied Soft Computing,10.1016/j.asoc.2026.115805,,article,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_F_C614266B62F30,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CEE7830A704F9,doi:10.1137/s0036139903437424,CEE7830A704F9,Swarming Patterns in a Two-Dimensional Kinematic Model for Biological Groups,Chad M. Topaz; Andrea L. Bertozzi,2004,SIAM Journal on Applied Mathematics,10.1137/s0036139903437424,,article,historical_seed,openalex;openalex_snowball,SB_B_CDB5890569C65,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C89F92800502B,doi:10.1109/icra40945.2020.9197403,C89F92800502B,SwarmMesh: A Distributed Data Structure for Cooperative Multi-Robot Applications,Nathalie Majcherczyk; Carlo Pinciroli,2020,2020 IEEE International Conference on Robotics and Automation (ICRA),10.1109/icra40945.2020.9197403,,,v3_open_discovery,crossref,F09:primary,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CECBEFA649B86,doi:10.1109/robot.2007.364007,CECBEFA649B86,Switched UAV-UGV Cooperation Scheme for Target Detection,Herbert G. Tanner,2007,Proceedings - IEEE International Conference on Robotics and Automation/Proceedings,10.1109/robot.2007.364007,,conference-paper,historical_seed,openalex;openalex_snowball,SB_B_C1E34C4925F5C,include_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CB2221CE08B31,doi:10.1016/j.cirp.2019.05.002,CB2221CE08B31,Symbiotic human-robot collaborative assembly,Lihui Wang; Robert X. Gao; József Váncza; Jörg Krüger; Xi Vincent Wang; Sotiris Makris; George Chryssolouris,2019,CIRP Annals,10.1016/j.cirp.2019.05.002,,article,historical_seed,openalex;stage1c_query_repair,Q12_multiagent_robotics,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C1EDA09399E1D,doi:10.1109/tac.2006.878783,C1EDA09399E1D,Synchronization and Convergence of Linear Dynamics in Random Directed Networks,Chai Wah Wu,2006,IEEE Transactions on Automatic Control,10.1109/tac.2006.878783,,article,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_B_C75DFD0C9D1EF,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CC3CDD035965A,doi:10.1287/trsc.1110.0400,CC3CDD035965A,Synchronization in Vehicle Routing—A Survey of VRPs with Multiple Synchronization Constraints,Michael Drexl,2012,Transportation Science,10.1287/trsc.1110.0400,,article,historical_seed,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CD4EB5FC903F3,title-year:synchronization of information in distributed multiple vehicle coordinated control|2003,CD4EB5FC903F3,Synchronization of Information in Distributed Multiple Vehicle Coordinated Control,Randal W. Beard; Vahram Stepanyan,2003,,,,preprint,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_B_C75DFD0C9D1EF,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C40F27817919C,doi:10.1109/tac.2017.2671029,C40F27817919C,Synchronization of Multiagent Systems Using Event-Triggered and Self-Triggered Broadcasts,João Almeida; Carlos Silvestre; A. Pascoal,2017,IEEE Transactions on Automatic Control,10.1109/tac.2017.2671029,,article,historical_seed,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C6D643CA9B7C6,doi:10.1109/tcyb.2015.2428056,C6D643CA9B7C6,Synchronous Hybrid Event- and Time-Driven Consensus in Multiagent Networks With Time Delays,Feng Xiao; Tongwen Chen; Huijun Gao,2015,IEEE Transactions on Cybernetics,10.1109/tcyb.2015.2428056,,article,historical_seed,openalex;openalex_snowball,SB_B_CE7932A8945FD,include_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C1AF683401F38,doi:10.14569/ijacsa.2016.071148,C1AF683401F38,Synergies of Advanced Technologies and Role of VANET in Logistics and Transportation,Kishwer Abdul; Amir Qayyum; Jürgen Pannek,2016,International Journal of Advanced Computer Science and Applications,10.14569/ijacsa.2016.071148,,,v3_open_discovery,openalex,F14:primary,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CD0E93D798EAB,doi:10.1007/s11740-022-01109-y,CD0E93D798EAB,Systematic literature review of applications and usage potentials for the combination of unmanned aerial vehicles and mobile robot manipulators in production systems,Jannis Sinnemann; Marius Boshoff; Raphael Dyrska; Sebastian Leonow; Martin Mönnigmann; Bernd Kuhlenkötter,2022,Production Engineering,10.1007/s11740-022-01109-y,,review,historical_seed,openalex;stage1c_query_repair,Q11_formation_docking,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C0387E24CEFAC,title-year:systems engineering and informatics institute annual report 1994 eur 16286 en|1994,C0387E24CEFAC,Systems Engineering and Informatics Institute annual report 1994. EUR 16286 EN,,1994,Archive of European Integration (AEI) (University of Pittsburgh),,,,v3_open_discovery,openalex,F09:foundational,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C28313BC7E8CB,doi:10.48550/arxiv.2412.20998,C28313BC7E8CB,T-DOM: A Taxonomy for Robotic Manipulation of Deformable Objects,David Blanco–Mulero; Yifei Dong; Júlia Borràs; Florian T. Pokorny; Carme Torras,2024,arXiv (Cornell University),10.48550/arxiv.2412.20998,,,v3_open_discovery,openalex,F07:primary,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CDCCAF917589B,doi:10.23919/ccc52363.2021.9550117,CDCCAF917589B,Table of Contents,,2021,,10.23919/ccc52363.2021.9550117,,paratext,historical_seed,openalex,Q2_sharedload_distributed,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C27CF9BBBA227,doi:10.1109/lra.2022.3191776,C27CF9BBBA227,Table of Contents,,2022,IEEE Robotics and Automation Letters,10.1109/lra.2022.3191776,,paratext,historical_seed,openalex;stage1c_query_repair,Q14_force_wrench,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CC6C42C6225A1,doi:10.1109/lra.2022.3165102,CC6C42C6225A1,Table of Contents,,2022,IEEE Robotics and Automation Letters,10.1109/lra.2022.3165102,,paratext,historical_seed,openalex,Q3_physical_certificate;Q14_force_wrench,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C237EC78A6E93,doi:10.1109/lra.2023.3287363,C237EC78A6E93,TacMMs: Tactile Mobile Manipulators for Warehouse Automation,Zhuochao He; Xuyang Zhang; Simon Jones; Sabine Hauert; Dandan Zhang; Nathan F. Lepora,2023,IEEE Robotics and Automation Letters,10.1109/lra.2023.3287363,,article,historical_seed;v3_open_discovery,openalex;stage1c_query_repair,Q11_formation_docking;F07:primary,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,1
C53FEA02FFC76,doi:10.1049/pbce134e_ch7,C53FEA02FFC76,Tactile sensing for physical human-robot interaction in shared payload tasks,Francesco Grella; Keerthi Sagar; Roberto Canale; Michal Jilich; Alessandro Albini; Giorgio Cannata; Matteo Zoppi,2023,Human-Robot Collaboration: Unlocking the potential for industrial applications,10.1049/pbce134e_ch7,,book-chapter,historical_seed,crossref;stage1c_query_repair,Q13_collective_transport,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C322D29DC2D52,doi:10.1109/aamas.2004.257,C322D29DC2D52,Taking DCOP to the Real World: Efficient Complete Solutions for Distributed Multi-Event Scheduling,Rajiv Maheswaran; Milind Tambe; Emma Bowring; Jonathan P. Pearce; Pradeep Varakantham,2004,,10.1109/aamas.2004.257,,article,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_B_C0062B3C3E1C9,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C1C69C27B405B,doi:10.1109/mvt.2016.2645481,C1C69C27B405B,Taking Drones to the Next Level: Cooperative Distributed Unmanned-Aerial-Vehicular Networks for Small and Mini Drones,Jingjing Wang; Chunxiao Jiang; Zhu Han; Yong Ren; Robert G. Maunder; Lajos Hanzo,2017,IEEE Vehicular Technology Magazine,10.1109/mvt.2016.2645481,,,v3_open_discovery,openalex,F15:primary,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C6659EC428109,doi:10.1109/hri.2013.6483604,C6659EC428109,Taking your robot for a walk: Force-guiding a mobile robot using compliant arms,Francois Ferland; Arnaud Aumont; Dominic Letourneau; Francois Michaud,2013,2013 8th ACM/IEEE International Conference on Human-Robot Interaction (HRI),10.1109/hri.2013.6483604,,proceedings-article,historical_seed,crossref;stage1c_query_repair,Q14_force_wrench,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C4085CB3311BF,doi:10.1109/lra.2026.3719201,C4085CB3311BF,TALB-MAPPO: A Time-Aware and Load-Balanced Multi-Agent Reinforcement Learning Framework for Collaborative Robotic Grinding,Qian Chen; Ji Tian; Fuzhou Xu; Linpeng Duan; Lidong Ma,2026,IEEE Robotics and Automation Letters,10.1109/lra.2026.3719201,,article,historical_seed,openalex;openalex_snowball,SB_F_C20FBE73D7292,maybe_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C8DE312ABF605,doi:10.1109/acc.2007.4282420,C8DE312ABF605,Target assignment for robotic networks: Asymptotic performance under limited communication,Stephen L. Smith; Francesco Bullo,2007,Proceedings of the ... American Control Conference/Proceedings of the American Control Conference,10.1109/acc.2007.4282420,,conference-paper,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_B_C75DFD0C9D1EF,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C3C5D44BFCE40,doi:10.3390/machines14070733,C3C5D44BFCE40,Target-Aware Safety-Residual Reinforcement Learning for Cooperative Multi-UAV Pursuit in Complex Environments,S Y Li; Bo Yu; Dongying Liu; Dayu Gao; Peizheng He; Gongbo Chen; Lei Xu,2026,Machines,10.3390/machines14070733,,article,historical_seed,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,maybe_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C69F63374AA41,doi:10.3390/drones9080574,C69F63374AA41,Task Allocation Algorithm for Heterogeneous UAV Swarm with Temporal Task Chains,Haixiao Liu; Zhichao Shao; Quanzhi Zhou; Jianhua Tu; Shuo Zhu,2025,Drones,10.3390/drones9080574,,article,historical_seed;v3_open_discovery,openalex;openalex_snowball;stage1c_recall,SB_F_C25E04E2B42F4;F15:primary,include_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,1
C699B5354EF25,doi:10.1016/j.robot.2016.02.003,C699B5354EF25,Task allocation and collision-free path planning of centralized multi-robots system for industrial plant inspection using heuristic methods,K. A. Jose; Dilip Kumar Pratihar,2016,Robotics and Autonomous Systems,10.1016/j.robot.2016.02.003,,article,historical_seed,openalex;openalex_snowball,SB_B_C1E34C4925F5C,include_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C4A567475A9D9,doi:10.1007/s44443-026-01192-6,C4A567475A9D9,Task allocation and robot repair strategy optimization in multi-robot system with ability decay,Fuhan Yan; Yang Wang; Yiwen Liang; Yifei Li; Yuang Sheng,2026,Journal of King Saud University - Computer and Information Sciences,10.1007/s44443-026-01192-6,,article,historical_seed,openalex;openalex_snowball,SB_F_C1E34C4925F5C;SB_F_C614266B62F30,include_fulltext,acquired_pdf,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CEFD032C099E9,doi:10.1016/0003-6870(85)90088-2,CEFD032C099E9,Task allocation and the balancing of task demands in the multi-man-machine system — some case studies,R.B. Stammers; J. Hallam,1985,Applied Ergonomics,10.1016/0003-6870(85)90088-2,,,v3_open_discovery,crossref,F03:foundational,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CB4684E3D829A,doi:10.1109/smc58881.2025.11343184,CB4684E3D829A,Task Allocation for Autonomous Machines using Computational Intelligence and Deep Reinforcement Learning,Thanh Thi Nguyen; Quoc Viet Hung Nguyen; Jonathan Kua; Imran Razzak; Dung Nguyen; Saeid Nahavandi,2025,,10.1109/smc58881.2025.11343184,,conference-paper,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_F_C75DFD0C9D1EF,maybe_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C2F1257C78ECB,doi:10.23919/iccas63016.2024.10773254,C2F1257C78ECB;C51CF3909F847,Task Allocation for Heterogeneous Multi-Robot Systems with Diverse Capabilities,"Lee, Goeun; Lee, Donggil; Lim, Yoonseob",2024,"2024 24TH INTERNATIONAL CONFERENCE ON CONTROL, AUTOMATION AND SYSTEMS, ICCAS 2024",10.23919/iccas63016.2024.10773254,"This paper presents an algorithm for task allocation in a team of robots with diverse capabilities, aiming to minimize overall costs. Each robot's abilities are described by a capability vector, and the algorithm forms subgroups within the team to ensure they can collectively complete individual tasks. We particularly address cases where each robot can only handle a subset of the tasks due to physical limitations. The algorithm's effectiveness and practical application are demonstrated through simulations, which validate its ability to optimize task allocation in multi-robot teams.",Proceedings Paper,historical_seed;v3_open_discovery,wos:F02_primary_wos_plaintext_full_record_cited_references.txt;crossref,F02_primary;F02:primary,include_fulltext,abstract_only,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,1
C1A9D15E4DF66,doi:10.1109/iciibms62405.2024.10792681,C1A9D15E4DF66,Task Allocation for Heterogeneous Robots in Office Environments Using Large Language Models,Hao Wu; Huailin Zhao; Lei Ma; Yongchang Li; Cen Chen; Xiaohu Yuan,2024,,10.1109/iciibms62405.2024.10792681,,conference-paper,historical_seed,openalex;openalex_snowball,SB_F_C20FBE73D7292,include_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C87C6F0F5E71B,doi:10.1016/j.jpdc.2006.06.006,C87C6F0F5E71B,Task allocation for maximizing reliability of distributed systems: A simulated annealing approach,Gamal Attiya; Yskandar Hamam,2006,Journal of Parallel and Distributed Computing,10.1016/j.jpdc.2006.06.006,,article,historical_seed,openalex;openalex_snowball,SB_B_CE3EC521638F5,maybe_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CC66E9A6E37AB,doi:10.1109/access.2020.2967061,CC66E9A6E37AB,Task Allocation for Multi-Agent Systems Based on Distributed Many-Objective Evolutionary Algorithm and Greedy Algorithm,Jing Zhou; Xiaozhe Zhao; Xiaopan Zhang; Dongdong Zhao; Huanhuan Li,2020,IEEE Access,10.1109/access.2020.2967061,,article,historical_seed,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,include_fulltext,acquired_pdf,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C67A638824243,doi:10.1109/chicc.2008.4605654,C67A638824243,Task allocation for multi-robot cooperative hunting behavior based on improved auction algorithm,Sun Wei; Dou Lihua; Fang Hao; Zhang Haiqiang,2008,2008 27th Chinese Control Conference,10.1109/chicc.2008.4605654,,,v3_open_discovery,crossref,F04:primary,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C16508AB5F174,doi:10.1007/978-3-642-33932-5_56,C16508AB5F174,Task Allocation for Spatially and Temporally Distributed Tasks,Julio Godoy; Maria Gini,2012,Advances in intelligent systems and computing,10.1007/978-3-642-33932-5_56,,book-chapter,historical_seed,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,maybe_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CA9995985832B,doi:10.1109/tpds.2012.249,CA9995985832B,Task Allocation for Undependable Multiagent Systems in Social Networks,Yichuan Jiang; Yifeng Zhou; Wanyuan Wang,2012,IEEE Transactions on Parallel and Distributed Systems,10.1109/tpds.2012.249,,article,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_B_CC66E9A6E37AB,include_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C8CB2CFF14914,doi:10.1109/acc.2002.1023915,C8CB2CFF14914,Task allocation for wide area search munitions,Corey Schumacher; Phillip Chandler; Steven Rasmussen,2002,,10.1109/acc.2002.1023915,,conference-paper,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_B_C25E04E2B42F4;SB_B_C75DFD0C9D1EF,maybe_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CB0E54A4D1996,doi:10.1109/raeeucci61380.2024.10547978,CB0E54A4D1996,Task Allocation in a Multi-Robot System Using RRT* Algorithm,Omar Malla; Madhavan Shanmugavel,2024,,10.1109/raeeucci61380.2024.10547978,,conference-paper,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_F_C75DFD0C9D1EF,include_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C035ADAE05535,doi:10.1016/j.oceaneng.2026.126674,C035ADAE05535,Task allocation in distributed multi-UUV: An adaptive fuzzy response threshold method with task-age awareness,Lianpeng Qiu; Jiangzhou Zhu; Yusha Liu; Jun-Hong Cui,2026,Ocean Engineering,10.1016/j.oceaneng.2026.126674,,article,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_F_C614266B62F30,maybe_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C3DB8B8B6E688,doi:10.1109/icra57147.2024.10611476,C3DB8B8B6E688,Task Allocation in Heterogeneous Multi-Robot Systems Based on Preference-Driven Hedonic Game,Liwang Zhang; Minglong Li; Wenjing Yang; Shaowu Yang,2024,2024 IEEE International Conference on Robotics and Automation (ICRA),10.1109/icra57147.2024.10611476,,,v3_open_discovery,crossref,F03:primary,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C287C521E80E0,doi:10.1109/icnc.2010.5583611,C287C521E80E0,Task allocation in multi-agent systems with swarm intelligence of social insects,Jipeng Du; Ling Zhou; Peng Qu; Zhen Shi; Lin Yang,2010,2010 Sixth International Conference on Natural Computation,10.1109/icnc.2010.5583611,,conference-paper,historical_seed,openalex;openalex_snowball,SB_B_C20FBE73D7292,include_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CC1B056FDA93E,doi:10.1007/3-540-45603-1_129,CC1B056FDA93E,Task Allocation in the RoboCup Rescue Simulation Domain: A Short Note,Ranjit Nair; Takayuki Itō; Milind Tambe; Stacy Marsella,2002,Lecture notes in computer science,10.1007/3-540-45603-1_129,,conference-paper,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_B_C3B94FFBD89AD,maybe_fulltext,acquired_pdf,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CA647EC922FA5,doi:10.1109/tase.2025.3558977,CA647EC922FA5,Task Allocation of Heterogeneous Robots Under Temporal Logic Specifications With Inter-Task Constraints and Variable Capabilities,"Li, Lin; Chen, Ziyang; Wang, Hao; Kan, Zhen",2025,IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,10.1109/tase.2025.3558977,"Multi-Robot task allocation (MRTA) exploits different capabilities of heterogeneous robots to facilitate collaborative tasks. However, existing works are mainly built on a key assumption that the robot capabilities are invariant and few consider variable capabilities (e.g., task-dependent or time-dependent capabilities). Besides, there may also exist a variety of inter-task constraints (e.g., unrelated tasks, compatible tasks, and exclusive tasks). Motivated by this practical need, we develop a novel task allocation framework for heterogeneous multi-robot systems with variable capabilities subject to inter-task constraints and temporal logic task specifications. Specifically, we extend conventional linear temporal logic (LTL) to capability LTL, namely CaLTLT , to describe heterogeneous multi-robots systems with variable capabilities and inter-task constraints. The Task Batch Planning Decision Tree Plus (TB- PDT+ ) is then developed, which encodes the states of B & uuml;chi automaton, the system states, and the task process into a tree structure to represent the exploration progress. Based on the TB- PDT+ , the Variable Capability and Inter-task Constraints Search (Var-CICS) is developed to find feasible task allocations and plans. Rigorous analysis shows that Var-CICS is valid (i.e., the generated task allocation is guaranteed to satisfy the task requirements) and complete (i.e., if a feasible task allocation exists, it is ensured to be found by Var-CICS). The complexity analysis also shows that the computation time of finding a satisfactory task allocation scales only quadratically with the number of automaton states, versus the exponential growth due to the product automaton in standard model checking methods. Numerical simulations and experiments demonstrate the effectiveness of Var-CICS. Note to Practitioners-Real-world applications often require a heterogeneous multi-robot system working collaboratively on a variety of tasks. Within such applications, robots can have diverse capabilities which may vary depending on the task at hand or over time, and are subject to inter-task constraints. Thus, in this work, we propose a new temporal logic to enrich the expressiveness in describing heterogeneous multi-robots systems with variable capabilities and inter-task constraints. We then develop the task batch planning decision tree plus and the variable capability and inter-task constraints search (Var-CICS) for the task allocation of heterogeneous multi-robot system. In contrast to automata-based methods, our method does not require sophisticated product automaton, which enables efficient and effective search of feasible task allocations. Furthermore, theoretical analyses show that Var-CICS is both complete and valid, while experimental results demonstrate its validity, efficiency and scalability.",Article,historical_seed,wos:F02_primary_wos_plaintext_full_record_cited_references.txt,F02_primary,include_fulltext,abstract_only,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C439BBFD49450,doi:10.3837/tiis.2019.07.013,C439BBFD49450,Task Allocation of Intelligent Warehouse Picking System based on Multi-robot Coalition,,2019,KSII Transactions on Internet and Information Systems,10.3837/tiis.2019.07.013,,journal-article,historical_seed;v3_open_discovery,crossref;stage1c_query_repair;openalex_snowball,Q10_industrial_context;SB_B_C2A4C241C5C92;F12:primary,include_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,1
C3A88EABFDA15,doi:10.1007/978-981-19-3998-3_22,C3A88EABFDA15,Task Allocation of Multi-robot Coalition Formation,Chuang Huang; Hao Zhang; Zhuping Wang,2023,Lecture Notes in Electrical Engineering Proceedings of 2021 5th Chinese Conference on Swarm Intelligence and Cooperative Control,10.1007/978-981-19-3998-3_22,,book-chapter,historical_seed,crossref;openalex_snowball,Q1_coalition_transport;SB_F_CD617355078E3,include_fulltext,acquired_html,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C12A8FD5581A0,doi:10.1145/3655497.3655526,C12A8FD5581A0,Task Allocation Optimization for Warehouse Autonomous Mobile Robot,Shiyue Hu; Shigeru Fujimura; Yunfei Feng,2024,2024 the 8th International Conference on Innovation in Artificial Intelligence,10.1145/3655497.3655526,,proceedings-article,historical_seed,crossref;stage1c_query_repair,Q15_amr_agv_industrial,include_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C1FED6B0DC6B4,doi:10.1007/s43154-022-00087-4,C1FED6B0DC6B4,Task Allocation Using a Team of Robots,Haris Aziz; Arindam Pal; Ali Pourmiri; Fahimeh Ramezani; Brendan Sims,2022,Current Robotics Reports,10.1007/s43154-022-00087-4,,article,historical_seed,openalex,Q5_heterogeneous_local,include_fulltext,acquired_pdf,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CDFA28452CD71,title-year:task allocation via coalition formation among autonomous agents|1995,CDFA28452CD71,Task allocation via coalition formation among autonomous agents,Onn Shehory; Sarit Kraus,1995,,,,article,historical_seed,openalex;openalex_snowball,SB_B_CD3F5AE83E98C;SB_B_CCE288522BB14,maybe_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C4BDB4814A0FA,doi:10.1109/sice.2007.4421131,C4BDB4814A0FA,Task allocation with a cooperative plan for an emotionally intelligent system of multi-robots,Sajal Chandra Banik; Keigo Watanabe; Kiyotaka Izumi,2007,,10.1109/sice.2007.4421131,,conference-paper,historical_seed,openalex;openalex_snowball,SB_F_CCE288522BB14,include_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CBDE92674C1A7,title-year:task allocation with growing costs|2017,CBDE92674C1A7,Task Allocation with Growing Costs,James Parker,2017,University of Minnesota Digital Conservancy (University of Minnesota),,,dissertation,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_F_C4BF0C9CC85AB,maybe_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C9550419DA5CD,doi:10.1109/cyberi.2016.7438627,C9550419DA5CD;C481112814407,Task Allocation Within a Heterogeneous Multi-Robot System,"Budinska, Ivana; Havlik, Stefan",2016,2016 CYBERNETICS & INFORMATICS (K&I),10.1109/cyberi.2016.7438627,"Multi robot systems have been extensively researched over past decades. Many open theoretical and practical problems, associated with them, are not solved in a sufficient level. The paper introduces an approach to solve a task allocation problem within a heterogeneous multi robot system. A formal representation of the problem is presented. A heuristic algorithm than can solve the problem, is introduced. Application possibilities of the presented solution are discussed in the paper, too.",Proceedings Paper,historical_seed;v3_open_discovery,wos:F02_primary_wos_plaintext_full_record_cited_references.txt;crossref;openalex,F02_primary;F02:primary,include_fulltext,abstract_only,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,1
