candidate_id,title,title_norm,authors,authors_norm,year,venue,doi,doi_norm,abstract,document_type,source_ids,provenance,provenance_sources,provenance_queries,verification_status,metadata_verification_status,evidence_status,screening_status,legacy_seed_id,wos_ut,citation_count,citation_count_source,retrieved_at_utc,dedup_status,duplicate_status,dedup_parent_candidate_id,notes,source,source_record_id,query_id,window_id,source_url,open_access_url,screening_decision,exclusion_reason,screening_reason,screening_basis,screening_protocol,screening_method,screening_relevant_axes,problem_family,method_family,coordination_architecture,robot_type,heterogeneity,coalition_or_team,physical_transport,contact_or_wrench,local_communication,robustness_or_failures,industrial_context,theoretical_guarantees_claimed,experimental_platform,semantic_paper_id,semantic_arxiv_id
CD468B6C0128D,Coordination Demand in Human Control of Heterogeneous Robot,coordination demand in human control of heterogeneous robot,Jijun Wang; Michael Lewis,jijun wang; michael lewis,2009,Advances in Human-Robot Interaction,10.5772/6828,10.5772/6828,,,crossref:10.5772/6828,crossref,crossref,F15:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,,,2026-09-13T02:49:28.243446+00:00,unique,unique,,,crossref,10.5772/6828,F15,primary,https://doi.org/10.5772/6828,,maybe_fulltext,,Topic signal plausible but full-text inspection is required.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination;heterogeneous_capabilities,distributed_coordination,unclear,unclear,unclear,explicit_heterogeneous,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,,
C892F518F8C64,A Self-Learning Approach to Heterogeneous Multi-Robot Coalition Formation Under Uncertainty,a self learning approach to heterogeneous multi robot coalition formation under uncertainty,Xin Huo; Hao Zhang; Zhuping Wang; Chao Huang; Huaicheng Yan,xin huo; hao zhang; zhuping wang; chao huang; huaicheng yan,2025,IEEE Transactions on Automation Science and Engineering,10.1109/tase.2024.3395283,10.1109/tase.2024.3395283,,,crossref:10.1109/tase.2024.3395283,crossref,crossref,F15:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,17,crossref,2026-09-13T02:49:28.243509+00:00,unique,unique,,,crossref,10.1109/tase.2024.3395283,F15,primary,https://doi.org/10.1109/tase.2024.3395283,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;heterogeneous_capabilities,task_allocation,learning,unclear,mobile_robot,explicit_heterogeneous,explicit_coalition,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
CFB6307B69461,Topology-Aware Load-Balance Schemes for Heterogeneous Graph Processing,topology aware load balance schemes for heterogeneous graph processing,,,2018,Advances in Computer and Electrical Engineering,10.4018/978-1-5225-3799-1.ch005,10.4018/978-1-5225-3799-1.ch005,"<jats:p>Inspired by the insights presented in Chapters 2, 3, and 4, in this chapter the authors present the KCMAX (K-Core MAX) and the KCML (K-Core Multi-Level) frameworks: novel k-core-based graph partitioning approaches that produce unbalanced partitions of complex networks that are suitable for heterogeneous parallel processing. Then they use KCMAX and KCML to explore the configuration space for accelerating BFSs on large complex networks in the context of TOTEM, a BSP heterogeneous GPU + CPU HPC platform. They study the feasibility of the heterogeneous computing approach by systematically studying different graph partitioning strategies, including the KCMAX and KCML algorithms, while processing synthetic and real-world complex networks.</jats:p>",,crossref:10.4018/978-1-5225-3799-1.ch005,crossref,crossref,F15:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,,,2026-09-13T02:49:28.243633+00:00,unique,unique,,,crossref,10.4018/978-1-5225-3799-1.ch005,F15,primary,https://doi.org/10.4018/978-1-5225-3799-1.ch005,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_abstract_metadata,screening_protocol_v1,deterministic_keyword_rules_v2,heterogeneous_capabilities,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
CDAF673DF6C63,Mutual Relative Localization in Heterogeneous Air-ground Robot Teams,mutual relative localization in heterogeneous air ground robot teams,Samet Güler; İ. Yıldırım; H. Alabay,samet güler; i̇. yıldırım; h. alabay,2022,"Proceedings of the 19th International Conference on Informatics in Control, Automation and Robotics",10.5220/0011267800003271,10.5220/0011267800003271,,,crossref:10.5220/0011267800003271,crossref,crossref,F15:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,1,crossref,2026-09-13T02:49:28.243696+00:00,unique,unique,,,crossref,10.5220/0011267800003271,F15,primary,https://doi.org/10.5220/0011267800003271,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,heterogeneous_capabilities,unclear,unclear,unclear,unclear,explicit_heterogeneous,team,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
C98625BEAECAF,Coalition Formation Based Distributed Algorithm for Multi-Objective Cooperative Sensing in Cognitive Radio Networks,coalition formation based distributed algorithm for multi objective cooperative sensing in cognitive radio networks,Wei YANG; Dong-Song BAN; Dong-Lin GUAN; Xi-Qing YE; Wen-Hua DOU,wei yang; dong-song ban; dong-lin guan; xi-qing ye; wen-hua dou,2012,Chinese Journal of Computers,10.3724/sp.j.1016.2012.00730,10.3724/sp.j.1016.2012.00730,,,crossref:10.3724/sp.j.1016.2012.00730,crossref,crossref,F16:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,3,crossref,2026-09-13T02:49:28.245560+00:00,unique,unique,,,crossref,10.3724/sp.j.1016.2012.00730,F16,primary,https://doi.org/10.3724/sp.j.1016.2012.00730,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;distributed_coordination,task_allocation;distributed_coordination,unclear,distributed,unclear,unclear,explicit_coalition,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,,
C0EC7A209973B,Parallel and Distributed Simulation of Coalition Structure Generation in Cooperative Multi-agent Systems,parallel and distributed simulation of coalition structure generation in cooperative multi agent systems,Gabriele D'Angelo; Giovanni Rossi,gabriele d'angelo; giovanni rossi,2008,2008 22nd Workshop on Principles of Advanced and Distributed Simulation,10.1109/pads.2008.30,10.1109/pads.2008.30,,,crossref:10.1109/pads.2008.30,crossref,crossref,F16:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,2,crossref,2026-09-13T02:49:28.245645+00:00,unique,unique,,,crossref,10.1109/pads.2008.30,F16,primary,https://doi.org/10.1109/pads.2008.30,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;distributed_coordination,task_allocation;distributed_coordination,unclear,distributed,unclear,unclear,explicit_coalition,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,explicit_experiment_or_hardware,,
CA969994974B8,Distributed parameter model and cooperative control of manipulators handling a flexible payload,distributed parameter model and cooperative control of manipulators handling a flexible payload,Zhiguo Tang; Yuanchun Li,zhiguo tang; yuanchun li,2010,2010 Sixth International Conference on Natural Computation,10.1109/icnc.2010.5582901,10.1109/icnc.2010.5582901,,,crossref:10.1109/icnc.2010.5582901,crossref,crossref,F16:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,,,2026-09-13T02:49:28.245709+00:00,unique,unique,,,crossref,10.1109/icnc.2010.5582901,F16,primary,https://doi.org/10.1109/icnc.2010.5582901,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
CF0032CA89A7D,Cooperative and non-cooperative approaches in coalition theory,cooperative and non cooperative approaches in coalition theory,Indridi H. Indridason,indridi h. indridason,2025,Handbook on Coalition Politics,10.4337/9781803929569.00010,10.4337/9781803929569.00010,,,crossref:10.4337/9781803929569.00010,crossref,crossref,F16:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,,,2026-09-13T02:49:28.245761+00:00,unique,unique,,,crossref,10.4337/9781803929569.00010,F16,primary,https://doi.org/10.4337/9781803929569.00010,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
C0697399BA642,Distributed Force/Position Optimization Dynamics for Cooperative Unknown Payload Manipulation,distributed force position optimization dynamics for cooperative unknown payload manipulation,Tatsuya Miyano; Justin Romberg; Magnus Egerstedt,tatsuya miyano; justin romberg; magnus egerstedt,2020,2020 59th IEEE Conference on Decision and Control (CDC),10.1109/cdc42340.2020.9304246,10.1109/cdc42340.2020.9304246,,,crossref:10.1109/cdc42340.2020.9304246,crossref,crossref,F16:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,10,crossref,2026-09-13T02:49:28.245824+00:00,unique,unique,,,crossref,10.1109/cdc42340.2020.9304246,F16,primary,https://doi.org/10.1109/cdc42340.2020.9304246,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
C810711330731,Robust cooperative aerial payload transport under mass uncertainty using DSMC-controlled heterogeneous drones,robust cooperative aerial payload transport under mass uncertainty using dsmc controlled heterogeneous drones,Umar Farid; Bilal Khan; Muhammad Usman Jamil,umar farid; bilal khan; muhammad usman jamil,2026,Advanced Robotics,10.1080/01691864.2026.2721004,10.1080/01691864.2026.2721004,,,crossref:10.1080/01691864.2026.2721004,crossref,crossref,F16:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,,,2026-09-13T02:49:28.245890+00:00,unique,unique,,,crossref,10.1080/01691864.2026.2721004,F16,primary,https://doi.org/10.1080/01691864.2026.2721004,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,transport_or_manipulation;heterogeneous_capabilities,cooperative_transport,physical_manipulation,unclear,uav_drone,explicit_heterogeneous,unclear,explicit_transport_or_manipulation,unclear,unclear,unclear,unclear,unclear,unclear,,
CA740635CF5B2,A Distributed Method for Solving the Heterogeneous Task Allocation Problem Considering Payload,a distributed method for solving the heterogeneous task allocation problem considering payload,Rongjun Li; Kang Hu; Haoxiang Chen; Zhaoqi Wang,rongjun li; kang hu; haoxiang chen; zhaoqi wang,2025,2025 44th Chinese Control Conference (CCC),10.23919/ccc64809.2025.11179574,10.23919/ccc64809.2025.11179574,,,crossref:10.23919/ccc64809.2025.11179574,crossref,crossref,F16:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,,,2026-09-13T02:49:28.245977+00:00,unique,unique,,,crossref,10.23919/ccc64809.2025.11179574,F16,primary,https://doi.org/10.23919/ccc64809.2025.11179574,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;distributed_coordination;heterogeneous_capabilities,task_allocation;distributed_coordination,unclear,distributed,unclear,explicit_heterogeneous,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,,
CF6EEACD6FE04,Distributed coalition-based resource orchestration for heterogeneous IoT devices in metropolitan smart cities,distributed coalition based resource orchestration for heterogeneous iot devices in metropolitan smart cities,Si Liu; Midhun Chakkaravarthy,si liu; midhun chakkaravarthy,2026,Future Technology,10.55670/fpll.futech.5.3.4,10.55670/fpll.futech.5.3.4,"<jats:p>The rapid proliferation of IoT devices in metropolitan environments poses critical challenges for heterogeneous device management under minimal centralized control. This paper presents DCRO, a Distributed Coalition-based Resource Orchestration framework enabling IoT devices to self-organize into dynamic coalitions for cooperative resource management. Unlike traditional hierarchical approaches that suffer from scalability bottlenecks, DCRO integrates three core components: a Self-Organizing Device Clustering Algorithm (SODCA) that adapts to topology changes without global coordination; a Game-Theoretic Coalition Formation Mechanism (GT-CFM) that drives fair resource allocation through Shapley value-based negotiation; and a Lightweight Hierarchical Consensus Protocol (LHCP) coupled with a Merkle-DAG security architecture that ensures tamper-resistant coordination without blockchain overhead. Experiments across three metropolitan testbeds demonstrate 26.2% latency reduction and 31.4% energy savings over centralized baselines, only 11.3% throughput degradation under continuous fault injection, and stable coalition convergence at 5,000 devices within 15 iterations.</jats:p>",,crossref:10.55670/fpll.futech.5.3.4,crossref,crossref,F16:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,,,2026-09-13T02:49:28.246109+00:00,unique,unique,,,crossref,10.55670/fpll.futech.5.3.4,F16,primary,https://doi.org/10.55670/fpll.futech.5.3.4,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_abstract_metadata,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;distributed_coordination;heterogeneous_capabilities;robustness_or_communication,task_allocation;distributed_coordination;robustness_communication,consensus_control,distributed;centralized,unclear,explicit_heterogeneous,explicit_coalition,unclear,unclear,explicit_local_or_network_constraint,explicit_fault_recovery,unclear,explicit_theory_or_guarantee_terms,explicit_experiment_or_hardware,,
C596721F49546,Passivity-Based Distributed Control for Cooperative Unknown Payload Manipulation with Sensing/Actuation Delays,passivity based distributed control for cooperative unknown payload manipulation with sensing actuation delays,Tatsuya Miyano; Justin Romberg; Magnus Egerstedt,tatsuya miyano; justin romberg; magnus egerstedt,2022,2022 IEEE Conference on Control Technology and Applications (CCTA),10.1109/ccta49430.2022.9966080,10.1109/ccta49430.2022.9966080,,,crossref:10.1109/ccta49430.2022.9966080,crossref,crossref,F16:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,,,2026-09-13T02:49:28.246174+00:00,unique,unique,,,crossref,10.1109/ccta49430.2022.9966080,F16,primary,https://doi.org/10.1109/ccta49430.2022.9966080,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
C637E263BC7A0,Coalition formation for multiple heterogeneous UAVs cooperative search and prosecute with communication constraints,coalition formation for multiple heterogeneous uavs cooperative search and prosecute with communication constraints,Zhong Liu; Xiao-Guang Gao; Xiao-Wei Fu,zhong liu; xiao-guang gao; xiao-wei fu,2016,2016 Chinese Control and Decision Conference (CCDC),10.1109/ccdc.2016.7531261,10.1109/ccdc.2016.7531261,,,crossref:10.1109/ccdc.2016.7531261,crossref,crossref,F16:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,14,crossref,2026-09-13T02:49:28.246238+00:00,unique,unique,,,crossref,10.1109/ccdc.2016.7531261,F16,primary,https://doi.org/10.1109/ccdc.2016.7531261,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;heterogeneous_capabilities;robustness_or_communication,task_allocation;robustness_communication,unclear,unclear,uav_drone,explicit_heterogeneous,explicit_coalition,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,,
CC7DF8DD27597,Distributed Coalition Formation of Relay and Friendly Jammers for Secure Cooperative Networks,distributed coalition formation of relay and friendly jammers for secure cooperative networks,Rongqing Zhang; Lingyang Song; Zhu Han; Bingli Jiao,rongqing zhang; lingyang song; zhu han; bingli jiao,2011,2011 IEEE International Conference on Communications (ICC),10.1109/icc.2011.5962513,10.1109/icc.2011.5962513,,,crossref:10.1109/icc.2011.5962513,crossref,crossref,F16:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,18,crossref,2026-09-13T02:49:28.246302+00:00,unique,unique,,,crossref,10.1109/icc.2011.5962513,F16,primary,https://doi.org/10.1109/icc.2011.5962513,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;distributed_coordination,task_allocation;distributed_coordination,unclear,distributed,unclear,unclear,explicit_coalition,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,,
C32957517B97B,Distributed multi-relay selection via political coalition formation in cooperative wireless networks,distributed multi relay selection via political coalition formation in cooperative wireless networks,Mohammed S. Bahbahani; Mohammed W. Baidas; Emad Alsusa,mohammed s. bahbahani; mohammed w. baidas; emad alsusa,2016,2016 IEEE Wireless Communications and Networking Conference,10.1109/wcnc.2016.7565001,10.1109/wcnc.2016.7565001,,,crossref:10.1109/wcnc.2016.7565001,crossref,crossref,F16:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,1,crossref,2026-09-13T02:49:28.246364+00:00,unique,unique,,,crossref,10.1109/wcnc.2016.7565001,F16,primary,https://doi.org/10.1109/wcnc.2016.7565001,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;distributed_coordination,task_allocation;distributed_coordination,unclear,distributed,unclear,unclear,explicit_coalition,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,,
CFBDFFCAD6DA7,Cooperative distributed trajectory optimization for a heterogeneous UAV formation,cooperative distributed trajectory optimization for a heterogeneous uav formation,Razvan-Viorel Mihai; Mirela-Madalina Bivolaru,razvan-viorel mihai; mirela-madalina bivolaru,2018,AIP Conference Proceedings,10.1063/1.5081581,10.1063/1.5081581,,,crossref:10.1063/1.5081581,crossref,crossref,F16:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,1,crossref,2026-09-13T02:49:28.246418+00:00,unique,unique,,,crossref,10.1063/1.5081581,F16,primary,https://doi.org/10.1063/1.5081581,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination;heterogeneous_capabilities,distributed_coordination,optimization,distributed,uav_drone,explicit_heterogeneous,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,,
C592688F44FAA,Distributed Event-Triggered Tracking Control for Heterogeneous Multiagent Systems,distributed event triggered tracking control for heterogeneous multiagent systems,Dong Yue; Huaipin Zhang; Shengxuan Weng,dong yue; huaipin zhang; shengxuan weng,2021,Distributed Cooperative Control and Communication for Multi-agent Systems,10.1007/978-981-33-6718-0_3,10.1007/978-981-33-6718-0_3,,,crossref:10.1007/978-981-33-6718-0_3,crossref,crossref,F16:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,,,2026-09-13T02:49:28.246479+00:00,unique,unique,,,crossref,10.1007/978-981-33-6718-0_3,F16,primary,https://doi.org/10.1007/978-981-33-6718-0_3,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination;heterogeneous_capabilities,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
C0CDFABED0ACD,Distributed security monitoring of heterogeneous sensor networks against sparse sensor attacks,distributed security monitoring of heterogeneous sensor networks against sparse sensor attacks,Guanghui Wen; Yuezu Lv; Dan Zhao; Xuqiang Lei,guanghui wen; yuezu lv; dan zhao; xuqiang lei,2025,Distributed Security Monitoring and Resilient Cooperative Control,10.1201/9781003669913-4,10.1201/9781003669913-4,,,crossref:10.1201/9781003669913-4,crossref,crossref,F16:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,,,2026-09-13T02:49:28.246542+00:00,unique,unique,,,crossref,10.1201/9781003669913-4,F16,primary,https://doi.org/10.1201/9781003669913-4,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination;heterogeneous_capabilities,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
C4C2DB0296680,Cooperative sparsity pattern recovery in distributed networks via distributed-OMP,cooperative sparsity pattern recovery in distributed networks via distributed omp,Thakshila Wimalajeewa; Pramod K. Varshney,thakshila wimalajeewa; pramod k. varshney,2013,"2013 IEEE International Conference on Acoustics, Speech and Signal Processing",10.1109/icassp.2013.6638672,10.1109/icassp.2013.6638672,,,crossref:10.1109/icassp.2013.6638672,crossref,crossref,F16:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,30,crossref,2026-09-13T02:49:28.246598+00:00,unique,unique,,,crossref,10.1109/icassp.2013.6638672,F16,primary,https://doi.org/10.1109/icassp.2013.6638672,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination;robustness_or_communication,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
C6CF20284F500,Time-bounded distributed QoS-aware service configuration in heterogeneous cooperative environments,time bounded distributed qos aware service configuration in heterogeneous cooperative environments,Luís Nogueira; Luís Miguel Pinho,luís nogueira; luís miguel pinho,2009,Journal of Parallel and Distributed Computing,10.1016/j.jpdc.2009.03.002,10.1016/j.jpdc.2009.03.002,,,crossref:10.1016/j.jpdc.2009.03.002,crossref,crossref,F16:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,19,crossref,2026-09-13T02:49:28.246664+00:00,unique,unique,,,crossref,10.1016/j.jpdc.2009.03.002,F16,primary,https://doi.org/10.1016/j.jpdc.2009.03.002,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination;heterogeneous_capabilities,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
C909C4E55E409,Heterogeneous UAV Tracking Cooperative Control with Distributed Adaptive Consensus,heterogeneous uav tracking cooperative control with distributed adaptive consensus,Yupeng He; Deyun Zhou; Yang Liu,yupeng he; deyun zhou; yang liu,2023,2023 China Automation Congress (CAC),10.1109/cac59555.2023.10450786,10.1109/cac59555.2023.10450786,,,crossref:10.1109/cac59555.2023.10450786,crossref,crossref,F16:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,1,crossref,2026-09-13T02:49:28.246732+00:00,unique,unique,,,crossref,10.1109/cac59555.2023.10450786,F16,primary,https://doi.org/10.1109/cac59555.2023.10450786,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination;heterogeneous_capabilities,distributed_coordination,consensus_control,distributed,uav_drone,explicit_heterogeneous,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,,
C2F4E7D6891C7,Dealing with Failures During Failure Recovery of Distributed Systems,dealing with failures during failure recovery of distributed systems,Naveed Arshad; Dennis Heimbigner; Alexander Wolf,naveed arshad; dennis heimbigner; alexander wolf,2006,,10.21236/ada448479,10.21236/ada448479,,,crossref:10.21236/ada448479,crossref,crossref,F16:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,1,crossref,2026-09-13T02:49:28.246785+00:00,unique,unique,,,crossref,10.21236/ada448479,F16,primary,https://doi.org/10.21236/ada448479,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination;robustness_or_communication,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
C878F8C0706D6,Fully Distributed Adaptive Cooperative Output Regulation of Heterogeneous Multi-Agent Systems with Hybrid Event-Triggering Mechanism,fully distributed adaptive cooperative output regulation of heterogeneous multi agent systems with hybrid event triggering mechanism,Guanglei Zhao; Yucong Tang; Changchun Hua,guanglei zhao; yucong tang; changchun hua,2023,,10.2139/ssrn.4503455,10.2139/ssrn.4503455,,,crossref:10.2139/ssrn.4503455,crossref,crossref,F16:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,,,2026-09-13T02:49:28.246854+00:00,unique,unique,,,crossref,10.2139/ssrn.4503455,F16,primary,https://doi.org/10.2139/ssrn.4503455,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination;heterogeneous_capabilities,distributed_coordination,unclear,distributed,unclear,explicit_heterogeneous,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,,
C2AD1761F1ABC,A novel coalition game based distributed cooperative content caching in mobile edge networks,a novel coalition game based distributed cooperative content caching in mobile edge networks,Jie Lin; Siqi Huang; Hanlin Zhang; Xinyu Yang; Peng Zhao,jie lin; siqi huang; hanlin zhang; xinyu yang; peng zhao,2023,Vehicular Communications,10.1016/j.vehcom.2023.100689,10.1016/j.vehcom.2023.100689,,,crossref:10.1016/j.vehcom.2023.100689,crossref,crossref,F16:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,7,crossref,2026-09-13T02:49:28.246919+00:00,unique,unique,,,crossref,10.1016/j.vehcom.2023.100689,F16,primary,https://doi.org/10.1016/j.vehcom.2023.100689,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;distributed_coordination,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
CF6464D4CDEAD,Distributed Cooperative Sensing in Cognitive Radio Networks: An Overlapping Coalition Formation Approach,distributed cooperative sensing in cognitive radio networks an overlapping coalition formation approach,Tianyu Wang; Lingyang Song; Zhu Han; Walid Saad,tianyu wang; lingyang song; zhu han; walid saad,2014,IEEE Transactions on Communications,10.1109/tcomm.2014.2350503,10.1109/tcomm.2014.2350503,,,crossref:10.1109/tcomm.2014.2350503,crossref,crossref,F16:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,40,crossref,2026-09-13T02:49:28.246984+00:00,unique,unique,,,crossref,10.1109/tcomm.2014.2350503,F16,primary,https://doi.org/10.1109/tcomm.2014.2350503,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;distributed_coordination,task_allocation;distributed_coordination,unclear,distributed,unclear,unclear,explicit_coalition,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,,
